"MR1";"MR3";"MR2"
"afraid";0.665360814907669;0.169799342610063;0.253717985121356
"beautiful";0.304556409917811;-0.137663534118323;0.596742306473893
"best";0.223678185269151;0.101177894456901;0.383359266403099
"capable";0.34171287952111;0.449129332573963;0.128047504301085
"cheerful";0.43964257537946;0.460193930032569;0.282092603888806
"cruel";0.530078254963598;0.337966178220256;0.150958594495342
"delicate";0.467735389410036;0.283562971678479;0.214098515731165
"delighted";0.0238514266253543;0.337138849124945;0.758752071068025
"delightful";0.291615376565252;0.309226225160366;0.499581776029419
"determined";0.100911383186641;0.499437603768514;0.256114727180638
"different";0.384640714625004;0.667442229261423;0.064865615477293
"extraordinary";-0.101325682956362;0.204189399602252;0.7222227096198
"extreme";0.342131477533818;0.710662390180523;-0.0986978821529667
"fair";0.473487476102549;0.290570265701331;0.12900004399409
"free";0.49291918566588;0.221441422737287;0.548700948650245
"generous";0.480472279505413;0.447897191816707;0.207218498185622
"gentle";0.580049200771851;0.328611015070482;0.251085080534728
"greatest";0.730686893622242;0.105614175150589;0.355028133758005
"happy";0.173378984068645;0.781898913989572;0.146009990274886
"humble";0.746632909356877;0.198144044648719;0.31811679898951
"improper";0.20128537232803;0.723176739574406;0.372047183253994
"modest";0.211707952515633;0.00595048909521468;0.451335303951012
"natural";0.58714020479043;0.331912891488132;0.318485152778554
"polite";0.232402499573969;0.0819880614231864;0.449748479980218
"productive";0.126850920264845;0.344477337502866;0.300781006995857
"proud";0.388097902221536;0.444606600256199;0.0460180615043033
"quiet";0.200059281531063;0.427798289756367;0.477106412597525
"safe";0.673571994557798;0.547010039939252;0.0357046947610887
"smart";0.592125842432149;0.305067908129849;0.0775284041847092
"strong";0.35731361985609;0.652677834323356;0.211763189869536
"superior";0.353894035816865;0.545813782115683;0.36089374240793
"weak";0.623448347959233;0.449254832113985;0.346233040652243
"worth";0.323294630621471;0.237386482411498;0.444389757951217
