"MR1";"MR4";"MR6";"MR5";"MR3";"MR8";"MR2";"MR11";"MR7";"MR10";"MR9"
"afraid";0.216402641714278;0.178936564337652;0.353248022988735;0.258407852938966;0.509216599125463;0.125942048133313;0.206323002462237;0.366818675929636;0.0786791227067926;0.100713478815346;0.080239209837217
"beautiful";0.331276417230242;0.132704599545379;0.34835842872049;0.451188096796329;0.399541010671488;0.255389864516005;0.252534533477457;0.283782471083773;0.0253481291469339;0.0330951084478532;0.0556449499475736
"best";-0.0496547768468989;0.693147618205267;-0.119821509151332;0.480089425095128;0.164750303500731;0.133102947998809;0.287049152463059;0.199929896624331;-0.0894758577812038;-0.0828857867313573;-0.00876179308641767
"careful";0.171596489717889;0.352549067518051;0.455977940187177;0.106606706883204;0.218427974001384;-0.140107823166969;0.387130505857438;-0.162022534228363;0.189437428773999;-0.04410738227727;-0.224486946452498
"cheerful";0.390507004407648;0.254686960639503;0.199652496319957;0.287845086081453;-0.0526552392203035;0.544309006790071;-0.137221001858452;0.310645764509721;-0.159335581949734;0.134781095183716;0.1769198431494
"clean";0.478578625175085;0.243033395741176;0.205917489898705;-0.0176098176312208;0.181780432543437;0.2495866268159;0.2280913561532;0.218205971897423;0.0839108816131185;-0.116086251228638;-0.246895214132444
"comfortable";0.335571035209422;0.215171631690856;0.0404653160733539;0.213391147673533;0.46747070245627;0.195559068198875;0.385585685313255;0.237884214478905;0.0625274073475184;0.185702759917715;0.159109500319836
"curious";0.494806796068133;0.149172195773154;0.281583005160603;0.257966823978519;0.109989341798362;-0.0551957021823131;0.433931753788157;0.0554212773690761;-0.208534128785148;-0.121558961771275;-0.0972175937372022
"delicate";0.0776775228958945;0.200157569291788;0.503123165880604;0.161293418464868;0.226367286393326;0.239599936995384;-0.0566422247556268;0.273492283474324;0.223358565098119;0.223150358283911;0.220205674802827
"delighted";0.147153422745559;0.149643097658458;0.00437686369817204;0.0576169953241808;0.125848673026769;0.100004744519456;0.0341088603004807;0.0631450502508765;0.141776994469831;0.0774866834442961;0.813414873689585
"different";0.544065855633461;0.329229070449738;0.16915834154811;0.21757518292923;0.337532297410156;0.186973996491617;0.158189250305209;0.0465132607478972;-0.102558136560837;0.103435317089341;-0.0196828583268894
"extraordinary";0.337548911285801;0.201474281110737;0.254500194211512;0.0984219255786016;0.380580668862209;0.157744370181526;0.0989429526298644;0.214867834941388;0.406596104101378;0.136748517185295;0.0125140526669299
"fair";0.217038088469745;0.337423485871723;0.302295122027108;0.417148551253722;-0.0623715538905677;0.44973092483173;0.0521848303468189;0.14563036049704;0.185341843413348;-0.0120678696833609;-0.0477565146241014
"faithful";0.371041626509292;0.291479265784308;0.281576840380737;0.246066975456716;0.140335816690569;0.342020825899094;0.147530742657447;-0.144905241473146;-0.148666873247994;0.182871258124329;0.0132611035870573
"familiar";0.164154986695417;0.206588237799336;0.015640168171277;0.0649611072972208;0.745130838445086;-0.0169579815945181;-0.0229067650371816;0.122476461523038;0.164973166538694;0.0662880515318322;0.112962636001579
"free";0.454312176286037;0.264791874392894;0.131596319884952;0.0884212591953264;0.237040589994921;0.211633861534656;-0.00569514122525984;0.119731268249201;0.283577215253487;0.0787901808666916;0.0384476770454868
"friendly";0.239409042292948;0.432687418847564;0.0440920667784107;0.0841790956893613;0.0905871762489906;0.125375703900261;0.0892523848240541;-0.116099169536923;0.288108360994853;0.104871990551102;0.0438863548423868
"generous";0.493089873424713;0.378424318346349;0.242611300674892;0.204566054454271;0.0814821887902514;0.0975151301262934;0.0573311949278447;0.420484158064445;0.0609725607226135;0.0813171497881965;-0.075329113261962
