"MR1";"MR2"
"afraid";0.779501449958408;0.265147976447802
"beautiful";0.589361894377209;0.412575623800327
"best";0.337517619843703;0.369858389016218
"compassionate";0.427640817035878;0.408761659293013
"cruel";0.0599729811786704;0.523022248242212
"curious";0.786930937362515;0.255534269412661
"dangerous";0.408404235912504;0.58086895108493
"delicate";0.507809513697708;0.117589016584329
"different";0.203886590058518;0.563659821265696
"extraordinary";0.493153210628891;0.377312543503306
"fair";0.686356230705342;0.0239287333310932
"free";0.54110775487477;0.498006752461376
"gentle";0.400304031960914;0.530490866552078
"greatest";0.391457130759915;0.509491312740071
"happy";0.299119662318882;0.583828639546346
"honest";0.469357141341886;0.245433889879049
"loose";0.534262058266391;0.54012796324422
"natural";0.71657270907302;0.240799868961124
"pleasant";0.676555126279697;0.136988771742886
"polite";0.0173749894172772;0.632573226947566
"popular";0.608975475448499;-0.0699616626467027
"quiet";0.565540459491237;0.43602291716542
"rich";0.164583135278971;0.779354850820487
"sacred";-0.0986894207098649;0.639368764813729
"safe";0.590053477227922;0.122966471779893
"strong";0.223081252051877;0.042133183529646
"weak";0.511944502736078;0.272773628549875
"worth";0.530953089551171;0.372765139111032
