"MR1";"MR2";"MR6";"MR11";"MR3";"MR4";"MR7";"MR5";"MR10";"MR9";"MR8"
"afraid";0.462542442058064;0.202290108610615;0.305151960805737;0.248468590379609;0.199738258394006;0.253640945809519;0.446466269694893;0.118615906390204;0.0234903816584818;0.357416457590133;0.315161336211262
"beautiful";0.152094626240502;0.0964723859870921;0.180811482656647;0.0671747434070821;0.170888966172423;0.125045511511714;0.0638048937795825;0.887455530571804;0.0420770613902108;0.0504125617761341;0.0240180595683358
"best";0.164162380974839;0.935336403900803;0.0790404084677149;0.104614821976222;0.0197260832716968;0.184931817671066;0.166959324913481;0.0551192537544398;-0.0508013183861725;0.101138039869597;0.0426110765223346
"capable";0.640993191350501;0.150626667407071;0.143874584469461;0.202761176031653;0.418055487043889;0.280572407887419;0.131329004519375;0.0623214019498641;0.174096833380496;0.0713361563644429;0.0896569944742641
"cheerful";0.129416120031571;0.193065141411929;0.107206615558027;0.169234197507977;0.156808978763801;0.804094187446278;0.0934184909101374;0.217359543047434;0.132161930532798;0.0634281661537356;0.0603448402126856
"clever";0.315479385979854;0.319693824345589;0.212472821683336;0.657165184302417;0.209056448379619;0.21825114065414;0.147375932239819;0.149127925450944;0.187956657635451;0.116992102222576;0.109688503047734
"comfortable";0.499623460635768;0.209411230862778;0.391282048695741;0.441803239242283;0.169172543642654;0.236739009838934;0.4228864459169;0.148645295786754;-0.0373038435273957;-0.0826322472833195;-0.0271178504746479
"delighted";0.0800882529871942;0.21959698947911;0.0915747027079156;0.484283778287247;0.175807221428702;0.463543438218362;0.261169647272892;-0.062020014659687;0.100500662082806;0.149661466138108;0.0879671596040209
"delightful";0.632008286378833;0.41504252887444;0.0292465502548693;0.189801617537687;0.347819397078193;0.24112393376559;0.0568468391284621;0.0658078918646985;0.147145766295196;-0.0384385623388807;0.142140940638419
"determined";0.4137093418169;0.446037792278989;0.162470154215181;0.25429576955148;0.332458828995868;0.268066718532879;0.240630278547012;0.165417322640618;0.252099113097076;-0.0458289069820035;-0.011315094033943
"different";0.563916242831372;0.298274350108325;0.44730710656471;0.207445669711589;0.0237982077458432;0.337658334413364;0.115875835098562;0.0139808706118315;0.30827445678729;0.0589324674531533;0.0338382901778646
"fair";0.163322472713747;0.103654654691405;0.918523167018927;0.17558760771879;0.180184660323802;0.0213334926132167;0.13230198648646;0.142550722461767;0.116469833999424;0.0254204959577806;0.00770698778316583
"friendly";0.317423623035114;0.228782263382874;0.115479392136521;0.185170734140096;0.613470762154609;0.25893502842564;0.300530644136217;0.0760281906548678;0.0898977524413915;0.00811601236534403;0.508871348279858
"gentle";0.391278950667157;0.317624391958327;0.243038624191387;0.2873373981875;0.387276083336733;0.0797891855998678;0.146934079295835;0.0965356425076006;0.157312150417994;0.544299200580786;0.0354731128799274
"greatest";0.250080421768529;0.379633807251943;0.226487614331722;0.20655674170648;0.240364566298989;0.0687099261744782;0.665571510844055;0.195330744095697;0.239890482720116;0.0521254531660639;0.172073034168338
"happier";0.309101918476005;0.419205260490449;0.14936692670948;0.318020655184153;0.190984785161288;0.148071218746444;0.327154245466919;-0.016619834226718;0.315963305812213;0.114912452547892;-0.069374197627048
"happy";0.0973279823070197;-0.00288832522045397;0.170231595028157;0.107677797744347;0.853894150606873;0.0826057723290538;0.0580631786375652;0.166873369312265;0.0262588200442264;0.12310168707374;-0.00969786482184918
"interesting";0.390424708892446;0.0389758320395977;0.378788158617175;0.276355044209693;0.115316081185628;0.298486113314359;0.219518998139687;0.085580418861175;0.669540451749977;0.0887220452883897;0.0921403372135353
"modest";0.410551337533268;0.497406719346492;0.136118025250087;0.377031118472158;0.006278911206799;0.096545112507127;0.211830330651264;0.10235627496247;0.105205316552944;0.154288354963138;0.300639238390115
"natural";0.44569987829059;0.53202924055886;0.230544534085275;0.288624967361826;0.0785691271307875;0.0722464125741569;0.126983240933809;0.296824742599413;0.310028641633926;0.195323144742142;0.098262948665375
"pleasant";0.49949485487406;0.308126304790964;0.164652062306255;0.17642115364366;0.0322440826824141;0.356186425697063;0.571471136798561;0.0209871255948836;0.0966580348700223;0.304252430730486;-0.0208708639091628
"quiet";0.427228935597904;0.38428039088191;0.382232730669128;0.425620720188174;0.270308661922208;0.168137190084626;0.165825764064851;0.220971257492737;0.123252437830387;0.137613019021256;-0.0177203730397685
"reasonable";0.869684784539366;0.306460536023256;0.123466563552416;0.181400557207617;0.119288847876378;-0.172704542067252;0.153997054816849;0.125911414927418;0.0416847516900685;0.123432412242162;-0.0286684492572585
"safe";0.584983535058593;0.0321447808075615;0.304447141421725;-0.0000608342324013093;0.0217095736630804;0.208815065748976;0.305642371144903;0.193898912147207;0.229350860921645;0.176573465167304;0.174295543904492
"strong";0.459152909511042;0.209571646342888;0.545610324388131;-0.0569372631667277;0.344739989900886;0.273425347833867;0.103141419686182;0.166681913463359;0.190378208905937;0.173478651901241;0.275883778087696
"unpleasant";0.0555745393739449;0.287696319501689;-0.125909330447957;0.184094593118373;0.251772140698804;0.319114873171837;0.270660295731595;0.376469738828402;0.0103722935541764;0.411502296186827;0.0804912124276634
"welcome";0.510888887617395;-0.0696243969625782;0.344099745589485;0.381565942055695;0.0409365232313924;0.243536884046207;0.180923719676791;0.303078763910821;0.136242411832123;0.160956470967662;0.223324624283101
"worth";0.288135478962625;0.418793310484097;0.110883996248967;0.476842321807991;0.293662305194128;0.202522729617302;0.0421140365750022;0.23692556285272;0.278689236553982;0.336742277992045;-0.104174944800603
