"MR9";"MR1";"MR2";"MR8";"MR4";"MR6";"MR3";"MR7";"MR5"
"afraid";0.668686497147852;0.335085096606262;0.0855081616374562;0.137579712088534;-0.0115009949719705;0.313271639744509;-0.221378083560964;-0.0648882711450655;0.137026408963574
"beautiful";0.29213299377801;0.216207791023956;0.352731506674368;0.255752636111099;0.167783867556658;0.0151284957625487;0.132321881594052;0.0587341419279631;0.416412465533868
"best";0.261077739764425;0.307386512543012;0.0700739294805406;0.255716663535512;0.68218623829434;0.017741835985853;-0.00401885844108201;0.0988965856543918;0.160296825761841
"capable";0.154694150881143;0.619599690149417;0.342779441709915;0.257957733286189;0.0136591354169004;-0.0637217630451871;0.144649866193828;0.242322399270934;0.163151139596206
"comfortable";0.414129988359855;0.617234964706981;0.0618467148407299;0.119552598033076;0.277049146029416;0.065177779030504;-0.134492456365399;0.021291253848231;-0.00324806020520611
"delighted";0.150642950185674;0.268440601942175;0.325473483641061;0.652266850785545;0.202272198705587;0.027920059140363;-0.113503961276797;0.165398926856335;0.00711620646593295
"delightful";0.204912420787471;0.599179802977255;0.0831914504801023;-0.0287643689490293;0.234829636232964;0.121239620200176;0.177823518481119;0.0964762944164391;0.169962641845614
"determined";0.139011975053872;0.150362999197345;0.216967250278506;0.13730335337614;0.0379080711994707;0.750761966403452;0.0358845844375931;0.149545732707206;0.104583898694147
"different";0.0142026206753819;0.0462334457221842;-0.00865945004920555;0.0582003107853165;0.0682111023115183;0.0540729001760536;-0.0876776078843533;0.0250958797717328;0.759401719525697
"extraordinary";0.143142602750338;0.213255439121606;0.189764317326308;0.177244249781444;0.133899180376264;0.210258666451589;0.125417918640722;0.890509413352773;0.0531556784391576
"fair";0.434372467418732;0.441919542249595;-0.0500771997856723;0.419957427421544;0.430565360263075;0.221118608257369;-0.155951303018214;0.0122730120550605;-0.0949897917494323
"friendly";0.00279556792776525;0.238518184185772;0.715244651203912;0.143950966175161;0.167701069527549;0.0458681998497738;0.0164311802375323;0.163854025875102;-0.0319854144243677
"generous";0.468305067239913;0.513732694687423;0.241274552901143;0.252578148691822;0.310540743205113;0.383104273939509;-0.198480730126205;0.0702967364633839;-0.0149115563454218
"greatest";0.458414870401445;0.270854141699072;0.635250637102144;0.17222708800491;-0.00254685375988744;-0.00830472380430004;0.00342688747431389;0.0414889897836132;0.10351079812204
"happy";-0.0766943616885418;0.140354687805474;0.0573610692238638;-0.00523719398704728;-0.0520291948089473;0.060541363950527;0.979329592066042;0.137373379041316;-0.0753689866425863
"interesting";0.380975038407212;0.225453331830149;0.29247342787904;0.279771520607221;-0.0558898968029868;0.111035365011135;0.107772152952808;0.0370883784444494;0.240951050090328
"married";0.609488448213812;0.230144046655199;0.250971820721485;0.171530943843247;0.309460941849279;-0.0507128978690287;0.114609705565769;0.335091000591274;0.182041394503106
"natural";0.387652934942678;0.537232334526371;0.24520437193867;0.0607544418830315;0.0786957800892934;0.251456421909269;0.0866175961005037;0.104602998622789;0.0928752186258268
"pleasant";0.0568683757607881;0.279364339015798;0.18115941353563;0.42812466566566;0.508412014718568;0.0264174740631724;0.334577825374049;-0.135085191271898;0.0671861031927257
"pleasing";0.10869332107645;0.191850808797339;0.40282796585952;0.541573541292052;0.0866190947222595;0.0903969086210875;-0.0642643060662531;0.211087904707335;0.0838836057185798
"proud";0.142448449527074;-0.0750049103681654;0.155144538965438;0.752674999086759;0.0766540140301497;0.0925043327319576;0.0444326326698927;0.0294047460973451;0.112642645769662
"reasonable";0.258489931039677;0.0947813936397649;0.254597495332104;0.025543566883515;0.606416109542516;0.0846083289244045;-0.242164257582105;0.1696512226241;0.0945870668178127
"rich";0.471450821979906;0.279848716636361;0.146992088141941;0.181543937961323;0.196535198180515;0.354768042550037;-0.438213589755239;0.066065918585394;0.412298390071634
"sincere";0.476124872686779;-0.0372366406508589;0.604155460610913;0.154233744343493;0.337069041690486;0.352784388809756;0.00114049825045136;0.0616188383000268;-0.005196641575172
"strong";0.694250220040685;0.278055399841365;0.0430105551599301;0.108793010500313;0.190959279066393;-0.126860367152838;-0.0544174750005507;0.122296590559457;-0.106232951059672
"superior";0.279478817462804;0.339991024099162;0.489887400650881;0.366965813587712;0.119150559914049;0.184991116857696;-0.0620132313248303;-0.0199843121866919;0.301605541424012
"unpleasant";0.110429026612324;0.328557329739342;0.308984369341155;-0.0349317551023232;0.324042794488084;0.362659255869658;0.10942083389669;0.187304577913043;-0.0140314485604412
"welcome";0.413376219253076;0.551174482721364;0.154567797867828;0.121742330762348;0.386773248252216;0.248769443839304;0.143276302324133;0.371437110191506;-0.0296166612483076
"worth";-0.133816504666217;-0.0700126368825214;0.702360376533488;0.317866480831597;0.0566175175244463;0.306417764074364;0.0545944959612498;0.0299670292285429;0.0237981239424858
"weak";0.705971588501812;0.139864037524016;-0.0179807393734199;0.0788664809858764;0.343654825941203;0.27256474274561;-0.0213960281717514;0.0650025606960562;0.144311953885795
