"MR9";"MR1";"MR4";"MR3";"MR8";"MR2";"MR7";"MR6";"MR5"
"afraid";0.346291411921513;0.550720147150284;0.145596133814299;0.307411016360234;0.233121350821987;-0.243282776395344;0.173195609743014;0.351925946177969;0.202668126034209
"beautiful";0.237657533395058;0.419196489191026;0.228856274186169;0.234173972985093;0.391892739307619;0.257953506157302;0.261143926618308;0.388246924168806;0.16060790494189
"best";0.168906550355834;0.388956532215846;0.584149719990778;0.403157512973522;0.256421902337316;-0.307744777582863;0.172678829899896;-0.0391899212225268;0.177674845509722
"cheerful";0.565290502926734;0.21225934159209;0.199247547286038;0.424130684075674;0.244555739462135;0.0733670913784178;0.45715324672219;0.0165807325339356;0.110730023615473
"clever";0.359066700873652;0.150578076616044;0.515629574950742;0.167250328279655;0.284239234037847;0.193750113376645;0.443562581293586;0.129850809364651;0.353857691865568
"comfortable";0.608627493611265;0.223078221211374;0.132796674622131;0.191265501162652;0.292518622977811;0.0821333518782316;-0.03757175713846;0.370179750961584;0.432585594728961
"delighted";0.160443499501792;0.314495750187229;0.529285269433211;0.410171937279471;0.405299217290452;-0.155090150512614;0.306410873270773;0.308740153457446;0.0777880241935614
"delightful";0.271026218683592;0.38429083279531;0.422350862010895;0.317962746650016;0.497030891635805;0.0250774774245842;0.309722186440711;0.266990444717269;-0.0344014472962889
"determined";0.333351378783619;0.269329497276336;0.176231671656919;0.279410358618086;0.6658851575496;0.266586271523246;0.162850660074397;0.0408265398392357;0.139007010681762
"different";0.277400587748074;0.355331978257237;0.266340823568652;0.241088062773032;0.614654476910052;0.187375803138487;0.152112119031814;0.0180550936661714;0.13646111519137
"extraordinary";0.663201500003991;0.246842693749347;0.207362264880599;0.0737517654187104;0.167240689897538;0.119810883922826;0.116012496891008;0.221804516144824;-0.0181620092918395
"fair";0.551943891505697;0.333863768210635;0.280204696688156;0.0755809177109905;0.186860350533637;0.461848449974703;0.145434231117549;0.135041018997694;-0.0677065172002294
"friendly";0.0706353256730162;0.437143772480049;0.260775764380658;0.416635646040536;0.433550252298862;0.272837227582829;-0.0528023429966986;0.0552698077427604;0.225671342156271
"gentle";0.193040540515032;0.336971942829188;0.291265696920022;0.427286621617951;0.215954832834506;0.078538434886756;0.133938095602321;0.1383590511725;0.54074319104789
"greatest";0.511033973217551;0.253125805214417;0.299395001027298;0.456247595909155;0.102184237744445;0.302583146729095;0.181975237910256;0.266746962555707;0.148129771840282
"happy";0.127499089889068;-0.0159938937729209;0.0740102867548322;0.034524732475706;0.1105820331371;0.824996675262963;0.0809827370353738;0.0402751234908632;0.0520350967040361
"interesting";0.52351338225872;0.361808145301414;0.449041060675896;0.184676083655364;0.297400235615622;0.186725305762522;0.0887115627802097;0.132285379491785;0.226499286457453
"married";0.37994492640961;0.688930838395432;0.183007058857236;0.165800307833286;0.105344008611828;0.364091518488805;0.133714369367346;0.119451141086132;0.169494613325131
"natural";0.187087090644945;0.59373044910743;0.383734866709929;0.185729921936343;0.297132886776426;-0.0495772704778278;0.0407254796713168;0.0437020793343849;-0.0335805500008017
"pleasant";0.317039406706227;0.671461129422815;0.00391266105210906;0.357470745422011;0.244274712277639;0.0396274492401494;0.105937098864996;0.314523070130189;0.055584418941757
"pleasing";0.244567788962767;0.623323223737203;0.271675988801007;0.134412420488779;0.223186875134726;0.0637626054257141;0.246962057247774;0.0932741236003196;0.325229520035558
"quiet";0.672049664190484;0.289180901278024;0.348681328335752;0.362485097162454;0.155709951148031;0.0731740479594036;0.107093792751828;-0.101811766267133;0.263319198515832
"reasonable";0.447222333514871;0.110574851334414;0.605847238485283;0.00547326453604796;0.296048871653736;0.100279681611198;0.0365656161148067;0.220347831555735;0.183032681047776
"rich";0.122566487080598;0.223036312052965;0.127076100465277;0.117752492666925;0.169422984962069;0.542797811007839;0.640208123887595;0.145705035360528;0.0337539838291311
"safe";0.0846185363950049;0.19950540982477;0.158842699492586;0.800490587936457;0.326949759946782;0.0570508913972003;0.115883175052126;0.113190841511313;-0.000579027975957716
"strong";0.354377805177802;0.349965107004984;0.367348699552875;0.176266000972791;-0.00614469858195085;0.268460875721225;0.143017235304736;0.637672684329485;0.122825577624431
"superior";0.415821683781714;0.222762012880897;0.178925119331145;0.671396463285814;0.00723503093008286;0.0797062194470005;0.0538370498248291;0.096860733231288;0.371227841859028
"unpleasant";0.192843489800019;0.134293733509356;0.752448750202714;0.170574622621128;0.0663996576120027;0.238513377383475;0.0763082625815559;0.106481606706077;0.0513321428253527
"worth";0.421598771442297;0.400638707803477;0.47846550863824;0.369615952321729;0.172985379980022;0.284780092323688;0.0112227150385204;0.0609898655644457;0.107878239899542
