"MR7";"MR1";"MR8";"MR9";"MR4";"MR2";"MR3";"MR5";"MR6";"MR11";"MR10"
"accustomed";0.267505923525307;0.220883485746607;0.310395083311113;0.0780762591080485;0.164953783049321;0.0639897639961103;0.20535971674932;-0.00832171289875743;0.107709621120722;0.36011949037701;-0.0561652112845656
"afraid";0.0930327183966895;0.350881029554183;0.0131221145093295;0.411429941935625;0.155121895667886;0.167792641974705;0.303572054114614;0.518506671157577;0.241736105458436;0.137310048333691;-0.0578592971858752
"beautiful";0.284656942695464;0.284887934792554;0.0956609125585018;0.586168456492514;0.289231509215444;0.304294488904573;0.216131039912674;0.0765182638534642;-0.0582141459293466;0.114139570309882;-0.037896632566766
"best";0.0548144722346641;0.730343327216481;0.235053168753849;0.0432087979245062;0.195568331699238;0.298846951556559;0.281254562695362;0.220737308792715;0.0214340978001783;0.080324107936317;0.103391510309207
"calm";0.226187872710199;0.336391552587101;0.21178608664922;0.385832248462144;0.482961056637632;0.00961941915457556;0.455989208007338;-0.0344165404022145;0.0460933642914878;0.0574304110239119;0.110302400563119
"careful";0.330831655022299;0.244932583932685;0.215835877794589;0.148114610539486;0.434685218730572;0.170361142425327;0.264062523661434;0.140436653733061;0.161301229229342;0.276474011646705;0.251938987507286
"cautious";0.212919641019926;0.127161099337087;0.22961162024621;0.179166879521195;0.195002337471357;0.202825995510603;0.180656681540359;0.0421860310204233;0.0683082430692284;0.264500815674409;-0.519716531147423
"cheerful";0.395342388324598;0.485189674187753;0.238271501309006;0.410868119662639;0.14521617275219;0.191005058760902;0.0712525343455213;0.131797646196594;0.0711727734762973;0.0671896602150092;-0.118406025170444
"clean";0.127630457932792;0.0732410469238413;0.0785308520494169;0.0280955859536553;0.0953086915200201;0.141233006915777;0.198329844720571;0.0785337476020605;0.841515469288637;0.18341029503314;0.0146845017418725
"comfortable";0.244637204222472;0.260645813702907;0.542902802420335;0.207638591933927;0.169015601871426;0.152384285178829;0.151086035114858;0.162929486087885;0.24235643604241;0.0967872300238161;0.078348835864208
"curious";0.0500601630845923;0.183547891453688;-0.0408357357158699;0.169577055323834;0.309784339925974;0.00673054359142876;0.133252459159269;0.0000783795474955525;0.256848916786639;0.484999514067126;-0.0250387158927758
"delicious";0.284733196008521;0.608645507310453;0.177062763917784;0.13148875527228;0.142972796354394;0.254002790066001;0.0920860482065819;0.0725231278407539;0.187697494745848;0.0369790202160106;0.00623655132991987
"different";0.383769848973618;0.208124630097522;0.348767951672317;0.626900827599987;0.111260228325884;0.276824376814728;0.133041290564083;0.0767286412315018;0.0221818157514721;0.101370481584989;0.0898974147469924
"extraordinary";0.173255911145566;0.244248662404228;0.633629353881752;0.148897231381321;0.0142357934157069;0.292853411275145;0.0714334423269484;0.0373001634102786;0.114384955043264;0.220440936989569;-0.132952605514679
"extreme";0.295230352339582;0.192544256106392;0.361466267216358;0.453156002211769;0.375476362759799;0.0919378215319839;-0.0480460010827549;0.362140123028893;-0.15857243038453;0.215526722239191;-0.0230660602442524
"fair";0.0543003526517499;0.365042455487204;0.255929715471565;0.248703620388523;0.347204546943237;0.237860862546746;0.136713117227851;0.297068386354235;-0.00495722539787909;0.325443171362426;-0.0528082061326651
"faithful";0.425541107460202;0.341399739094735;0.287700164030311;0.486563053321763;0.03811217037579;0.084884047187999;0.25244541529126;0.0181274905551885;0.164278363117651;0.0872136747299397;0.0907992989421527
"familiar";0.264702747837802;0.63686695207452;0.222598250531069;0.163291495490095;0.347658298656014;0.17495196342251;0.0191538964299003;-0.0106297518312331;-0.0673713636228604;0.211097549122652;0.0230700031947268
"free";0.326457211514547;0.277678715955902;0.512747172431042;0.220964484174171;0.381722180693933;0.0270624469009514;0.134082402096025;0.141785130271441;0.0534986364764365;0.0266855450265556;0.0778137817672785
"friendly";0.0140111133910611;0.354317608121883;0.600917558460108;0.10535164037082;0.101856332194439;0.264364755696336;0.188001338041596;0.287531989017774;-0.0859550757791348;0.355412198748135;0.0701771234855581
"gentle";0.359514706514981;0.334913429782111;0.160242415257932;0.293132931823309;0.324685533291974;0.395226115766536;0.090811353722655;0.0283370412727978;0.280892161619553;0.238138092187319;-0.0135134127642347
"greatest";0.117719325992817;0.00270413097780345;0.168776687392367;0.52239341167899;0.246158188030054;0.134399390491481;0.138549623339028;0.115785719302623;0.396443705043182;0.162086872821845;0.0420241781027108
"happier";0.20559462389976;0.273783063515126;0.0664730119701248;0.123698441987112;0.641592663953015;0.0636317351707609;-0.0148227306936791;-0.0365509238258266;0.187297408790038;0.184127238537264;0.000750528678480457
"happy";0.197934427895771;0.174196097107626;0.256709138744667;0.242504962575798;0.350207800694129;-0.0150384326186195;0.552765776736145;0.298816768468565;-0.0757662642962508;0.0320561430194709;0.365499803342693
"honest";0.280235488406578;0.0204973401040952;0.499567042593856;0.0778846290153797;0.423374000417596;0.262364419873233;0.292895989580353;0.177336914709414;0.41916531417839;-0.0714838217984906;-0.0223410416388101
"humble";0.475334523981541;0.235751267759751;0.00842564737388281;0.334217261336625;0.323263788829923;0.273480288652676;0.43904457657021;0.0796201020912088;0.0305462391434816;0.0558783150525756;0.0503966388466648
"legal";0.0520818889444518;0.157206370816564;0.129353824605461;0.0330250401420313;0.473939289853345;0.217908742879351;0.36740182543712;0.177736262809062;0.0339591068671372;0.260543310590553;-0.109760053698021
"mighty";0.179131674760264;0.339275043945521;0.0944501875317136;0.35029404436568;0.124266171301173;0.146685933586149;0.0323025745941234;-0.061836266287292;0.139941301159475;0.208769837999997;0.518272657453135
"moral";0.185423886227347;0.410895901486457;0.371809038355031;0.269768209745837;0.502342072537824;0.219627700271249;-0.0306633888986525;0.187057807524073;-0.010196023752257;-0.0711350834660603;-0.0678541761915422
"mysterious";0.315937208841523;-0.029676718232695;0.0942659625296336;0.052631031038253;0.414440418104827;0.448215053711823;0.103039698437312;0.261807985210212;0.0539463080825772;0.319221754147943;0.0156753181819218
"natural";0.185970565111895;0.0426180913215453;0.455939361254912;0.301854455449625;0.306690603142799;0.390713277050596;0.380379449387238;0.177276147967121;0.0772881479062902;0.145465152328232;-0.194186963793909
"original";0.353578182493547;0.316667969933693;0.281441199134821;0.232573742885032;0.308000352115842;0.255439125593934;0.19654695970277;0.189172603990088;0.17428609281194;0.379131748139684;-0.0175506242323795
"peaceful";0.449961888795432;0.475188228346788;0.071587781990867;0.160476462622952;0.272430870476904;-0.12414282833485;0.299260731472511;-0.111564998119178;0.0835640716126683;-0.141154062331418;0.0649799066558547
"pleasant";0.427832947947311;0.327533514537885;0.130666557177961;0.0522824894690493;0.270297457330863;0.515559100598781;0.180289040783455;0.101733998225239;-0.0367161053474006;0.137168380149883;0.207824831611176
"popular";0.281192776926791;0.0299950061754169;0.172629271272959;0.0314591671137604;0.0433060970610526;0.167640084472896;-0.0160831496152614;0.793181270611926;0.10442489393405;0.127016009166123;0.00271178786904517
"professional";-0.0391755110394677;-0.0203147680354425;0.135047353502419;0.0410325181263285;0.0353321075638733;0.0757154443740913;0.114934816366086;0.111819959757274;0.068667009071987;0.564822580635151;0.0151835749511613
"prudent";0.0428692148898365;0.114610453591948;0.00667920409571934;0.0163988748501091;0.110076543216694;-0.0503630692974736;0.515001688485667;0.148121748780826;0.152161628731217;0.217942194313588;-0.066652132095074
"quiet";0.275344259191815;0.411212878207125;0.451800991997405;0.29332395848784;0.157883615294164;0.312126490979618;-0.205825101525067;-0.0355737950348509;0.377096768503571;0.144366507600955;0.0498114366118747
"rich";0.468367306971998;0.357154139146445;0.235334718367063;0.208696943230227;0.175780385305778;0.0818949611238836;0.119241644741229;0.423171112329222;0.077035914279805;0.132222406691826;-0.0445502128419758
"safe";0.130600152692204;0.0122712514601434;0.162276798414335;0.104856852627007;-0.0426597283093971;0.226600595818394;0.646172533706705;-0.205405948708821;0.135497315155674;0.147406059525017;-0.0298595200743735
"smart";0.173812598103664;0.245972515865213;0.258448122567919;0.174132239526996;-0.0131216914522509;0.640927928642603;0.0601057803833455;0.19557435106818;0.238415320351761;0.131604011729796;-0.109321910940255
"strong";0.69367199748974;0.0502214798891363;0.160769313063221;0.264494889443965;0.214451723017398;0.180647783823423;0.203800832012378;0.197359847130278;0.200415115379701;-0.0746949582600148;-0.128842967020456
"surprising";0.046629798926995;0.281879582753486;0.301032084835737;0.326661343340727;-0.0897535193225868;0.225299507787274;0.263942098851504;0.305606982390915;0.40302900756934;0.240966746776047;-0.0145356110839304
"thoughtful";0.706846503378127;0.127715515251792;0.346084232826383;0.0975086006773341;0.299897671952601;0.132178641004663;0.0672083174851701;0.165789480986089;0.0455411846909573;0.0708425483666164;0.306845269526999
"uncertain";0.387507272599639;0.25237987711148;0.0405492582609637;0.350937321589815;-0.104965842524914;0.266538320299804;0.487300844126907;0.160131136834852;0.190901617808772;0.00474723526175301;-0.0459428381192266
"weak";0.226000560971571;0.497426196363029;0.249464316304522;0.379734566108994;0.0864005166653315;0.0619653440930086;0.218155744958996;0.165570662729848;0.227081831035082;0.096059307466591;0.0714061948398637
"worth";0.720504138243786;0.258631367389931;0.0881981763903854;0.152945919555343;0.0464025239441433;0.13482794063777;0.0668294963618762;0.152768061501763;0.0809464185953646;0.0612795900097043;-0.0891970000796428
"welcome";0.0789781548492096;0.204051195772764;0.195616510774286;0.192814913683476;0.128522126676691;0.707189432569807;0.0955399385122838;0.0729779278307608;0.125212263602732;0.0177252323325977;0.00778891535729814
