"MR1";"MR5";"MR4";"MR3";"MR2"
"accustomed";0.513455200213197;0.134689146119721;0.186503656655607;0.456539396920711;0.103179067835557
"afraid";-0.000961345337940065;0.547307179794788;0.231242435960791;0.222294690995069;0.366856867356137
"beautiful";0.181195396323097;0.737431010963803;0.318867720837234;0.333915492470487;0.167828303790455
"best";0.186826606398179;0.172052055102124;0.193166975455633;0.11557376318183;0.925992979725083
"brave";0.650081994925913;0.267870452738115;0.372432909787597;0.243939401422429;0.0234938255967942
"careful";0.120529436754952;0.355376384601946;0.527242752160426;0.263651712102406;0.247012936349109
"cheerful";0.341231748502516;0.471127295725429;0.317333856893827;0.150333219270184;0.367755495345767
"comfortable";0.366090169053206;0.424433678745768;0.407751877023413;0.226817065741378;0.118312163503948
"cruel";0.224983429937133;0.511805666535487;0.444301614512191;0.448063999973015;0.166001537642384
"curious";0.246542088328889;0.615464169165977;0.156675204984253;-0.0397809178122456;0.0833425011852462
"dangerous";0.431481033991228;0.394110184489833;0.225969743609066;0.408655865433725;0.00614748391232682
"different";0.54766381964261;0.208140668504437;0.450722282506504;0.424900234584916;-0.00695980710261023
"extraordinary";0.280510483123341;0.211175594948099;0.456252045862217;0.492123415020526;0.251481218909089
"extreme";0.236817056125535;0.3341799748083;0.579329460450666;0.163163415913878;-0.0347037094274183
"fair";0.636016646520694;0.416711110564813;0.170670785595588;0.198636904709454;0.162955819670304
"familiar";0.692019315564097;0.383676360272793;0.0577601620078102;0.192224634788226;0.191806477985753
"free";0.544444433945207;0.358782586771018;0.351575539508877;0.341614857852372;0.0776219252664718
"friendly";0.620815489849767;-0.0040403631865562;0.382825621960721;0.216358854123163;0.275815062580775
"gentle";0.374879722009783;0.392461337517841;0.289531760574381;0.402383807058078;0.233762860815346
"greatest";0.319557375900857;0.224327409914179;0.566902647763338;0.260657912351134;0.27282933307707
"happy";0.516940880958185;0.438414055475429;0.346271624903633;0.223736316797683;0.179269546918483
"honest";0.343651109532196;0.591272548378881;0.188629731156585;0.230177103506215;0.260338642860809
"humble";0.298704770268335;0.398624161458431;0.581810060669327;0.2198538516041;0.297479788768953
"loose";0.259106085125357;0.196709272720036;0.428270292428831;0.598100146211516;0.131230939826043
"mighty";0.497861187299472;-0.00431625735182884;0.420195029622725;-0.0815964342038595;0.500799397967869
"moral";0.174253188785845;0.517278509151988;0.474471248112143;0.162283532585568;-0.141355244846054
"mysterious";0.309033099400531;0.4022150388259;0.338619063061983;0.495618811463655;0.179169504336224
"natural";0.378930298722581;0.400530205172568;0.402457909563483;0.139724032406864;-0.119332942708569
"original";0.450796518078588;0.173183003140374;0.512801693049809;0.108409843020681;0.31570800063751
"pleasant";0.412045193063249;0.635509844699537;0.12020873864994;0.316993013015138;0.0556105945989675
"protestant";0.31627950368766;0.210855513434441;0.71132104411709;0.177217223886126;0.138126967323018
"proud";0.313979679578277;0.465301575292911;0.362116494512503;0.296292636244979;-0.0892367329387769
"quiet";0.689312806736137;0.192537867943983;0.341503135346917;0.00217760512290368;0.268064444941563
"religious";0.177676591575859;-0.000235561397677085;0.518455618289845;0.200427464711147;0.228815642190465
"rich";0.16508384200942;0.365678455242011;0.271916792125608;0.504922092533867;0.189158464700671
"safe";0.489774573192112;0.364659802236596;0.252364811432594;0.57366904856038;0.296779908805266
"stable";0.551816160489147;0.191626900747966;0.533797014790648;0.290062414159371;0.272332258400359
"strong";0.0744913893682978;0.508859144005388;0.0440261898773597;0.709088092950335;-0.083451658749588
"surprising";0.392205757538699;-0.0590831216443826;0.0768841752288218;0.475268675031719;0.666184033550807
"thoughtful";0.116068983104405;0.221175844098939;0.264455666785379;0.469254408420651;0.265691350973322
"weak";0.482827839925623;0.274463393520593;0.419684112142983;0.126802329799449;0.174469228253173
"wise";0.492144472515601;0.219860132928274;0.214952303745576;0.401565208662967;0.148159122152421
"worth";0.0958438808865101;0.742720455233948;0.0157083975508566;0.348027248641524;-0.038682063732991
