"MR1";"MR2";"MR5";"MR4";"MR3"
"accustomed";0.285328516721429;0.516072763966689;-0.0213265435394447;0.301366445026613;0.41476702468141
"beautiful";0.392665062101126;0.328960087174474;0.488572289078433;0.347516167396015;-0.184895019179108
"best";0.0546021572435851;0.101650833354553;0.525187409640563;0.067840769581384;0.0104063562956211
"calm";0.762523425549871;0.0220322725677051;0.259408599205245;0.0617705709318896;0.101119011821527
"capable";0.793164931909806;0.513935593110362;0.0433016755865081;0.258138393148964;-0.0905653045706988
"cheerful";0.575684737503189;0.342544788492618;0.48063683963186;0.230437533700036;-0.0189787013461131
"delighted";-0.0288835875343592;0.265159058762146;0.204520216205329;0.82746259529067;-0.108110484209497
"different";0.355186253599789;0.264858582581766;0.068700606370814;0.711591880013306;-0.11861234092036
"extreme";0.154184769070612;0.774674239804962;0.277921902934914;0.136464898715692;0.042545495095704
"fair";0.129192608557994;0.61830588442709;0.310270699720399;0.192874954965885;-0.378591242809551
"familiar";0.717741103270366;0.15311889514352;0.0892340187942429;0.117524118526376;0.0442623665503278
"free";0.328444403496674;0.371240053341172;0.677064552864912;-0.0274782137290796;0.223069590343237
"generous";0.44563731287866;0.210012692354385;0.0566673100728207;0.608153112761903;0.336581966156299
"gentle";0.428578445457807;0.143100954211451;0.247799697105622;0.0959494143936142;-0.529133795294983
"greatest";0.232119052567607;-0.126289830748874;0.73086546222961;0.413714044523078;-0.404511493876174
"happy";-0.146669466326047;0.553146995182139;-0.257562714938168;0.323109581875933;-0.153652584419367
"interesting";0.310944723709867;0.025248977961153;0.247707837394367;-0.0227999558149926;0.459321470894176
"mighty";0.505045302698369;0.159415734862471;0.524951527757551;0.228861579763721;-0.0115256694323702
"natural";0.345865762074762;0.573410914188894;0.281520842004207;0.0682126797617233;-0.0897613775659767
"peaceful";0.325715036096204;0.0508862369206323;0.165289210713057;0.296322192955468;-0.0380130188720063
"pleasant";0.207070383135209;0.753649024336642;0.127908481801892;0.273395131499508;0.236860933638604
"safe";0.390374332766675;0.0534482981919002;0.351068950483821;0.089012438663676;0.132427760803069
"superior";0.191367963732508;0.443245051268236;0.409142145675447;0.594757759268554;0.225871438756033
