"MR2";"MR1";"MR3";"MR4"
"afraid";0.15371832759211;0.299272086661295;0.634013430485401;0.1090306320272
"best";0.371016826835919;0.576020945141348;-0.0460638433349349;0.215651112047201
"capable";0.18183007125992;0.582938936606902;0.366608603850608;0.322189999492035
"careful";0.685829130345402;0.0817261658485172;0.280942951529941;0.0276265139332017
"cheerful";0.670588670028869;0.388374608526424;0.344893843733182;0.203623796177477
"comfortable";0.405912488551337;0.328328702412082;0.500393580889739;0.29684800610744
"dangerous";0.17916264210927;0.408273189104991;0.58212511839789;0.623134626476384
"delighted";0.477985530793743;0.492472216813645;0.47254442188522;0.29775087013089
"determined";0.544622856364296;0.627748639680864;0.213115286499578;0.379461981490081
"different";0.111956358431749;0.214851161456192;0.650341728290181;0.183979118253951
"extraordinary";0.426214089907977;0.579544520859851;0.331472859268224;-0.0425307840498944
"fair";0.664853419345092;0.155779285914911;0.335107364243659;0.295891069468542
"gentle";0.361133927431097;0.520565809297109;0.127277361348423;0.269838988072094
"greatest";0.332581907864014;0.295673859340838;0.45223609620792;-0.166940627374582
"happy";0.181897433647122;0.0181153138129612;0.290764710382372;0.012985070557594
"interesting";0.503000832343457;0.409351165817087;0.488429405461763;0.217544147575152
"married";0.0922673702995229;0.62541107589617;0.294364473202797;0.184836655759042
"natural";0.365492182002739;0.583196278950976;0.0200402672626289;0.234025451898781
"pleasant";0.40046551239501;0.493106682361755;0.501655754317292;0.254611140389481
"quiet";0.436262182935776;0.242327874268135;0.288824321478312;0.589419644487035
"rich";-0.0918427133708793;0.59441614513372;0.197819581127797;0.0116578790599992
"safe";0.467682929086902;-0.0605141491344683;0.514505475177695;-0.0263695797125493
"strong";0.326287810300494;0.197784593978713;0.463808444492579;0.49650600803622
"superior";0.793075950160444;0.208315484163271;0.229915460781045;0.190588373494464
"uncertain";0.0594121138111489;0.168043169004487;-0.0352517460621975;0.799138293031139
"worth";0.695052938648992;0.424705157823135;0.158169181078167;0.212947684538225
