"MR1";"MR2"
"afraid";-0.00723173642459262;0.579820491407071
"beautiful";0.390208628434807;0.635060613313663
"best";0.649091657142684;0.137284121868059
"capable";0.409042826787958;0.35157042078375
"cheerful";0.682753799180115;0.021139985373623
"clever";0.628300573410435;0.154680567463576
"comfortable";0.70611207074848;-0.0585543133137566
"delighted";0.315470181943785;0.763881944407093
"delightful";0.459855240183254;0.47501494256375
"determined";0.106380119551458;0.779254359814701
"different";0.514116136934901;0.227373407955984
"extraordinary";0.0468842990135212;0.668124381442035
"fair";0.453860421580348;0.292855617111483
"famous";0.430412246661465;0.42650969405093
"generous";0.372000372637025;0.732497754202961
"gentle";0.682415043606317;0.148209803003413
"greatest";0.349803397167851;0.234720718111551
"happy";-0.202783933622415;0.266424404217988
"honest";0.760444561371946;0.082102536279245
"interesting";0.40347999477663;-0.00387694015373413
"natural";0.605820153146432;0.602797510026755
"pleasant";0.202439615655993;0.591360524881561
"pleasing";0.449985557680984;0.331085251712904
"quiet";0.789534798815855;0.402206410861939
"rich";0.453821082831299;0.369317306396803
"safe";0.503878294880725;0.367899225811566
"secure";0.530670637610467;0.130116092554174
"strong";0.189729451735846;0.75280116055127
"unpleasant";0.727741310439376;0.37224953847539
"worth";0.693431901366025;0.359795788326426
