"MR1";"MR2"
"accustomed";0.401274596377148;0.512730691283296
"afraid";0.483463200533394;0.682751174507112
"beautiful";0.666698722089962;0.470900531001285
"best";0.277086792887372;0.479776300260311
"careful";0.47872987709841;0.240117689091882
"cheerful";0.668196616009907;0.500518645546838
"comfortable";0.349431696704621;0.599089831818299
"cruel";0.341810873412451;0.499596080361662
"curious";0.435166955212645;0.605439353786429
"delicate";0.668192387956795;0.425735389517745
"delighted";0.75782762317811;0.284331094709186
"different";0.45133196515284;0.630789021463153
"extraordinary";0.59127410483991;0.666689217487458
"extreme";0.475737932744042;0.570513094084228
"fair";0.588855965466112;0.555676830876846
"familiar";0.173208743260749;0.687517717016451
"free";0.419503873870328;0.677163260781427
"friendly";0.533712794792558;0.237776087813142
"gentle";0.53388637374701;0.634078795372906
"happy";0.587809308826983;0.473074178085493
"honest";0.487809651457203;0.606935830060827
"humble";0.443443788548315;0.526255488224545
"independent";0.0816263622303045;0.633846343612964
"interesting";0.242776754368183;0.551512406229765
"married";0.619651900258447;0.400990568338483
"mighty";0.436273724209989;0.539894906966441
"minded";0.165074560395042;0.711818770426918
"moral";0.441031085531909;0.684296998854063
"mysterious";0.700607105895143;0.396063554856579
"natural";0.412261875825071;0.625930454241593
"pleasant";0.631429278616227;0.369830724827727
"professional";0.594658804723334;0.287796406494764
"proud";0.589264337475032;0.501893571024244
"quiet";0.631028627199672;0.412856749428641
"rich";0.614002453222149;0.393869010939868
"safe";0.719149748856453;0.352968671272704
"strong";0.799932738820601;0.0185594110721737
"thoughtful";0.5675969268293;0.575844965822656
"worth";0.763915359554502;0.351024075892275
