"MR1";"MR2";"MR5";"MR8";"MR9";"MR3";"MR7";"MR6";"MR10";"MR12";"MR11";"MR4"
"accustomed";0.276429954618099;0.5533706338903;0.250997497668522;0.0763168544009769;0.391648481931012;0.0587078020412167;0.15784248138234;0.103651375507648;0.028189248908829;0.186300884438953;0.201948413292926;0.0950648007292926
"afraid";0.436279765821361;0.233690187912713;0.416971046203054;0.299648978189357;0.266126676324437;0.126594214980678;0.254497837185287;0.0227902505384898;0.348890686655772;-0.0775218776643983;0.0696153672987279;0.295453817160902
"beautiful";0.270852694274304;0.461751513785137;0.364072334031541;0.343642041621315;0.19426078016075;0.145864654970424;0.177124203794337;0.124626478478989;0.0460663295605297;0.229022862432591;0.260143072560478;-0.137690768961766
"best";0.441811626732509;-0.0253005852199813;0.334339187254981;0.530818758406176;0.175369442624085;0.192101329877787;0.00647589491451835;0.325809723236821;0.241451051337686;0.0422385117056737;0.263680026964654;0.0730644990246454
"calm";0.626413920611279;0.272461533622379;0.14185651246016;0.200179835789735;0.114780985909928;0.0539029564305255;0.236054736917981;-0.0401472600919765;0.09604399013457;-0.100195183537207;0.225090382402671;0.0220577715060122
"cheerful";0.471602204407513;0.230259813194169;0.21979625590539;0.380437057317888;0.348897263504558;-0.186817950736657;0.0913400987132206;0.224740426065983;0.0538012649694926;0.259347314973796;-0.00166935130548829;-0.0953439399517146
"clean";0.309207662632468;0.692565064286472;0.125979331640906;0.0275711161404028;0.27631458301588;0.0890693894195733;0.199867375890462;0.274144001557364;0.117456665443469;0.159126129286689;0.0717090992499764;-0.0697494226537453
"comfortable";0.184878300972649;0.0790930755927882;-0.0987867400994352;0.0493834534512363;0.090611543952414;0.79967085143788;0.122985532725074;-0.0931668460065393;0.267745892984038;0.06940408479439;0.101230205265023;-0.119209518804929
"cruel";0.274631060485439;0.494636241353079;0.52342198079814;0.398894208591204;0.0342248061327436;-0.0480551395347806;0.186954003154988;0.066440226108335;0.0488864159399603;0.177392335903526;0.0684257136038266;-0.00804437753290178
"curious";0.472665652376932;0.150898154747664;0.288118871232066;0.315854078142862;0.254249104467143;0.371621767351482;0.123323655164319;0.0878440328903942;0.0949999362840816;-0.0271811669711879;0.294309340129799;-0.0959151235757313
"delicate";0.687117072887721;-0.0122810872343916;0.301949855242117;0.277733439907118;0.18875719515221;0.127750459479685;0.243799933423565;0.0218329399163984;0.00325508010840092;0.0314504300011961;-0.00919650986127122;0.23346834498805
"delighted";0.301026504682304;0.340775870605127;-0.0918966940327268;0.197212425990073;0.27709856745932;0.420518541885701;0.049422768146263;0.0097072711242488;0.393323368443984;0.110152972793742;0.146083457711108;-0.200204808976646
"different";0.156670056967056;0.348143560512128;0.431388506132472;0.494757003115286;0.382999763397244;0.194079121835878;0.131290708591389;0.0862492521858342;0.212397822833712;0.037904159663009;0.0520338693409476;0.173236168349825
"extraordinary";0.401519042022058;0.317655348299083;0.173648710050555;0.204150794376449;0.197242766705178;0.250691301417391;0.252798555188775;-0.0982053579301223;0.148633077053946;0.412034016518176;0.302874915544948;0.00011987520036188
"fair";0.188917836890122;0.199414149690085;0.291519003721453;0.11701837577351;0.639224465062576;0.197729295201656;0.0826001946794232;0.094960172981763;0.105060958397804;-0.109234551751957;0.212209294004042;-0.0559371770218092
"faithful";0.453721780849883;0.392254155794038;-0.0328441538313247;0.249860501027902;0.17416823029313;0.149355584525058;0.2257873309;0.0502733885229793;0.311764889565915;0.0780728449035342;0.0850951519184583;0.274655931863582
"familiar";0.200825832684302;0.642241551007585;0.196630901732186;0.242698732229798;0.0944972618253397;0.0597871806482744;0.0163902433629893;0.225783911823267;0.245827422519777;0.270311640761381;0.0557128549153422;0.0888921201714428
"free";0.545894783127256;0.43616158535409;0.257068940113567;0.253735286339125;0.0848249551324614;0.187870723611054;0.217849913178307;0.268022565723936;0.026526604845708;0.143282589417737;0.0508588768495247;-0.203633044733323
"friendly";0.123060662964207;0.303203025491485;0.0935646153780918;0.164004970158498;0.376329177900329;0.221498387666658;0.120388830245428;0.218773395768843;0.126055528301924;0.115495805114665;0.734688134079036;0.0404110209502023
"generous";0.231549130853017;0.597611461618207;0.0915475566819525;0.080598533205428;0.0289972913560894;0.19210851971868;0.250135807121542;0.101317430709903;0.363934292150931;0.110052655941266;0.197833674914698;-0.00231673233137399
"gentle";0.579214663719898;0.160151989737044;0.255838955154083;0.57842863308683;0.10774855104832;0.117529081583446;0.232087458938486;0.0957571099021092;0.070087361157687;0.169068813206244;0.148948851456;-0.00480405291930567
"graceful";0.667687485561215;0.290010962240287;0.289252001176356;0.30116667494826;0.195811487011159;0.059831746844835;0.21932213666074;-0.204181449258197;0.0267848658737989;-0.0693513788689956;0.0835827838130516;0.175541573728328
"greatest";0.50965957267027;0.328070466423624;0.0235697978757042;-0.00214672367956056;-0.0669852460338055;0.196442527716976;-0.206516802356974;0.280139120176081;0.137186234642253;0.34676132018283;0.331481602253181;0.291601540020633
"happy";0.597744243893125;0.403656307847739;0.447370425491297;0.00420190544484855;0.0762559732243084;0.151943471989222;-0.0506297749660715;0.232653669128663;-0.112910916906621;0.121557185035407;0.050962383063496;0.153397235868499
"honest";0.495105947387446;0.21145144080811;0.0936951099236766;0.371306035997016;0.267524986777096;0.149284973777358;0.178169291491885;0.300227323576301;0.205204002352964;0.00384646892902725;0.204995706174157;-0.192004332316083
"humble";0.317859259961412;0.363796208056878;0.514410295117427;0.333465063304327;0.134844828732731;0.0966097699298483;0.11640990481128;0.0982753704741508;0.00823879003331765;0.0705868609919745;0.436484540501145;-0.0248232122303197
"loose";0.0844090154804683;0.156704544640021;0.27370514991888;0.131349846216099;0.13127817966875;0.81365037306848;-0.00541963810620893;0.199590036258675;-0.0716636265095221;0.134736105586736;0.0463140422562554;0.223890458495392
"married";0.389535797602407;0.0681649596317834;0.330161626342127;0.25849406198582;0.441969083165164;0.225090496794476;0.402272773366499;0.191018518301452;0.136849552389183;0.191583942802626;0.143248319452857;-0.135669002024117
"mighty";0.371195882347373;0.0388668673921669;0.730276991767664;0.17662373732267;0.220056776433102;0.0105194975424246;0.0202383147985339;0.0972316255620904;0.251692031832544;0.0909056519415572;0.0773138252452672;0.0408046083370498
"modest";0.451682253619755;0.180034932212008;0.443931819468544;0.304974356595044;0.189470239952559;0.265667414178555;0.0391587742462757;0.262208865082802;-0.00286156507838369;-0.0786916673561402;-0.0124993569464608;0.0737391895614733
"moral";0.0537073395501593;0.277544647408238;0.0785396664540633;0.0347923413789737;0.0547985189577672;0.132664793384795;0.119097927185949;0.159589657406837;0.143231775710769;0.818648614463503;0.0495723702887765;0.00951662630206664
"mysterious";0.106827347399388;0.147575598534006;0.554623511944747;0.101110119668372;0.155910775988529;-0.0309180551401146;0.420852293629669;-0.0244411669101273;0.0877088258757069;-0.0503027304301124;0.0346386938627619;-0.0831998688771677
"natural";0.56270152286101;0.375943787717251;0.0587638583596528;0.119724518527245;0.541827765405914;0.0608136054597781;0.230558184027007;0.0948658115419846;0.0953435272358125;0.189731815289514;0.0223555822447044;-0.00543064008091921
"original";0.0910735555622181;0.203947355766255;0.118045022436761;0.0910979584333114;0.107413808432206;0.0197196149028437;0.0329315381018031;0.730441111684728;0.0161508540894466;0.108831568549936;0.107610404120021;0.00851549461193919
"pleasant";0.350933689181223;0.212994161619785;0.151356820257262;0.670194998072799;0.259628697411519;0.224163881361045;0.237009893008356;0.0694012038819824;0.157267510533931;-0.0408168693093747;0.118070631667711;-0.0178369939515109
