"MR2";"MR1";"MR3"
"accustomed";0.641260778513171;-0.1401914218097;0.434575945227479
"beautiful";0.393360575945964;0.638892324798634;0.320833057243914
"best";0.0655105177450223;0.367914440610264;0.191377898983693
"calm";0.037193229834118;0.307720245988696;0.724660503673817
"capable";0.54589229217771;0.328346748115223;0.568699149917186
"cheerful";0.3555297368875;0.526254696885086;0.579245619974045
"delighted";0.602138946256815;0.44065608184485;-0.0893330389307767
"different";0.575134702353193;0.422658643558598;0.154685376820339
"extreme";0.665493760625257;0.197625856962962;0.261865123329582
"fair";0.533820747335476;0.478574244284386;0.0261181294183815
"familiar";0.196981485319043;0.235415882032151;0.588498985758501
"free";0.249797356147688;0.354107849962193;0.560454434227679
"generous";0.511216656075873;0.152617361126536;0.443171833106834
"gentle";0.105963508175352;0.577297653080317;0.141554480046449
"greatest";0.00845770475457317;0.935283668412181;0.103906055907986
"happy";0.658318528443061;-0.0344540970829717;-0.289721153122993
"interesting";0.0307128542909358;-0.0501889617598587;0.549223850090472
"mighty";0.198715965361019;0.546004727298127;0.524584879165959
"natural";0.472054132215548;0.306735155867328;0.334741586207233
"peaceful";0.186371830436904;0.308508020532569;0.241527883434189
"pleasant";0.782110315503285;0.0363974537100015;0.334565603124708
"safe";0.0701567800120617;0.274912949084013;0.463930816410406
"superior";0.656362839667936;0.359492102954199;0.317443907915874
