"MR1";"MR2";"MR5";"MR3";"MR4"
"afraid";0.397940363082799;0.32941909873215;0.0233865848378479;0.228249381883301;0.403561412020277
"beautiful";0.0765302400311733;0.696241200360209;0.0170204173748538;0.203312301246189;0.176195399765593
"best";0.0798758241675461;0.0997346527476296;0.503256189438968;0.103911131230096;0.506126931704988
"calm";0.0690358917620654;0.401586806979023;0.405945352488621;-0.0965140072323334;0.238856375990259
"careful";0.460414124266619;0.112030864559205;0.367776641803485;0.42483062412572;0.133747934002341
"cheerful";0.205879865826806;0.426869487707849;0.423313212539914;0.475869411374728;0.158891087046146
"clean";0.229301203132172;0.340926870212235;0.195837450786829;0.495770865421415;0.330937426129759
"comfortable";0.310486870940531;0.229331041491482;0.447067205546037;0.242110446500647;-0.0576667014375527
"curious";0.483402629592045;0.429226956459207;0.195413160267462;0.156090447235041;0.097746343769016
"delicate";0.486416109950311;0.225967448952844;0.1362756845263;0.182861852902587;0.0562673668389107
"delighted";0.456717576457203;0.479558126543893;0.116665753841981;0.233454992156867;0.238658433531372
"delightful";0.389427828949521;0.215922159984112;0.58613942710618;0.0750367139761324;0.108191714198095
"different";0.296308997449165;0.395161874289893;0.359795074771251;0.000972980699389006;0.291067083037953
"enthusiastic";-0.0524084694967734;0.705385497984326;0.150904620407942;0.0911459213250924;0.0421121677435324
"extraordinary";0.559773968508533;0.0585645284248144;0.229000428066008;0.103189240720996;0.216151034263034
"extreme";0.608381218522002;0.355271650229738;0.0949111769611722;0.0591857942542735;0.363371300736668
"fair";0.36202476425776;0.182347459284591;0.11063444769461;0.125684145826084;0.15241159943033
"faithful";0.139194349879493;0.519866226398157;0.24197040850715;-0.17713507207887;0.0878799529334721
"friendly";0.435563239900976;0.205326306573438;0.302480075983565;0.0921954576929801;0.354384385174229
"gentle";0.313279215106913;0.594996257652012;0.21591920333552;0.24711753029288;0.0390520654993644
"greatest";0.669735758005849;0.235060162322334;0.0884966291744317;0.0881434767647469;0.136531040697885
"happy";0.180363507350708;0.391219509620963;0.257211596711528;0.331365151623003;0.0609430780412566
"honest";0.339465941365421;0.00621684161207654;0.229493617573168;0.30371649209627;0.226404544243345
"humble";0.286736793270752;0.165719829215501;0.300770827164222;0.162938027850307;0.190872499900002
"interesting";0.083936498394758;0.293950423455671;0.630512277157329;0.0718892877417838;0.205976796991566
"legal";0.138443797040989;0.0987165641096929;0.0166284198926098;0.121247073862062;0.368294134990048
"married";0.613842933146994;-0.0937173738224575;0.236740670233297;0.344088712920456;0.104604753639327
"mighty";0.199732267553397;0.510165677199493;0.249436046945956;0.0620536145879423;0.398013935527716
"moral";0.0848805437473244;0.0151370475977572;0.0195279344922827;0.881158893365002;0.203869393692663
"mysterious";0.185507709841514;0.110811803395773;0.092715992904232;0.16155893519127;0.690498920348928
"natural";0.350743298512251;0.213957433612801;-0.0502882013822775;0.500323616562504;0.362743963628233
"neat";0.430248157664409;0.257086630766134;0.288969257388766;0.479363963573775;-0.198563414764947
"pleasant";0.251619226372168;0.353515257091115;0.273392356657836;0.29882097322204;0.0932941986663665
"popular";0.179093147526094;-0.0629541704135859;0.414735314080051;0.0632352518245342;0.0817663336518317
"powerful";0.261511384399402;0.0203833473621324;0.297808116093295;0.0679274035048014;0.605656090492712
"professional";0.512681081075573;0.0509431773882273;0.160754929021959;0.134688014366739;0.401160787040041
"proud";0.443507034487343;0.316275395930435;0.381414169953716;0.145584816159718;0.195131094638535
"quiet";0.647273970537499;0.350126911902344;0.205376741965732;0.337997686709625;0.00220266218008543
"reasonable";0.183941940555781;0.170523705724021;0.124017699614004;0.381512304217056;0.249627761373266
"rich";0.0636047674446153;0.348631939963644;0.631806048840966;0.168692187489313;0.0815681902160357
"safe";0.142960037806709;0.329498368406341;0.384620840909885;0.31968609301775;0.361621752305592
"smart";0.686194976319994;0.403100666618715;0.178746651754315;0.248022427495564;0.205313086986823
"special";0.317574267291174;0.0448728810331052;0.271873625623402;0.450500433658383;0.420330488989678
"stable";0.589373405799276;-0.114084320398755;-0.0749472722430471;0.30436251317737;0.162680008190231
"strong";0.414848272591366;0.52493903819031;0.0608791455388373;0.282101965333448;0.209433417139573
"thoughtful";0.158317074146072;0.202943704104345;0.244294421759688;0.383387051793347;0.356847508095849
"top";0.356157746796707;0.376626670343111;-0.0335233766102115;0.0905258247230671;0.462627492112511
"uncertain";0.563102484308961;-0.0395931895954211;0.194048400979278;-0.145569294000434;0.179318725566426
"unpleasant";0.490088102399717;0.175249756887262;0.16096645718193;0.0537430139553528;0.265918753482243
"wise";0.10516777139019;0.409837948126726;0.446889572945842;0.381346416255839;-0.12139001285159
