"MR1";"MR2";"MR6";"MR3";"MR5";"MR4";"MR7";"MR8"
"accustomed";0.216650960518735;0.101877628080168;0.69378274602762;-0.0938765771873032;-0.0627084072864802;0.00486779316156098;0.21552932435608;0.129693829181912
"afraid";0.34162742812913;0.39920315371365;0.481432895341654;0.0577559339723356;0.0504201680685611;0.093984085462445;-0.162497119456067;0.121143065271582
"beautiful";0.608192501156705;0.248294008036344;0.179148266561844;0.0581314213655362;0.361684240586067;0.0730830999564903;0.0174112322609977;0.189871821984472
"best";0.213781950638732;0.0573824099041973;0.191721767453837;0.153400273690513;0.138553236824741;0.0493188070024602;0.0574812876551681;0.727277583335067
"calm";0.570203098822992;0.127907346678121;0.236382850362383;-0.0422987190693161;0.464429219231355;0.0756015801308819;0.341818709946973;0.227639580297577
"careful";0.0188485149856092;0.556801193521683;-0.0853353812391122;0.355476047694414;0.42850060641649;0.013202976698736;0.203477576915748;0.22288747314339
"cheerful";0.713658156931079;0.373332636007371;0.185099975122508;0.0852280683426942;0.034752455876132;0.0942142567405371;0.14789783151498;0.201417076840565
"clean";0.598746373476779;-0.115631647313174;0.131260545259996;0.0521745458971593;0.579560132133607;-0.0283573123376344;-0.029558816127951;0.0606505708901768
"clever";0.285470982566362;0.300881751130604;0.40655959967812;-0.132632868346981;0.14450306189113;0.0139771640144287;0.39622426927932;0.203455613874859
"comfortable";0.555083969922051;0.0288279906224519;0.303535270072447;0.0363667327824151;0.20592671244839;-0.134313020331072;-0.0692006574461573;0.117451012339875
"curious";0.0865378271071636;0.507618274617927;0.3011933035959;-0.00976484338127263;0.260386330264891;0.190122883928094;0.0978851342053374;0.352233868818829
"delicate";0.385745960560185;0.172983750731795;0.450612515892557;0.108036256129981;-0.000234615621326314;0.0853026327901905;-0.0619675529056548;0.309737166593048
"different";0.405950461940881;0.30627471031894;-0.0426541082266714;0.207502299224991;0.173757491398499;0.165502038493024;0.47106583468699;-0.011372156707548
"extraordinary";0.411896823547396;0.380689968687976;0.101859558371971;0.146986101380114;0.208714282954193;0.257133956971816;0.0333166449619158;0.0169929274877674
"fair";0.111308697748148;0.131768872806104;-0.00732962848195973;0.713742224141465;0.123671028496553;0.215544572354667;-0.109383943462335;0.117373904756306
"faithful";-0.0222749196032391;0.250366283049176;0.0851139453661829;0.799783691791943;0.034706388181811;0.133274499422401;0.122383998998346;0.0793222997595714
"familiar";0.190056737237993;0.103459255820615;0.40624947382198;0.0349579818145467;0.172898550209434;0.427090723652356;0.0610158012436334;0.314771667864839
"free";0.156929104191319;0.588720643038122;0.0233040347606285;0.256706102237872;0.0702011408593807;0.158288624764329;0.281496093622643;0.00211702351756027
"gentle";0.753263325368386;0.28098319887741;0.17631743343915;0.092799935199248;-0.107902171783448;0.0642456440283839;0.174330022864882;0.107531948931745
"genuine";0.0431850862455023;0.195008026902212;0.0260029517216121;-0.0457972438446875;0.0200522104735633;0.781733894164675;-0.0673982491448838;0.0251813267385565
"greatest";0.0609148161487428;0.70339887197191;0.256722540983436;0.178963321715667;-0.193456878067916;-0.1727518514054;0.0797344701635325;0.19679174318468
"happy";0.308780475991129;0.144893771095931;0.610488037638222;0.139989940240561;0.348701527424483;0.0342098397951065;-0.0887429835153599;0.0954541225705446
"honest";0.134384019682605;0.520888991141439;0.225374485079358;0.0670567788234492;0.16809467193045;0.263274689835709;0.264640169599459;0.11972855569616
"humble";0.354112299492092;0.0369061047383306;-0.157503883844336;0.527344818795351;0.00109357527691404;-0.198998496923646;-0.157256638919408;-0.0311195347157988
"mighty";0.566048879199475;0.275206186585281;0.00114523249764956;0.0862228065877497;0.0111972884655416;0.336785994704851;0.0846732063599082;0.157988378380435
"natural";0.186717353959428;0.406262268353805;0.0857422855828258;0.0687968733806973;0.646414112713969;0.113367946711863;0.0412389790822712;0.213380539832126
"neat";0.746768853068333;-0.161742911050582;0.139915816257267;0.185372319760555;0.172054065139864;0.123693435596161;0.0205892490860334;0.0262828966107914
"official";0.00394874001231878;0.529004123499862;0.00943700461354665;-0.0115122439487395;-0.0445376669471131;0.266907490021827;-0.0416900139899571;-0.176959485430848
"peaceful";0.805740980485368;0.0153468826285252;0.108077310607;0.063378713645717;0.0531077409285076;-0.0317514403869423;0.155564146624029;-0.0511945181121547
"pleasant";0.415294713881391;0.227926957521584;0.512841653403489;0.361354300635156;0.318368150930558;0.149584875252164;0.0826628179319532;-0.165088069425687
"powerful";0.0198562479374997;0.0542846370896608;0.0392918928063093;0.231597053807056;-0.0354708933522779;0.555867192217487;0.290317035820865;0.0131241790371589
"professional";-0.00780568756907775;0.568681208564227;0.345533520735435;0.106700327045983;0.0790694093059728;0.0855461467746254;0.0520427437916932;-0.0239007721774356
"proud";0.26914956914255;0.109685376134783;0.132473727106246;0.651544398264136;0.155890283388217;-0.077895079084015;0.265372744526424;0.0136677041728844
"quiet";0.631147821025378;0.318608419496461;0.208367643798554;0.135276674190434;0.123535870356782;0.0244026136203362;-0.191274029561508;0.397475773878412
"rich";0.561926203384306;0.225209011964614;0.464780244187875;0.130464756607864;-0.0420196373675497;-0.0693644098602818;0.136129738319732;0.0403413174790616
"safe";0.198501459267062;0.487500659895152;0.197980359480992;0.442167388955928;0.0618345547578225;0.0334834745020273;-0.00458280548359149;0.322236806533447
"smart";0.390319957258073;0.585322240119252;0.472470475615089;0.116191557389359;0.0593386784246603;0.120479481907652;0.093156514918707;-0.0349121382226963
"special";0.22519836529094;0.0381470347403914;0.0656373951451694;0.29298523774829;0.538429240565874;-0.0342892063255652;0.207771576083626;-0.00396981105354232
"strong";0.504758281007778;0.238706936703167;0.185135531942376;0.236857857509805;0.232802641562317;0.237645253241534;0.573801269527158;-0.0484672698170514
"top";0.00917914646667769;0.429599477037429;0.391126258755303;-0.242790178819137;0.263550987911024;0.00819250437348673;0.395564770739627;0.154259868315674
"weak";0.720988815692832;0.105644807396612;0.151258949113272;0.180021879587426;0.367788750110764;0.0419705394287773;0.10809777463609;0.011438697627133
"wise";0.252158527904281;0.605847374411426;-0.0359251077255966;-0.00477693279883084;0.29384355239251;0.361692434708283;-0.0295326952983289;0.0233137794067422
"worth";0.244851867717043;0.752711265088561;0.0795631763430648;0.222111770101803;0.101651322358426;-0.0999350375209551;0.046986104993291;0.122776381536186
