"MR1";"MR2";"MR3";"MR7";"MR5";"MR9";"MR6";"MR4";"MR8"
"afraid";-0.111505563986815;0.0142474979172809;0.524209965905856;-0.102769010674511;0.0285977871706477;0.800143773927429;0.00214844147857047;-0.117487781712217;0.0107856569107549
"best";0.133618178487184;0.970764969388061;-0.0268001284735839;0.143127075167411;-0.0637315870300045;-0.0243427816976295;-0.0115881803264957;-0.119448760741573;0.00800056186339544
"curious";-0.366885979470027;0.297542553207583;-0.121473442059933;0.0639229815204491;-0.087778106651769;0.738482926829662;0.17521663418188;0.223067458606981;-0.287044413412553
"delighted";0.894386608081251;0.122379145924796;0.170725259847182;0.254892119992006;0.118818508412234;-0.0923659404397745;-0.165821483684072;0.129692964686265;-0.105428947170696
"determined";0.656485020380914;0.0564502314356385;0.00215108432243739;0.371313669527851;0.431653772320144;-0.104387039173866;-0.0604409809068006;0.11793566520709;0.213219032752863
"familiar";0.104608775578874;-0.123517422739882;0.192191405530574;0.0294474249168768;0.032236515558119;0.084276994132233;0.971943636777081;-0.0128364151562468;0.0270950193429546
"famous";0.28062428696056;0.10363365713833;0.221572790361977;0.31519783156637;0.0989204134537523;-0.157015458863961;0.0869734556981837;0.22914072074685;0.814034597491684
"free";0.333719660203536;0.219046385603108;0.114518058541636;0.773498270927853;-0.121171171995921;0.0417322219889535;0.359546754840005;0.267771890762125;0.105449615839952
"gentle";0.0422607441832422;0.252661837490619;0.670799584341227;0.072088657837616;-0.0674444463844494;0.00647113643999704;0.0764859228458745;0.0694428912046321;-0.0104591925411522
"greatest";0.420680837507749;-0.0208700918021263;0.05869384612895;0.550907488362994;0.200374677690114;-0.0225660844586802;-0.16730391555286;0.240437703550861;0.201140151382749
"holy";-0.108230518731713;0.0524852764706881;0.0975999647783332;-0.137741748366005;0.102971520966382;-0.0369502929651092;-0.00268852915424533;-0.928318146839586;-0.112014325683419
"honest";-0.0154455617043188;0.261078757330835;-0.159349975700304;0.073880199319981;-0.580535556075407;0.32706489927228;-0.0641020275461115;0.232204230235126;-0.0477679780301619
"pleasant";0.736926168084904;0.241107765136721;-0.0730569478137258;0.200045381151442;0.156259836959573;-0.145687386477444;0.244777325892415;-0.126061042683463;0.296488684240054
"quiet";0.0056417178101724;-0.124490267006226;0.75623277960823;0.0940922398420435;0.00753533618361138;0.142110589099953;0.133748147146659;-0.130513008958728;0.11344883351665
"reasonable";0.250598391919301;-0.0255587105332493;0.494194518207563;0.577831212359029;0.0975968623769965;-0.0647496247851876;-0.0798549871892568;-0.159793938537506;0.185531464853417
"rich";0.271907044239401;-0.0562304075210191;-0.142867008733056;0.0930158281768626;0.89029600507248;0.127610188289841;0.0042250716546157;-0.00700120800655606;0.0269658093357384
"strong";0.117097203760759;0.549574243551159;0.09363622460689;-0.0146888040610357;-0.123707805164708;0.128861012019831;-0.122020897775428;0.0196476167305341;0.105916990044876
"wise";0.71665047469346;0.00677825175598462;0.0331146165178415;0.0689112855099996;0.0438935385318789;-0.0863222597944736;0.351232329305603;0.103314106397612;0.130514145354856
"worth";-0.51091930880656;0.582416815575626;0.133883640238434;-0.0850160140387231;0.0803684027829512;0.151841895349443;0.125966168385717;0.193285425311817;-0.343522629938142
