"MR1";"MR2";"MR3"
"accustomed";0.11239044994339;0.202958435328592;0.60426279098715
"afraid";0.635999714223499;0.402333274102289;0.223626399583221
"beautiful";0.723189868341998;0.428125414002817;0.226092524361553
"best";0.391689584811655;0.424343581104736;0.217239984368481
"calm";0.579274795317847;0.30269149934071;0.369409494162291
"careful";0.579697317285023;0.241240980590216;0.150314627751709
"cheerful";0.340520473230687;0.425866702970621;0.582433773881702
"clever";0.134108509279839;0.560740718599464;0.123854329856129
"comfortable";0.36173852813801;0.241278650682875;0.548409333163302
"cruel";0.213060261951412;0.819112469867752;0.219224572695105
"curious";0.378405509261212;0.466397468974778;0.31783003018352
"delicate";0.480981485607239;0.48915392842895;0.284183571379424
"different";0.773971044486314;0.327628076068372;0.213281031921174
"expensive";0.457814906470087;0.148477564898985;0.361166621933563
"fair";0.505487316516427;0.328742684752205;0.413104292907346
"faithful";0.258721992125905;0.723517468112414;0.225789793145556
"familiar";0.408500373546617;0.528603769559802;0.326447399415655
"famous";0.0693781376969235;0.0693207995761426;0.4144161348855
"free";0.430032068598228;0.504638127091478;0.307913462995843
"friendly";0.440296006035478;0.331915661348637;0.413038173288587
"generous";0.55389261221767;0.473788636516641;0.307787598607026
"gentle";0.442653091417655;0.293177732484562;0.427012622660561
"graceful";0.361105381552447;0.468074006957869;0.337077986969948
"greatest";0.46360428348413;0.375864277410023;0.507274903363376
"happy";0.456313939031899;0.386263532172719;0.577277567033358
"honest";0.664791622519423;0.124691244509345;0.498891849193616
"humble";0.294593804157965;0.477111523713478;0.455813411572364
"married";0.286441385115595;0.357412902415111;0.622392096395133
"modest";0.482293113382062;0.163376164622568;0.311757738406966
"moral";0.530146220182634;0.241568045092906;0.274839866455712
"mysterious";0.322673114678643;0.672735425643674;0.112784184608248
"natural";0.444285943875078;0.500204534430594;0.497248996180856
"neat";0.665005823975617;0.0495744235073344;0.441874909199651
"official";0.43679673104443;0.267552634528054;0.296182594393587
"original";0.444575732325154;0.345937551616347;0.446222926662583
"pleasant";0.502452674023613;0.381185570668321;0.372993560419414
"polite";0.156675086945085;0.196062803531751;0.725429974749776
"professional";0.0647839079445706;0.639472549173073;0.264561269185657
"proud";0.439768927278492;0.290389703451032;0.511124360724247
"quiet";0.203700356604621;0.598714928686153;0.551968883481825
"rich";0.412427185610687;0.332068413515377;0.576347503546341
"safe";0.38944531854604;0.573375786542956;0.30190563056175
"social";0.278143053959342;0.251777140411549;0.256762101899132
"strong";0.560981981399117;0.198341673933218;0.322870976888785
"superior";0.393792383751967;0.117875184195144;0.503488903430321
"uncertain";0.395197092484838;0.225090911273696;0.550655460862507
"weak";0.503961239968729;0.594857996392911;0.182161509606439
"wise";0.5908490474457;0.174794862667192;0.0820083652389275
"worth";0.598034007375906;0.433574457907836;0.0983129017092152
