"MR1";"MR2";"MR7";"MR3";"MR5";"MR8";"MR4";"MR6";"MR11";"MR9";"MR10"
"accustomed";0.224482458270989;0.119027435587094;0.74364546769201;-0.0793847373291885;-0.0200436821247344;0.121937641964302;0.060362472150751;-0.0459694980865036;-0.03937637117242;0.11994298378497;0.00711113945637952
"afraid";0.298205204686875;0.326039051340377;0.336787613580803;0.00965405534635336;0.0189902921621942;0.159156605776993;0.0693751986468225;0.126717509724686;0.0458056827287063;0.688587072350172;0.0394787717364875
"beautiful";0.578600912893576;0.292408805644055;0.105833947876916;0.0153413695784391;0.196151484268942;0.252469418905138;0.0485003268217952;0.0281069286904966;0.487153907405824;0.0262509323508903;-0.0325871314180612
"best";0.181182635979516;0.169632134916812;0.170097290527188;0.134776125528394;0.167068799052988;0.646748428249466;0.0617232165718447;-0.162724090692485;-0.0121819351716165;0.0608389496754493;-0.0233971979531502
"calm";0.587037398418824;0.114769208818846;0.303190895609311;-0.0548190091278725;0.485840867112623;0.272617340801766;0.084175432432844;0.043900032202043;0.131494568429787;-0.115656955748869;0.0341955081877779
"careful";0.0298627353299184;0.610817718125664;-0.0822872068680777;0.254171867472722;0.558211639356644;0.134320171630733;0.116200454554312;0.0341704608088182;-0.0202924630905464;0.131667541647101;-0.030331974959151
"cheerful";0.722073621901656;0.287604210591973;0.0924274809728784;0.0144849230247256;0.124951071732173;0.313439245826344;0.0832284423975893;0.23802218189954;-0.117758071026222;0.181283693864118;0.381859474426374
"clean";0.572357545032059;-0.103739618748986;0.053033118708001;0.0419236641167487;0.390365385216183;0.154028767442507;-0.0908315982748898;-0.0713693537633438;0.546922073353115;-0.00603926483018596;-0.00103281606563009
"clever";0.301018804529977;0.273605403890243;0.454565919693421;-0.183507814273115;0.271136955860492;0.210548433277714;0.091595675669491;0.0958519631082691;-0.0624588286598578;-0.0225914821931082;0.258205958032258
"comfortable";0.547963867718233;-0.053532821716799;0.319990603047067;0.106531118052288;0.2095529145046;0.180638404157057;-0.255174915617636;0.0534970250000958;-0.0422701960424636;0.234625283545318;-0.135713486208304
"curious";0.0711150644774505;0.399348574112041;0.323399852166868;0.00123809102144709;0.29402468965472;0.398373332883949;0.146683532554631;0.261052299636304;0.0223962522721067;0.0848095402598638;-0.0892251387755773
"delicate";0.334381529967506;0.0885259460684258;0.433928097278662;0.185185727713363;-0.0748438139981206;0.454192062350064;-0.0154184112149007;0.17373145271434;0.124595269467812;0.016112498723788;0.0335023456190223
"different";0.475498404824197;0.386674561542638;0.103707715666029;0.144541874196305;0.298103209516698;-0.100633478049878;0.293230672409608;0.0191605372256192;-0.0561509562096321;-0.178138782256716;-0.0877450664981321
"extraordinary";0.399953059315033;0.267380157689443;0.0325536183406306;0.106555738429938;0.201504586608857;0.0997951998404693;0.224234381350662;0.266855854021994;0.130325374104142;0.181278772352842;0.0956845274509752
"fair";0.0945658072776142;0.102676071205729;-0.0629770586418158;0.724157013450581;0.117105405208883;0.162354155042568;0.177121982121517;0.105874841358352;0.0701295526036741;0.0731052596018356;-0.00871704849027011
"faithful";-0.00858686806702043;0.336824743620414;0.0943702827694065;0.765888065876082;0.0923782221306648;0.031682447997927;0.228270908979943;-0.0159751890561872;0.0218844642156563;-0.0244131380474442;0.0103879065502363
"familiar";0.15590313473198;0.0424158433250184;0.327895620187375;0.0295150220304458;0.0776609434464257;0.452532980626791;0.404373489842404;0.11499602649903;0.284440169872739;0.0226795244564725;0.0923132249049895
"free";0.171933444519008;0.555729830738654;0.0762465180574974;0.19852645283113;0.143462600722465;-0.000298041922435014;0.228665294538172;0.274906772109818;0.0668537010037612;-0.147951499793589;0.134169379582035
"gentle";0.757716618337303;0.307668023638788;0.247563617649515;0.103082269707007;-0.0982459062384853;0.133005830475619;0.0669165020067007;0.0952181409927228;-0.00072398534222206;-0.0569251628424934;-0.061769841202342
"genuine";0.0479835700926919;-0.0415841930328044;-0.040380917491048;-0.0292725349969971;0.0146398426633168;0.144433222488613;0.645630686450415;0.42701452137838;0.00108199023634455;0.206213212367179;-0.0961697466241926
"greatest";0.0337383201590683;0.760324185601282;0.217412047985312;0.095969732901875;-0.100313345505743;0.132448399827445;-0.0666715922425071;0.097734680009923;-0.0895274241769156;0.201126114225375;0.175444318942747
"happy";0.278910562286946;0.0788260633419307;0.542573926062852;0.175739927837942;0.243290512705656;0.17246686610329;-0.0255574872013886;0.0543796543197357;0.270008806072863;0.306692559106504;-0.0999504621563327
"honest";0.146925029688302;0.473428643895464;0.259214984637198;0.0213349731615823;0.201710424079441;0.126858047861615;0.304642359325782;0.236014960814258;0.118574144197249;-0.0266093167685632;0.0235474957053537
"humble";0.346629478158456;-0.00304986465533715;-0.14697915293804;0.639840885873774;-0.00675675262627664;0.0146672135265537;-0.324158188734174;0.127604965119527;-0.0379395837463954;-0.0851657972802271;-0.0230296070178566
"mighty";0.563189391440069;0.247461988197243;0.0233256880085249;0.0904447570577944;-0.0264858403080009;0.21011244913943;0.289456171970455;0.190994302551851;0.110235572791236;-0.0586243792467088;-0.117282424235964
"natural";0.173005054560977;0.336565636859299;0.0577978064828211;0.0382883658980225;0.569116343075892;0.255015925107984;0.0802381955647166;0.157300907094859;0.295026342204763;0.103361136120957;-0.0987343356095848
"neat";0.753320219204112;-0.155962482626296;0.10710635503102;0.192217844426474;0.142434998387835;0.083231781187842;0.0866054937388634;-0.0694350453157125;0.0554570242589397;0.173105939837609;-0.0497227569809871
"official";0.00142290421597558;0.250288710576837;0.0397641554794332;0.0423524497074571;-0.00326553303157174;-0.0812329371727717;0.13150728228853;0.622100526022048;-0.0540680733871027;0.0218637557195056;-0.0125180925523381
