"MR1";"MR2";"MR4";"MR3"
"afraid";0.808795785674094;0.168200464054248;0.215104962062358;-0.122186062495858
"beautiful";0.49776528090706;0.312337754111689;0.421495093016328;-0.0565453023225506
"best";0.125534460008736;0.311672963568956;0.563356700415729;0.170252761007675
"compassionate";0.575267901390924;0.40947100212916;-0.0720514804043913;0.0550880626187473
"cruel";0.0945915318797181;0.544206938796895;0.0598775978314998;0.135681515928493
"curious";0.726118326043926;0.137945710965439;0.374868517899713;-0.125027653141492
"dangerous";0.221385426814047;0.513829386615936;0.591162922321706;0.111191711890957
"delicate";0.21354567553763;-0.0690314325228098;0.812607084533698;-0.0974940039248844
"different";0.165541411656614;0.514630937091217;0.267827299091441;-0.0971047560697295
"extraordinary";0.511628680333414;0.331099994002618;0.172148554427046;0.0534117184553867
"fair";0.573376725828802;-0.0399906656038055;0.354603607063753;0.245114134981727
"free";0.503580907335711;0.40427644468546;0.33985047326437;-0.0862808683492414
"gentle";0.492823777860497;0.520958450039743;0.0453510060048226;0.0605700445038054
"greatest";0.383474754117023;0.396235232872678;0.315376410755626;-0.526199733145217
"happy";0.317999390690297;0.565314388815555;0.16696571998525;0.0693552095988273
"honest";0.218208604602304;0.141287908089188;0.666052271824378;0.110640746967386
"loose";0.694762941542533;0.547739338726624;-0.0386844429509794;0.111659171679477
"natural";0.686862554388948;0.117616300414415;0.322676553904183;-0.239147478044099
"pleasant";0.632775290418393;0.0908249518256318;0.252464735279281;0.27484433731066
"polite";0.102032414423912;0.606749035922279;0.0357475977103859;-0.148987970028286
"popular";0.553728675380504;-0.130185180315474;0.213507517668259;0.105190592182662
"quiet";0.671616453216574;0.363609099020211;0.0847684357509725;-0.199893905519651
"rich";0.0931320269410599;0.713621723742943;0.391958604266455;-0.132873329940956
"sacred";-0.0309068214476197;0.641629235245389;0.028876617081937;0.0133545984197332
"safe";0.625232741113779;0.0823394668663318;0.0929891025730955;0.0861824224011586
"strong";0.157866115493637;0.108527427778439;0.156224763971959;0.966831147542174
"weak";0.415849973894619;0.162648717697205;0.398991245467015;-0.177264022919983
"worth";0.43485804493265;0.279944055382805;0.405636658421143;-0.070483659454906
