"MR1";"MR2";"MR4";"MR3"
"afraid";0.41953128959731;0.248985688527342;0.359445265723454;0.223691821802376
"beautiful";0.131301947476098;0.566278591369064;0.127846819337854;0.165808069675053
"best";0.0924406462300273;0.302775311178293;0.598321913091884;0.121152692481313
"calm";0.0933701395624528;0.527368902994994;0.314482018530838;-0.104389169822243
"careful";0.454793753142215;0.270486383693964;0.204822451424939;0.434657068014566
"cheerful";0.22268144358469;0.577578101525044;0.222666908165533;0.467643357576255
"clean";0.244704413304635;0.371471900818046;0.33471898643184;0.488614288115281
"comfortable";0.311208141095516;0.423904839853622;0.0442658948201234;0.241984198961946
"curious";0.504049920676981;0.443344073255096;0.10956989991306;0.149065305497896
"delicate";0.497419295980337;0.241714612062058;0.0637643131240776;0.186224685924477
"delighted";0.483982942223236;0.433319680136314;0.221222678251944;0.220352654200712
"delightful";0.386628358803664;0.456996489879436;0.238380002050175;0.100447170635505
"different";0.322238943984429;0.486269136123011;0.347123886021496;-0.00474152386302123
"enthusiastic";-0.00412492195188591;0.666921212437237;0.0367113907574115;0.0558308245033372
"extraordinary";0.559673865692745;0.127433569324331;0.256986923618361;0.123511170319411
"extreme";0.629849453317479;0.295561078652775;0.344131192894576;0.0618196863459726
"fair";0.372505922916697;0.187289238551039;0.155316196005929;0.130007475218606
"faithful";0.171779623306514;0.549287578579926;0.116623048487262;-0.19367939917937
"friendly";0.44908111327334;0.286367187991555;0.402668793617029;0.0985021603565743
"gentle";0.342844488888217;0.607154305160169;0.0479092187999458;0.228457410189325
"greatest";0.684591747630544;0.205096176737189;0.130634774447263;0.0932883907812073
"happy";0.193249172810011;0.466366591652805;0.0912290398804157;0.324476218808563
"honest";0.339291953442388;0.0992605968732339;0.266704530744949;0.314189203775521
"humble";0.290201407406142;0.274523799535368;0.24787002932048;0.170843401493281
"interesting";0.103822955892699;0.549591598880299;0.33481186180783;0.0801042538380852
"legal";0.147673147607002;0.0610191580811099;0.347353128716886;0.123486558381637
"married";0.592062684312852;0.0245722797475087;0.1566391560849;0.365182318297051
"mighty";0.236139968365408;0.520638028933167;0.410535784857745;0.0504241909350892
"moral";0.0722878659647278;0.0325319667967288;0.178539224016823;0.887263007565263
"mysterious";0.205732217433652;0.0809307144349286;0.668351545298072;0.169543045053491
"natural";0.363843609177967;0.130943599943779;0.305281781170879;0.484311264633043
"neat";0.428934134318505;0.384359974242866;-0.146499172738335;0.474888408495349
"pleasant";0.26867078085841;0.433871591353291;0.128023699241552;0.29088148344416
"popular";0.167833937082859;0.149467568925352;0.185734391254412;0.0830876353466023
"powerful";0.269057460839929;0.110838178876761;0.658243949399053;0.0854452786841776
"professional";0.517250263506072;0.0729722247324482;0.41797355269473;0.1540532602411
"proud";0.4612803781122;0.434973881365315;0.261005884788816;0.144925006041295
"quiet";0.659856032595464;0.387866212683384;0.0164839343855787;0.33826545037593
"reasonable";0.186902674128956;0.19361803159042;0.251525965666357;0.387250118800412
"rich";0.0820297173881913;0.610053696657862;0.215698909393781;0.168920461060805
"safe";0.156960725138831;0.455185859501788;0.421526304219106;0.319944027814856
"smart";0.708227456385616;0.395076792529366;0.204344882958361;0.247621482647194
"special";0.315975349424724;0.14392098331724;0.460382147044237;0.46793979464695
"stable";0.58549784368672;-0.170579239781178;0.128009275944639;0.323912671071813
"strong";0.442900176669021;0.447178742739085;0.177576276229584;0.262027524617489
"thoughtful";0.165461474129926;0.275679496573287;0.384270888912717;0.389850050119065
"top";0.383673961417809;0.250030459736612;0.395132266427933;0.0896167154759958
"uncertain";0.556449796830974;0.0226439820990216;0.221340536520015;-0.115104383528415
"unpleasant";0.503264859243665;0.189511315080769;0.279978597692561;0.0616767037311169
"wise";0.114787798640593;0.599496746268381;-0.0330337126054109;0.368340117853151
