"MR1";"MR2";"MR3"
"afraid";-0.0700351592786655;0.65278657205754;-0.11638531966384
"beautiful";0.357225239572603;0.653807888740715;0.0669944296663176
"best";0.619790653265206;0.241526571514359;-0.276177600201777
"capable";0.433373486366698;0.273481390214966;0.392584953254425
"cheerful";0.687534992482067;0.0336830788450375;0.0548476140008293
"clever";0.642661464825369;0.133495247801942;0.169698697245863
"comfortable";0.696446262338105;-0.00451514479740525;-0.0868753547534356
"delighted";0.266465690964832;0.804226117552349;0.0155184720737833
"delightful";0.43245387643281;0.505896173464838;0.00692203819664707
"determined";0.098113065947252;0.698605106989997;0.443751720447243
"different";0.466961414296922;0.403525310218101;-0.532093745997682
"extraordinary";0.021183425111132;0.652704983457141;0.133399666660639
"fair";0.421656842233201;0.361204650119782;-0.139748092778599
"famous";0.424605135883728;0.406754885557715;0.175402273750966
"generous";0.354369304302692;0.700361305736082;0.248422553207333
"gentle";0.678476199122445;0.16976713955045;0.0301609695786456
"greatest";0.41677562862824;0.0901070554970338;0.587279472929678
"happy";-0.181307972255545;0.146673584344394;0.486038588108763
"honest";0.750486614493429;0.124525914151737;-0.0297454515927822
"interesting";0.398304141870703;0.0249808886697656;-0.043368222053088
"natural";0.552225576080285;0.701053622269766;-0.159298663790721
"pleasant";0.198747795197194;0.533485356325443;0.313795233720733
"pleasing";0.462717224598439;0.28531537174622;0.255106223775597
"quiet";0.770209254444054;0.429704825737491;0.0633542565455022
"rich";0.437692862074188;0.382331502669336;0.0571577155470329
"safe";0.49512847725753;0.365088019713871;0.119129258114414
"secure";0.52891243694584;0.138461700942551;0.0615395093481399
"strong";0.144057872891337;0.778675154440121;0.0464728006046555
"unpleasant";0.69970603381918;0.427267136033585;-0.0488900810097153
"worth";0.691250284534325;0.349182765193717;0.179965156877952
