"MR1";"MR2"
"accustomed";0.139174436893057;0.678889068772701
"afraid";0.765115010820884;-0.118858240080916
"appropriate";-0.163672228341227;0.197689465494908
"beautiful";0.608032362887968;0.042095272233934
"best";0.303075066485643;0.0649548141996761
"cheerful";0.563433437591015;0.0440638569506261
"clean";0.0288171242270647;0.312236115251169
"confident";0.0247778044383459;0.30525845400359
"cruel";0.505062686678086;0.0592655588433132
"curious";0.45264580877345;0.487902442674042
"dangerous";0.723922335517102;-0.155356082881382
"delicate";0.410068969128155;0.238198525887051
"delicious";0.137143972760922;-0.0541913057168448
"different";0.185756738961065;0.0528935807427609
"extraordinary";0.304522067681807;0.104001406670532
"extreme";0.577912384738425;0.38699261598564
"fair";0.363173627809972;0.212287767966235
"familiar";0.474375248445919;0.0260002777604353
"free";0.13559833783669;0.257895400184142
"friendly";0.353270909687614;0.184113060275764
"generous";0.598801850713196;0.393862894534205
"gentle";0.415760128637274;0.481890579018498
"genuine";0.0198602049355207;0.395995236313027
"graceful";-0.138811249557174;0.305468738815962
"happy";0.115783829943531;0.635271545620763
"honest";0.268915693087834;-0.229128610651289
"liberal";0.33885687419929;0.315188015981118
"loose";0.368378040275193;-0.136138197151081
"modest";0.021499535729692;0.739325978854446
"moral";0.292272578176559;0.338957779414016
"mysterious";0.254202062315817;0.279053890721829
"natural";0.118935465552571;0.605967430899155
"neat";-0.0080731968494475;0.165540339525442
"official";0.170336851171863;0.459070812495413
"original";0.146601135084425;0.234767765569638
"passionate";0.656785265528249;-0.0997433662888931
"pleasant";0.373802670899819;0.290241238629553
"polite";0.215995964158076;0.347842457006684
"popular";-0.0455367355465557;0.339762772289823
"powerful";0.559016511269134;0.141759484614535
"proud";0.0920859255380107;0.57985234855198
"quiet";0.465034301733775;0.233002911414147
"reasonable";0.280819043666901;0.136950048985811
"respected";0.0591487003741167;0.0484504448492708
"responsible";-0.0551755378898852;0.197166795606202
"rich";0.0649280874668057;0.413029650953603
"sacred";0.303787960039314;0.0427549189818324
"safe";0.577667260219903;-0.0207545628652341
"smart";0.243698503450773;0.445012843316923
"social";-0.00526201259176872;0.2593496939841
"strong";0.567242605008566;-0.0224426355321879
"sympathetic";0.759424520584249;-0.0250109809307592
"weak";-0.0204152112577605;0.179943072562533
"wise";0.205761544424967;0.70746358317418
"worth";0.554562221511072;0.206739853761958
"welcome";0.247815721632064;0.272583300818169
