"MR2";"MR1";"MR3";"MR4";"MR5"
"afraid";0.184627216546693;0.213936876712893;0.775768201246455;0.0727823213128167;-0.0958475901672172
"best";0.426709474162248;0.470290807027606;0.0884091331781049;0.21157756239957;-0.401955735329627
"capable";0.234854353438049;0.588762207847243;0.32038205636549;0.332744727091877;0.140062604601686
"careful";0.705283588239924;-0.00970016771660226;0.306604684192828;0.0130389088494795;-0.02964293504537
"cheerful";0.705736380427735;0.348992668343955;0.293336078842293;0.209931841604191;0.116422267671651
"comfortable";0.450815461601878;0.259048998717427;0.526383887776556;0.291490636412505;-0.0158016648204097
"dangerous";0.230199256313521;0.372509018527507;0.589366509220621;0.614568656077952;0.0650084251745757
"delighted";0.528267912716865;0.44898383492649;0.449123261621769;0.298653824979937;0.101286540062264
"determined";0.595786949250895;0.551831303305338;0.247270717875152;0.383575293155545;-0.0759594749333029
"different";0.154635052925172;0.21923058353515;0.584616998540354;0.179125873680149;0.236477133132426
"extraordinary";0.488010086989931;0.509257973451014;0.361152677802224;-0.0419509347809292;-0.0717274310318815
"fair";0.683859302637395;0.128589263926531;0.246281657737418;0.307576925532708;0.228001932563558
"gentle";0.406129911448872;0.492379675017064;0.109841623354164;0.281647193052465;0.00811649722819289
"greatest";0.38045270096534;0.252659962031277;0.438046502898866;-0.166759390754705;0.0200164168569039
"happy";0.182964971197947;0.14006751660816;0.0544376248779872;0.00951462501677727;0.82232436221436
"interesting";0.546310296301908;0.394516948984914;0.4126458672504;0.223666370146923;0.21922429771266
"married";0.145642354561488;0.614307029430068;0.299829505669365;0.183800076891663;0.0502189634635897
"natural";0.414295299729251;0.519357525540425;0.0626790343781334;0.24622680214599;-0.156559945870655
"pleasant";0.458272753956623;0.422717774676689;0.533781865549046;0.249657388262685;-0.0332013241672202
"quiet";0.45355223946231;0.234803363650568;0.216578299364224;0.607089584135266;0.220837620102058
"rich";-0.0622102223377044;0.691677900627582;0.12809590731196;0.008324105989541;0.176817544616023
"safe";0.470768512781536;-0.0674247874788439;0.439740836179634;-0.0355376542172943;0.23280107953475
"strong";0.356527146045573;0.114095934933898;0.525256860028831;0.496082706854469;-0.0680152874313884
"superior";0.80609632941608;0.145453133502024;0.210877196352774;0.190490040725554;0.0249688234742497
"uncertain";0.0639259501096183;0.143522422424728;0.0156093019350964;0.785414741263287;-0.0761900771704328
"worth";0.734213560633809;0.403229055324238;0.0747517182859233;0.227252218885748;0.141710628210724
