"MR1";"MR2"
"afraid";0.822622026998167;0.179773463480928
"beautiful";0.609434906019115;0.573687473261065
"best";0.887563576371784;0.0425856868802142
"cheerful";0.642750998234589;0.488583836986073
"clever";0.597139628324897;0.584079991020084
"comfortable";0.592817951269984;0.489779892590243
"delighted";0.867546383447231;0.24187999423089
"delightful";0.779460966677862;0.420783998947548
"determined";0.588505216174332;0.536334737897457
"different";0.637028914356264;0.469173954031324
"extraordinary";0.436249445271277;0.529112852687828
"fair";0.33341637957731;0.786252937029913
"friendly";0.617847163257255;0.396614061824495
"gentle";0.711406565059973;0.341496099207342
"greatest";0.585883186341701;0.64537080025558
"happy";-0.174105759437112;0.768093837844031
"interesting";0.659222892682819;0.594637885534161
"married";0.535448896782443;0.629678364031428
"natural";0.675037524804915;0.230158880409759
"pleasant";0.692570489580516;0.35351983403399
"pleasing";0.678204493941066;0.393105413935352
"quiet";0.673362028956878;0.481383762197356
"reasonable";0.517951801891915;0.487258360484951
"rich";0.22473500264652;0.66468032979427
"safe";0.658006008601693;0.211933727223392
"strong";0.505428333271933;0.59933897478728
"superior";0.655416417288251;0.34258434009257
"unpleasant";0.43987015344897;0.456803018452161
"worth";0.632488022529554;0.57918389139906
