"MR2";"MR1";"MR5";"MR7";"MR9";"MR6";"MR8";"MR4";"MR3";"MR10"
"afraid";0.287106006211272;0.0862053803778186;0.122168240062036;0.103233326902337;0.083166813950684;0.880104834871168;0.116080483351603;-0.0352618641757208;0.270481569766047;0.173348488777808
"best";0.144925946299267;0.215240009720027;0.154391907822277;0.914554345266176;0.0206232888816935;0.163953400722976;0.144560660364787;-0.137247107656444;0.0405122441893515;0.151977262926382
"capable";0.096611269208562;0.69369756242152;0.270397102028791;0.0283668869574328;0.0588788169490162;0.124347733795373;0.350376589515897;0.0990495583571968;0.333900605989349;0.139329761793033
"careful";0.689632513380351;0.145080811088429;0.0332451535604324;0.31464404858116;0.0940834138921964;0.242132709967905;-0.133283914903517;0.112256923542656;0.0267589597556135;0.0697317928334728
"cheerful";0.686433204869209;0.442602170039973;0.234942475358238;0.20366537359481;0.169751344254301;-0.0133123127754655;0.22065655050566;0.109037365312619;0.171924947541908;0.089373725822585
"comfortable";0.297442370263861;0.278468934965522;0.268723404049248;0.144822514554728;0.236049726630837;0.187712427928102;0.0805680687434369;0.0316490347604008;0.174002084608913;0.788671728188743
"dangerous";0.212132033899618;0.256210949769552;0.666315503324806;0.0888976807620341;0.215841178537059;0.2838651186268;0.234790862005555;0.0454106189267999;0.345316551742539;0.22523522444115
"delighted";0.32546826937892;0.416660968050144;0.301977225866368;0.218775698534539;0.247556219823789;0.281269930352158;0.211530037385265;0.222751914018091;0.0840713122603207;0.463324988616413
"determined";0.321658134282241;0.603108325177014;0.394818197740559;0.389052770681897;0.196738161832092;0.269989392781302;0.161278853376039;0.0925084972531105;0.0576582260394699;0.0388139375247243
"different";0.150707287271445;0.140154013882695;0.154725165505088;0.0856025732746434;0.181980737828268;0.206247421507488;0.0711606602300025;0.21035249904395;0.803995575612408;0.108122013297113
"extraordinary";0.257349742739068;0.447110852953528;0.0331992615212172;0.281713132115715;0.442496183067485;0.331734907642359;0.18001145414376;0.0374923357042866;0.105286260187748;0.0172631019130707
"fair";0.375485312908713;0.542439887393562;0.308684308655505;0.086682455019379;0.289116727258124;0.161436565255954;-0.245527190172431;0.358870245664868;0.0299309620515514;0.173648104985416
"gentle";0.144133207993803;0.219770785145425;0.348104162749998;0.501738368194371;0.356134561899841;-0.0456002457619428;0.231350206397552;0.143409115739504;0.215263692412411;-0.0416841891372825
"greatest";0.299728123512627;0.0843450697351619;-0.0735541307964612;0.0278694532024792;0.751545441344794;0.0926815258466544;0.176092143773941;-0.0635747355454438;0.20417957610014;0.215892827766564
"happy";0.202009136717728;0.0230572899685406;-0.0190312255860344;-0.0884958293026579;-0.0286802416334437;-0.0183976247218582;0.199185733876663;0.861797206175144;0.146599341494236;0.0101320946700693
"interesting";0.286963869921797;0.450238990731519;0.251511198467527;0.215232874976159;0.370365834614953;0.247336906372828;0.0537704113300888;0.316366051170348;0.249399915579028;0.162839647586479
"married";0.109728656306507;0.174479010939794;0.28418648291228;0.219652519957147;0.128786990638087;0.453452201770644;0.606603567915848;0.163732004230885;-0.0883837171584731;0.0454443818189672
"natural";0.217593882533138;0.6720097929458;0.167602517783415;0.243440897263817;0.0183487423294189;-0.0512185903808291;0.263765785705718;-0.121890224986852;0.0100856015659176;0.197804456242777
"pleasant";0.465902969111127;0.362950061734525;0.277760809563775;0.197917261518919;0.163986359738252;0.242463965328921;0.293655632243243;-0.0252568685224429;0.283221970436053;0.215968362177584
"quiet";0.239762818518185;0.205426131310915;0.620019397469786;0.298704989303183;0.113882076928259;0.121633601124927;0.0123712884763936;0.386320754887577;0.114579258902237;0.196527323835861
"rich";-0.0216879468125614;0.187518382381517;0.0532681937110899;0.0784759847212117;0.11746213847743;0.028791031113973;0.707261592030633;0.115136438731125;0.104791512110588;0.054019154598099
"safe";0.689976502923567;0.0374906102129421;0.0405998341502903;-0.14222961670442;0.119372599715005;0.180674181194532;0.0601300553867849;0.153890603931491;0.111188453941668;0.116393103909634
"strong";0.454011328376409;0.168644745554833;0.569376758226813;0.0285460589037081;0.13658769019578;0.123900593493269;0.0916700676892651;-0.159288459999533;0.315085782429762;0.219398319912115
"superior";0.62588984247908;0.283868117890962;0.23463030669344;0.331864630118786;0.264964741256718;0.018313141699362;-0.0457818488791893;0.139530237906583;0.0517788314562758;0.130095606328233
"uncertain";0.00836165584348468;0.151014174765663;0.772723690214472;0.0990685226376506;-0.111766489466155;0.0126640533920122;0.0706138429108966;-0.0336753272439765;-0.00897443706895974;0.034408125198555
"worth";0.483990782760259;0.392719829026701;0.315646072483559;0.247492789450609;0.402641133663036;-0.044186452119801;0.195951349604182;0.234420616010113;-0.151445689017288;0.136261962514378
