"MR1";"MR4";"MR3";"MR2";"MR5"
"accustomed";0.316569043645387;0.362667994595099;0.566787518718481;0.204177489184733;0.229963902156783
"afraid";0.545722765613614;0.524166033620461;0.18986926035742;0.316061378906947;0.156699057698651
"beautiful";0.371687488264989;0.431057257500223;0.48624514349644;0.246549022943519;0.297953440999149
"best";0.468488625567506;0.381616353299229;0.0385560505346645;0.393027111870599;0.467165379726754
"calm";0.700931971390311;0.1891209149921;0.196478316985581;0.192982892471101;0.0813571181744511
"cheerful";0.521493074861221;0.375880985684668;0.329769333300838;0.0122181608027239;0.270135425474839
"clean";0.338315019102913;0.222648019166796;0.715171927863806;0.191503172377274;0.207417939117528
"comfortable";0.191149469570375;-0.11386856138213;0.100833971019212;0.779880133862876;-0.0165711381276861
"cruel";0.417562997431857;0.531774496427507;0.449450920027433;-0.0242168267850728;0.283482686508515
"curious";0.520457205724411;0.308080296983795;0.0919970818310061;0.504014764346661;0.318852202393295
"delicate";0.762304512302971;0.285994241077864;-0.0285768933143498;0.157562491987811;0.241506548569622
"delighted";0.311693512069863;0.0604164043568684;0.377447945018237;0.653086504411943;0.00443519452415029
"different";0.293836142748492;0.668551322330204;0.267761292479889;0.376990566482754;0.243260976249152
"extraordinary";0.477686269267975;0.221050270620339;0.474199860362495;0.389398062714456;0.103791616774395
"fair";0.227100399450421;0.480690079453103;0.142228582981118;0.426360090918034;0.199735743495573
"faithful";0.527364495274773;0.162988828228733;0.410964448614581;0.353681445271317;0.0181109058604911
"familiar";0.225003583854413;0.252267718735379;0.683181893413565;0.177093853489249;0.279394066555243
"free";0.600875981761352;0.217712961683389;0.440243387971536;0.181496385446699;0.342383542934692
"friendly";0.168994423098201;0.284591215331111;0.393932896733682;0.521377032616172;0.257590286080702
"generous";0.297976667378934;0.164203472015471;0.637113178637384;0.335596892957756;0.0344301409654449
"gentle";0.710314953315952;0.363325179658169;0.192867467700375;0.236219785830523;0.258008971369965
"graceful";0.775712993099757;0.345004815566486;0.139516833207213;0.156965278546934;0.0932000661873677
"greatest";0.333802703856724;-0.208417983675791;0.46406610229199;0.268099838482272;0.503004973734423
"happy";0.513316611364577;0.142621252693768;0.333748118944012;0.0459665151073779;0.604254995390609
"honest";0.546074036466699;0.269345171563928;0.251030302033778;0.372366350042977;0.240968543377961
"humble";0.400301845814317;0.483981175565605;0.314016003880631;0.213959120695558;0.401468241050135
"loose";0.0912730491294382;0.123820764916053;0.125798648558904;0.576478632258727;0.431487169944987
"married";0.506416699499951;0.484417773826186;0.225369059801927;0.378151194510896;0.195827196948189
"mighty";0.379171151342719;0.54282880542327;0.0922013148332544;0.110556026736016;0.419451202934461
"modest";0.474093521472077;0.368006551542203;0.0510945890689225;0.241593091697775;0.508051803234463
"moral";0.069741376135477;0.0386903752943807;0.609625797369617;0.156063956313231;0.181844883440506
"mysterious";0.278515581653333;0.587416191428012;0.129555321264553;-0.00930894567587924;0.0327001764832997
"natural";0.596092182701626;0.268709263780667;0.43826275338887;0.271013171571427;0.11223650280134
"original";0.0555392426410028;0.130916259005272;0.322458469560678;0.0710739862230466;0.476568811762069
"pleasant";0.537062294173536;0.471217675699328;0.136596613385379;0.42378178455036;0.10689930036933
"powerful";0.0998010323251137;0.337456516088255;0.344465593776151;0.0978144241612447;0.461280486120031
"proud";0.809996458069662;-0.0828856675596823;0.232781457862914;0.196414882231831;0.258553520278869
"quiet";0.383462559682688;0.545016658496703;0.253357813282063;0.36447946157063;0.234333890023541
"rich";0.485132297921393;0.596359066441311;0.341929228008555;0.198927629155931;0.125976319649514
"sacred";0.545380974266986;0.41660237439616;0.266668648278587;0.09669298987151;-0.0609294407621219
"safe";0.55574231755362;0.331485985435612;0.332961959329269;0.19491824442267;-0.160457185379985
"social";0.0912569452566211;0.290476816112243;0.388847294898976;0.404400539483162;-0.0350385675125333
"strong";0.566055841789366;0.325441130328731;0.348886177773648;0.240506803688956;0.115747831400417
"superior";0.117149596239232;0.277425471089187;0.187908824477154;0.558824427016591;0.11726182690962
"thoughtful";0.727347822604023;0.255216972937563;0.335838587886546;0.144807696187001;0.265473411205212
"weak";0.549790132639689;0.382250393616142;0.212515134018405;0.134891747296406;0.258587941640025
"worth";0.206550136411462;0.298793247688488;0.42096847266994;0.50991765892902;0.220443209734328
