"MR1";"MR2";"MR3";"MR5";"MR4"
"accustomed";0.596782760102762;0.091584642871284;0.248320155827382;0.249322609122545;0.295059211184033
"afraid";0.619713791466426;0.392916807125544;0.280616391113366;0.342899892144179;0.13494990637939
"beautiful";0.661157138575729;0.283372957742714;0.105443742796381;0.374216748011487;0.174388614913264
"best";0.414520863169609;0.0559856482313435;0.393446904218443;0.29759270069133;0.299992784406183
"careful";0.321592083568335;-0.00665434322538765;0.389611249148395;0.34412903131159;0.14369278831066
"cheerful";0.507889810734771;0.250822842760029;0.674934377594167;0.0829986659825911;0.0406433698027474
"comfortable";0.6396816279775;0.378187474188646;0.26764350625363;0.412614759122796;-0.0607779002516777
"curious";0.644281513835534;0.21684400198375;0.222187653850809;0.540729685842418;0.152637895159828
"delicate";0.141178817257444;0.576493822031671;0.649586325233778;0.179283511821832;0.118516865224321
"delighted";0.541409278722061;0.203898864825479;0.38048189197249;0.216987923370177;0.354311193514918
"delightful";0.180809129293129;0.357273098078469;0.434745220405566;0.224402724159375;0.375794558429754
"different";0.358300853920703;0.38625659376719;0.346178895568857;0.536113554431369;0.270480576272046
"extraordinary";0.571843847560089;0.24618991076403;0.387753805573734;0.396092995670821;0.104309640867731
"fair";0.641465426380292;0.249165262056957;0.12117657422366;0.0235784707003384;0.164844717109523
"faithful";0.4818426788807;0.295545193523308;0.37095393886368;0.174043933993204;0.236650547861747
"familiar";0.40165203057862;0.378509976404867;0.254403068719922;0.0690278369014956;0.0669736992580836
"free";0.640955200178555;0.472021373582555;0.3154126425485;0.271877080246491;0.102698490373006
"friendly";0.177091224802762;0.712615806381713;-0.0534949065486448;0.231101524969637;0.302692119176937
"generous";0.0767910396591146;0.244959089917318;0.229230631042405;0.329330740984893;0.305135334605556
"gentle";0.30540866211411;0.145206607057957;0.432840638367753;0.673982689579672;-0.0662666226815567
"greatest";0.629634916538245;0.272442092093867;0.443558257249419;0.12667317029209;0.258339196794273
"happy";0.309342737553671;0.783104964194754;0.254008715842061;0.103936837169778;-0.130009544419698
"honest";0.550217316735481;0.495057553551972;0.306190529320032;0.214634808324566;0.137643152425859
"legal";0.147812979807166;0.369656586096724;0.0243548502926681;0.527575219210881;0.0922471340044282
"loose";0.0714817972807614;0.30779946143114;0.249988912455272;0.0546265969146749;0.517263450997975
"married";0.236764304766934;0.225205181730226;0.283777249073949;0.21499248311007;0.327560472306001
"mysterious";0.574695227848131;0.00195413768926698;0.196302233257604;0.184924911612172;0.318049348009578
"natural";0.505298985423419;0.487506758920464;0.406445541477571;0.25766921392284;0.0381430855368419
"neat";0.474169724595589;0.166034996460571;0.552647548675663;0.246369842110054;0.0543394001121519
"pleasant";0.608071080151038;0.272182179206138;0.354872638518127;0.295965823529087;0.154082067935591
"powerful";0.183162233150564;0.599239622927375;0.045857962958105;0.150015475291876;0.276547267062792
"professional";0.29722097871939;0.0981251137585664;0.142402950304497;0.668327596242733;0.344611488217784
"proud";0.399728718924135;0.187446310191731;0.620373443720728;0.409528848138861;0.0448000096796637
"quiet";0.164753745477984;0.663619772460481;0.418975025243794;0.215544044597209;0.303037521406484
"rich";0.303311569217304;0.149840612910323;0.706438223381731;0.153814318799158;0.336322495893479
"safe";0.534117295187702;0.275377266265576;0.231185016861616;0.462819709524365;0.0747383414654847
"strong";0.257487784701143;0.660777456222671;0.413819686895412;0.127127813482114;0.24800459230586
"superior";0.247142969468869;0.312714691015373;0.469698015707757;0.444398254092835;0.184709799925803
"weak";0.496198168026102;0.466250769529687;0.328007568877078;0.420910754684492;0.201845723084688
"welcome";0.380515832088658;0.150109445978301;-0.00800399538687852;0.10501359670382;0.601160231094572
"worth";0.439673746550242;0.460629883738768;0.119105509584367;0.279302999706263;0.314593233885106
