"MR2";"MR5";"MR1";"MR4";"MR3"
"afraid";0.363903198433276;0.441967612496369;0.523163942802175;0.417435559789996;0.230108644918191
"beautiful";0.221426396550332;0.360182160709945;0.0214653894972107;0.134959763882084;0.360333934938352
"best";0.765929766189569;0.0106157119613188;0.175313997322492;0.271528271553749;0.0197215350621619
"capable";0.322415329635324;0.367692857832307;0.561956592188308;0.225412593214782;0.375712116403053
"cheerful";0.203952150482898;0.281469400057467;0.125882212024304;0.645252070305184;0.197191829144345
"clever";0.571241047166585;0.438239570107194;0.173000709809223;0.385532376786599;0.235854972409023
"comfortable";0.423992398966984;0.544681225388267;0.378840724573749;0.293481424748105;0.159549166204355
"delighted";0.328452842850312;0.207943323443458;0.131646301449466;0.639267317250641;0.119267390166446
"delightful";0.5124767168659;0.217616918960458;0.533801517279546;0.192393300579938;0.295892735210069
"determined";0.553979262578973;0.342192421758722;0.332274508153266;0.311097915826154;0.289732722270578
"different";0.410705855404239;0.645719689310412;0.400890012054125;0.248463009334672;-0.00211231582369284
"fair";0.161096054982053;0.784692976889759;0.0788617994584005;0.0376248283902295;0.221377289030759
"friendly";0.234341722429467;0.194465755314103;0.52816695763085;0.423498662986885;0.542485778539719
"gentle";0.537317673251495;0.367689768110139;0.291968635193375;0.218252133438055;0.403608572637406
"greatest";0.465009236650835;0.359758515536017;0.377091003019981;0.361586818108844;0.204644607112138
"happier";0.56616239673596;0.308848394940841;0.263584459361884;0.306967139019717;0.109297309090565
"happy";0.0627040778986916;0.165383674719345;0.13071165980899;0.131238110951519;0.857366058910892
"interesting";0.241056635674454;0.694531363159596;0.304088164991261;0.343783775596272;0.110849069848929
"modest";0.632695439375352;0.275659638723182;0.368957812715547;0.265265135906531;0.0370916357858117
"natural";0.715046664015646;0.457050957565393;0.24741872891127;0.161393285738381;0.157052155988484
"pleasant";0.475442737103243;0.345648101819376;0.513038544233702;0.460718268626847;-0.00724615430576567
"quiet";0.610186627915993;0.55422202124805;0.208839378430503;0.217909668610212;0.316293303704075
"reasonable";0.607524754562208;0.344692033673215;0.639041598093071;-0.236761710241225;0.129960333365379
"safe";0.166740304789151;0.553051367174815;0.545024729721684;0.192901961993548;0.0588027804000188
"strong";0.215372977677304;0.603984262464749;0.431543667013177;0.19645722483749;0.376756125931386
"unpleasant";0.401121085606022;0.0319276917528564;0.0906388039317366;0.480061699504577;0.342484630644519
"welcome";0.208589309905358;0.649524175289589;0.342285145829377;0.264951208863262;0.164106927047096
"worth";0.680381165172479;0.349215570950299;0.0565260357356873;0.316018731999424;0.348174113197523
