"MR2";"MR1";"MR4";"MR5";"MR3"
"accustomed";0.194309348594766;0.396953091120158;0.118260335129318;0.0185037335618106;0.463591989124599
"afraid";0.378382747198649;0.375836082619236;0.161313400565477;0.605531912363545;0.123497276681505
"beautiful";0.410927289561305;0.564198074678988;0.253816455885692;0.558034570602276;-0.0302356703159022
"best";0.367182565342342;0.0564660986236844;0.640862221976163;0.138390592204813;0.105349123132963
"calm";0.262894319761998;0.535791671501557;0.483023471868541;0.249935202712244;0.0595633419568505
"careful";0.162769162078982;-0.0588256968060909;0.428426748589791;0.591664204888257;0.212370851661057
"cheerful";0.391785328805531;0.328634505378276;0.229818263959114;0.290885801193157;0.517566681335738
"clever";0.553326701997447;0.130678188655175;0.104032691130029;0.108372708619843;0.0801473114259946
"comfortable";0.208509520782132;0.483537651799793;0.408185057411418;0.0835365577367119;0.292857404401553
"cruel";0.805417095597167;0.252109219296888;0.22017410616637;0.112460666348222;0.0979800426887284
"curious";0.422414943966721;0.248812987594505;0.483595055764395;0.148088907525819;0.152847874099391
"delicate";0.475111881691967;0.40850134926294;0.174442483737284;0.396420809855536;0.132742346647663
"different";0.27825115044721;0.303662306166944;0.314242449918446;0.714617731590692;0.136831036568203
"expensive";0.138368799199921;0.598058121815075;0.147284488306572;0.274263737222011;0.0926293119080249
"fair";0.298039805766153;0.314025563563804;0.0825100717374896;0.573399705698128;0.409745176518841
"faithful";0.691390571043567;0.180578036625028;0.285425693463888;0.163860770052096;0.145185610560158
"familiar";0.48883312485455;0.316587768029103;0.464505665285994;0.165986673914801;0.135740232357834
"famous";0.0258297716916119;-0.0351111955977626;0.146804403719589;0.119671882596704;0.54023511904819
"free";0.48691553860879;0.344847513469843;0.174709528211839;0.371042970039522;0.198837648808942
"friendly";0.271710523041205;0.212921635620204;0.486482210034755;0.261666708292987;0.314159085775738
"generous";0.415547818441746;0.215891384093648;0.512279936816457;0.372600901790887;0.199576690906547
"gentle";0.246959581041588;0.306669069912428;0.429638641689076;0.249860880294717;0.276320247522386
"graceful";0.430550436368629;0.288645997944569;0.37592994078479;0.178557149743943;0.189498296862823
"greatest";0.349362230926977;0.508051765118454;0.31743163665923;0.265282083068068;0.283313503175044
"happy";0.363330704793128;0.5354474384991;0.224337165523485;0.324106339030237;0.388443293930731
"honest";0.0841285729419315;0.549364904143537;0.420488393022702;0.405809633968717;0.248337735728038
"humble";0.44880745255962;0.277171458410318;0.177853279184533;0.266424100497331;0.407559172043816
"married";0.343680658389604;0.461781674038225;0.102530253667685;0.233604473121572;0.506648677521588
"modest";0.134436629146858;0.306464644427394;0.248743191012988;0.380252143870599;0.202810758213088
"moral";0.21049348833279;0.283103558298274;0.206869745139301;0.482356909138036;0.208430105058166
"mysterious";0.636311884608608;0.060043032032628;0.271463571631605;0.288176688328716;0.110487235503135
"natural";0.452654607867855;0.409021354127432;0.532836046823086;0.154347266053655;0.271600370491847
"neat";-0.0314241849110046;0.334574293835252;0.619225602122721;0.387720361794915;0.259149827225013
"official";0.220790129197527;0.0688708731544503;0.210873055532819;0.497337604642171;0.366939942041699
"original";0.321852272902429;0.547973258978896;0.361843411200708;0.167647039285207;0.16265309961651
"pleasant";0.334030784279534;0.33552531255228;0.4689965427806;0.273669654189552;0.197005676498483
"polite";0.162117835885766;0.320499053225966;0.243681269437938;0.0695058529375022;0.636628139611876
"professional";0.639908142412586;0.0285334371571426;0.0124628762202509;0.172470903405416;0.352603198143236
"proud";0.206309249579394;0.20904262902112;0.687100521243941;0.151860853569547;0.380912031262879
"quiet";0.558179125596371;0.258590356497742;0.3223504195719;0.100718940430205;0.464899803061915
"rich";0.285332369366947;0.265329040820782;0.255845233381834;0.398374354173058;0.562196800329176
"safe";0.553000633176812;0.357099281145846;0.206967600618233;0.294363243514457;0.166320404778749
"social";0.255838781983037;0.396649024468903;0.0491521354117742;0.188516272377692;0.103163220600325
"strong";0.126644233027849;0.191274883366535;0.554382108602003;0.358108532938837;0.211096052804576
"superior";0.100865717897279;0.737511893726003;0.176769885357084;0.125183723322515;0.168583459386699
"uncertain";0.185092046380844;0.383804652040609;0.355635693017927;0.223657580874022;0.387394099652701
"weak";0.551278609262589;0.189907795514703;0.37388182640167;0.388999037699817;0.108008959965922
"wise";0.143228874566344;0.201140062246972;0.138711672535765;0.608030265605629;0.0580234839202767
"worth";0.387737217774122;0.237401585996864;0.470378979277602;0.385892059550618;-0.0561169881967972
