"MR1";"MR4";"MR3";"MR5";"MR2"
"afraid";0.523261042883401;0.653914242328791;0.194298202816706;0.291358032213029;-0.130597761262871
"beautiful";0.527828512324663;0.486792610658639;0.256077970331664;0.171618435000007;0.398129833170645
"best";0.698644335472187;0.146156446016659;0.470462410410744;0.322498395555719;-0.208775851154324
"cheerful";0.405056797144362;0.33394844104868;0.36114477244096;0.446996514685349;0.25463000988954
"clever";0.416240883041524;0.230537542821403;0.601374504543055;0.27765147068226;0.330292646105614
"comfortable";0.191635925067511;0.56440730706495;0.383187440249057;0.427149018296432;0.150396973278853
"delighted";0.755675854061632;0.261728277982532;0.440415797318367;0.223698520231714;0.018950689815994
"delightful";0.719966803934033;0.357638011059458;0.402765394109076;0.142780273848531;0.219124800888567
"determined";0.548343366849265;0.280529594148078;0.266006351239853;0.270726936492377;0.415203510425236
"different";0.605434264755639;0.281386543772081;0.297014077653771;0.211129053863953;0.336048067184987
"extraordinary";0.108938228448064;0.539416324455619;0.43885885667458;0.206175588833457;0.206235343114642
"fair";0.160772647866818;0.470924436320675;0.435613262574737;0.143846562631923;0.532978642704867
"friendly";0.580318756178842;0.239013223514134;0.154206453883551;0.339430851436993;0.310119651908106
"gentle";0.473030570155298;0.289518419987284;0.282571513847906;0.508822625040886;0.135938418778372
"greatest";0.275544525459667;0.420149332616586;0.402781968143707;0.511795654733945;0.369169834005025
"happy";-0.0761678591851862;0.0228192941657985;0.126432275504896;0.100014050341967;0.843605722279754
"interesting";0.353991966317249;0.450136718292517;0.580347333467622;0.315716280688911;0.253782157195287
"married";0.326452656467519;0.617010006957485;0.243072586433123;0.245766673045363;0.394779254016716
"natural";0.571491111572569;0.374257178937235;0.300455994687017;0.0868957751456123;0.0313932276930753
"pleasant";0.508051297058537;0.718628766230266;-0.00245191157443976;0.273317427440719;0.140082054145687
"pleasing";0.496281723895439;0.496383440237098;0.288229256009682;0.207433429472902;0.161142627624565
"quiet";0.270087770335496;0.372028591531241;0.515083259102771;0.557950861874999;0.140172961037588
"reasonable";0.250406232987063;0.276243061563132;0.742709819749154;0.130993711628879;0.151260617339995
"rich";0.302111801554064;0.221643485767038;0.183151455742642;0.0701472739097872;0.64181095412419
"safe";0.628455201372168;0.0897676313997435;0.0304031798214375;0.527735834941889;0.163212685000234
"strong";0.233710031392674;0.562258155275723;0.419037797779589;0.201395365011918;0.295967673074595
"superior";0.26699182595213;0.286724719997064;0.215163403954722;0.834131846209758;0.0919149218739343
"unpleasant";0.299797192820064;0.0644340123078859;0.649568091069666;0.157247649171462;0.235948228682701
"worth";0.382181808217284;0.346865046739504;0.479678334532307;0.399198191519038;0.307749954795993
