"MR1";"MR2";"MR4";"MR3"
"afraid";0.595601243166428;0.317040382058659;0.000346621921042859;0.452236636703025
"beautiful";0.32885043664834;0.40395307810123;0.357752224582575;0.0560944742464497
"best";0.621015424166694;0.0540913891669378;0.466710290142975;0.0544912215624034
"capable";0.439406886520109;0.407926325072457;0.328722327000682;-0.193300012408775
"comfortable";0.727554641536742;0.129038070561845;0.1753874589941;0.127135381910794
"delighted";0.276093845323737;0.304938872184429;0.687639252378147;0.117523438260641
"delightful";0.601026130778042;0.249280668342884;0.0568078002409807;-0.174892675107115
"determined";0.255922811402586;0.572695312055293;0.0120287360097026;0.107700281195014
"different";0.0916107115443698;0.133886632982393;0.0869698607459474;0.210922428514484
"extraordinary";0.392921402623417;0.435083674517869;0.189019455573753;-0.205159195951361
"fair";0.714747032531032;0.0626199842164956;0.398915683252886;0.22532713387704
"friendly";0.118320389382003;0.584495019986511;0.352347518716774;-0.0862094422926661
"generous";0.711238775967555;0.418862781184149;0.247599034029236;0.27530981068657
"greatest";0.334993564030977;0.565205356885975;0.283250330207453;0.121079697053873
"happy";0.0660843669025805;0.21848698725186;0.00139680222480261;-0.828544053662853
"interesting";0.305360812535202;0.422359511401695;0.242127594902421;0.091386357766618
"married";0.642172637329726;0.321009753014359;0.288899330553877;0.0192912030442579
"natural";0.598625662430051;0.459397259801436;0.0450747610426108;-0.0152158767931622
"pleasant";0.354225760397648;0.141066439397267;0.567301722517593;-0.20872049903932
"pleasing";0.161485955732657;0.439976708187933;0.556057728724292;0.0919579097853519
"proud";0.0495681449163603;0.211874710855209;0.611353518604216;0.134538643105851
"reasonable";0.441327908112517;0.183512736829695;0.267266970127925;0.23264277654591
"rich";0.536424497008878;0.379646038441324;0.134403367511945;0.631268387352274
"sincere";0.351694523797614;0.596339040716385;0.280636867276593;0.206791548659031
"strong";0.648242361392999;0.0495112719825619;0.14659841147242;0.142817254576289
"superior";0.337014745944715;0.565263614222345;0.419493567131851;0.221196512409014
"unpleasant";0.415437016216588;0.450842676351427;0.0779480851020378;-0.121607423810176
"welcome";0.816278228988529;0.375013441521412;0.182256454902124;-0.167262616948759
"worth";-0.212116901349107;0.694961361998519;0.395658046326995;0.0167278913609
"weak";0.69201881328106;0.187013560864313;0.067461886676211;0.28470381179844
