"MR1";"MR2";"MR8";"MR7";"MR6";"MR4";"MR5";"MR3";"MR9"
"accustomed";0.615614565597955;0.101506076220601;0.184580412448243;0.133604885832749;0.154929692267927;0.300389490687612;0.0242299183807784;0.135064205000462;0.0931326877912156
"afraid";0.600972631976931;0.275616858794295;0.312211272469818;0.313678306864645;0.0665284378414615;0.185461130405666;0.249736689162552;0.09132527054012;0.196266718108329
"beautiful";0.792952416606098;0.288949188478031;0.0560940919406678;0.0526163527054561;0.0293399622557539;0.190019600091115;0.233588682512037;0.0908615983989936;-0.00242396121341151
"best";0.475886877353323;0.160983470886481;0.0336796300088631;0.134335197197392;0.438905446174911;0.20091550710793;-0.0524590937826874;0.375512972271813;0.0414167679739466
"careful";0.27319553186952;0.0423642925494099;0.209247279950974;0.141163095426915;-0.0230179922043564;0.0623687562388862;0.257989533913839;0.88707962223683;0.0477942427512049
"cheerful";0.410762119875304;0.35509756153393;0.476369177294975;0.382471242240461;0.195068116339563;0.0769672643734031;-0.0801871430533077;0.272723278992858;-0.0816908009869849
"comfortable";0.624380536536233;0.26127000334229;0.172675989256867;0.432534715190023;0.236977844412293;-0.0343983536417784;0.315088166709585;0.141238114269472;-0.0276473680641053
"curious";0.766306770488243;0.158462636253973;0.151390662300073;0.142690126063967;0.285650894822573;0.116904217636971;0.237720982937837;0.134715686171428;0.149685011490522
"delicate";0.127425979808813;0.634151573247944;0.373319806952114;0.298131610089955;0.377132858132674;0.0650535897659458;0.107653924731367;0.211836957651499;0.0384055093568541
"delighted";0.529603717837128;0.308569548945741;0.128797022556041;0.194639491902191;0.211573620216388;0.345746138293636;0.0648284809441512;0.370679401207169;-0.125978826207693
"delightful";0.183169430266042;0.352978898174835;0.260585998542239;0.151183426320983;0.274615308852277;0.307071331853704;0.072216384433082;0.226617347211313;0.333959014396682
"different";0.477037800888951;0.321910286012885;0.18702896382438;0.11782178253104;0.322104206491399;0.15936443249198;0.285991686878941;0.266527094550502;0.40844949978978
"extraordinary";0.661030529193359;0.257954240090205;0.401795787975929;0.104816071644551;0.0479444705033029;0.109977365761137;0.161695725872435;0.169135581650402;0.173307429817571
"fair";0.455257269615729;0.132077696260596;0.0713987859244082;0.48553825141603;0.0362039625227203;0.276067966777348;0.0657645111238855;0.0759981265283936;-0.0334890336993504
"faithful";0.505228695323444;0.303240280607241;0.213546398159936;0.246724344404798;0.423079655259912;0.240146331245469;-0.0723255771948582;-0.0602120442814461;0.00905644984045417
"familiar";0.197320854173796;0.217413759936776;0.125261203588357;0.609824865905162;0.12131203324407;0.116049526827815;0.111233089385526;0.152254931412005;0.190247956252505
"free";0.618239377901016;0.394421667812941;0.329635799259065;0.316044376033048;0.0217883717429192;0.175471838765209;0.219517943500933;0.0622237836798164;0.118041911455946
"friendly";0.175324097799306;0.534613536132202;-0.0603109222907066;0.17383474697083;0.0736755547078061;0.320234421074715;0.472099303390331;-0.0337353285201638;0.103243899362791
"generous";0.129990388747585;0.166888279379836;0.0785167286730219;0.0841671137135659;0.684632844304626;0.234137155316207;0.162665829953164;-0.0376591620737495;0.0518936886480236
"gentle";0.558089757905235;0.169083706226959;0.344568458012464;-0.0344898298436351;0.405802163312566;-0.189332546233739;0.238490191964597;0.17511751602208;0.183085695198186
"greatest";0.65114381986479;0.390701634023283;0.277251073699839;0.161019409098577;0.0228014925988015;0.276878292416195;-0.112106861468441;0.20711557133603;0.155397141078489
"happy";0.29878785956154;0.709167527274355;0.16286828781465;0.338521426948523;0.0706950041097254;-0.0677243467439213;0.235412587119393;-0.120148439841086;0.0131345506516231
"honest";0.548020006284078;0.419147012454092;0.078498955466454;0.398550206442878;0.162322108029213;0.107905540553178;0.0115691670138838;0.0868083438613156;0.491707893008413
"legal";0.198910108095985;0.186886623068994;0.114758934407332;0.0950992967111529;0.108121327468868;0.0631800859351541;0.662797621818486;0.178606656794836;0.0658872068443485
"loose";0.0624098850441988;0.313358723236754;0.197358410935161;0.0219115810446209;0.221410262622493;0.499782049837535;0.0485835567326816;0.0197126627810541;0.0760480865906385
"married";0.244484436362068;0.217584493344151;0.310308242449388;0.0707483692651786;0.25380202345988;0.348561611135392;0.166852799938755;0.036803821103262;-0.120211510469822
"mysterious";0.51844939395353;-0.0314812271624505;0.294886381323033;0.158383828344582;0.0296105154490589;0.400877690018947;0.0787432954806268;0.115692802041494;-0.0553962375438838
