"MR1";"MR4";"MR3";"MR2"
"accustomed";0.323410381429337;0.370462438777244;0.569662294132365;0.25848722605638
"afraid";0.540246065749557;0.54542040927511;0.174475251849706;0.33154715828942
"beautiful";0.376077176074081;0.465424947462934;0.521161079595121;0.282373724760745
"best";0.458518717372972;0.524556294278762;0.173093354169968;0.351849261270616
"calm";0.704475315832323;0.203484667727795;0.170672139815789;0.208585802704325
"cheerful";0.521639060170809;0.4203156647088;0.381654137570575;0.0337152178503123
"clean";0.354692276285557;0.212531884047024;0.702629660085409;0.262671099209132
"comfortable";0.199334726309553;-0.104546119271377;0.0301174997542988;0.778408601855145
"cruel";0.419336035094354;0.553384274431931;0.49396819043663;0.0150043311167771
"curious";0.514161162981327;0.408628281698604;0.153200549156699;0.480873583805325
"delicate";0.752314541080129;0.37499684345334;0.0287953170139051;0.133318672020618
"delighted";0.323703452443859;0.0352290960029568;0.288119722315914;0.693508416034849
"different";0.287309349418373;0.695194155982303;0.277613196084781;0.39880327028549
"extraordinary";0.487007960738517;0.210520169001724;0.425982702646211;0.434541039976081
"fair";0.21876201334862;0.520007712769878;0.150319916554974;0.4341920260185
"faithful";0.535362960041253;0.137200073495062;0.3337594793502;0.399297204998736
"familiar";0.239566105771369;0.264879138831564;0.707878561660131;0.237301543199603
"free";0.609727825356848;0.286583541424233;0.506126111559763;0.201563957198551
"friendly";0.171032729527281;0.32940612371709;0.407211774682136;0.549047276673803
"generous";0.315757704481526;0.113138916885998;0.550803435588556;0.405926198065946
"gentle";0.708466572782136;0.427701293912119;0.231647864443579;0.235948762076955
"graceful";0.773704965774038;0.362139791435395;0.116928092066969;0.168000290752102
"greatest";0.340195500736582;-0.0301900302053633;0.576925667296277;0.267539809999017
"happy";0.509162739501702;0.319022091212139;0.509135649990391;0.0470511026372994
"honest";0.547204521482069;0.326009639399185;0.27512265441836;0.380743532053708
"humble";0.397015664084318;0.570384241178441;0.402262239766341;0.222470420960125
"loose";0.102716680267087;0.258970871613856;0.240069094825048;0.525481020849946
"married";0.502964213376653;0.514173007062345;0.226030849724876;0.39152457130771
"mighty";0.368411134184953;0.651095415162287;0.212072535477408;0.0938119428392047
"modest";0.464566699485772;0.517511814905438;0.210304624622032;0.206015613106856
"moral";0.0857776058185292;0.0351456822929881;0.61953231920157;0.210759650368189
"mysterious";0.272858422468078;0.541542090213614;0.103931951066657;0.020597737375717
"natural";0.602492629329962;0.261844876475667;0.39923287363566;0.315380549320536
"original";0.0636535428452343;0.249190874395982;0.467343430641659;0.0715217191547817
"pleasant";0.532292729055149;0.484152654475912;0.103045176241188;0.433901588449055
"powerful";0.102846031527898;0.437723287807432;0.475127530833319;0.103160517924839
"proud";0.806805971916655;0.017554329310945;0.285975376225174;0.192697365902959
"quiet";0.378377306978677;0.580459238990091;0.26580181588757;0.38163263553929
"rich";0.482794280654706;0.576075773738041;0.310116829479087;0.241195549486179
"sacred";0.540789328705728;0.352735770671482;0.185054885781558;0.141168743761807
"safe";0.55065337717364;0.238586899103214;0.203383565591364;0.250709824078919
"social";0.101728938881398;0.227994504916352;0.294861470132164;0.451386154688449
"strong";0.569559423094886;0.324794138155258;0.319262636328955;0.274315112392324
"superior";0.114841398751098;0.297764233911859;0.159305659328159;0.574057076635738
"thoughtful";0.733025242756749;0.309875695375282;0.376423247425238;0.160270758520533
"weak";0.54716555719574;0.437502260819654;0.261209262013041;0.140135489025519
"worth";0.21225824524681;0.323481691746833;0.417357776986585;0.544233333103636
