"MR1";"MR2"
"afraid";0.552747679512008;0.324374524784414
"beautiful";0.16068613843199;0.599491303578792
"best";0.342934671991998;0.394500994677936
"calm";0.111866150867332;0.544911013688848
"careful";0.599005796660381;0.344758195349741
"cheerful";0.399192721829222;0.65180230200703
"clean";0.493392809021376;0.470803878346374
"comfortable";0.324523580211526;0.444206353382454
"curious";0.463907678180223;0.463656762456201
"delicate";0.474677782104719;0.266171933908318
"delighted";0.524581893671255;0.482932537225185
"delightful";0.40456170045615;0.491788335316571
"different";0.352001812279496;0.523805820309396
"enthusiastic";-0.0439607663646066;0.673369673772109
"extraordinary";0.596749799140854;0.173809647891832
"extreme";0.641863353413802;0.346247792395922
"fair";0.39932586183673;0.21916847356317
"faithful";0.0546854014410163;0.522311031530855
"friendly";0.540443561160708;0.35022454710129
"gentle";0.323138428411146;0.625089063180251
"greatest";0.615547741963868;0.230293640705145
"happy";0.274057011631595;0.50803876448989
"honest";0.503261558395181;0.17285512795338
"humble";0.37932995634035;0.324497962207735
"interesting";0.197752335714909;0.597547693233412
"legal";0.306919817059655;0.128623742887948
"married";0.687532541258848;0.0880164013603894
"mighty";0.328933750036386;0.573470609584447
"moral";0.449548682390029;0.186354219670051
"mysterious";0.490778613440532;0.21057039681047
"natural";0.59707534550809;0.235799448122737
"neat";0.430051655409674;0.400583051234106
"pleasant";0.337977597889863;0.481005651814256
"popular";0.235600099086836;0.179178890841203
"powerful";0.503369817200366;0.224708936386929
"professional";0.64664679671351;0.151515201098541
"proud";0.493089620043823;0.480689294514886
"quiet";0.627127109171466;0.417454905944854
"reasonable";0.389997188497056;0.274445604684184
"rich";0.157389500988122;0.652836506589987
"safe";0.383174923208255;0.54641433787369
"smart";0.711893570108825;0.442768249425496
"special";0.615297003628468;0.269479468888484
"stable";0.676227067314094;-0.113655608329423
"strong";0.487963046989871;0.495387303209514
"thoughtful";0.419127944832553;0.375998250624774
"top";0.481120493474426;0.317067477964923
"uncertain";0.483759987190584;0.044796179999476
"unpleasant";0.528695235535416;0.23111943447434
"wise";0.167110873614467;0.61541645180382
