"MR1";"MR2";"MR5";"MR3";"MR4"
"afraid";0.172315536976243;0.601519496543955;-0.214762311998478;-0.0386325046879902;0.155432739295636
"beautiful";0.266379165241995;0.613873346638676;0.202865811002494;0.286410201912491;0.126874698805921
"best";0.317207018561913;0.19022883095087;0.405261827262875;0.153527534430691;0.463411850602966
"capable";0.500870057401589;0.187427279060302;0.268645676126362;0.212713005406757;-0.33106255993659
"cheerful";0.45929334096451;-0.029399003835573;0.50153623972271;0.160611247727937;0.0675202506334315
"clever";0.261682066972083;0.112400097746658;0.518642544660354;0.41109196062247;0.0812142591164662
"comfortable";0.342044648510389;-0.0276222979272944;0.609504081158599;0.110661635385797;0.170355823958646
"delighted";0.467184592706827;0.702231057167101;0.0183167636121947;0.0812595666063844;0.0791895301943593
"delightful";0.266136532070653;0.452042461354536;0.154490394229656;0.381895766014888;0.330968347015317
"determined";0.0762372903323503;0.694955307469968;-0.0565655759272552;0.577847596088763;-0.124135205372126
"different";0.373341628504579;0.347094031776188;0.321088981121977;-0.212614216970567;0.475494147887522
"extraordinary";0.0349983018767498;0.693624055448415;0.119770252033627;0.106781988158631;-0.146108968237497
"fair";0.308219145825342;0.314647045429704;0.266365981941219;0.0728410254435176;0.242047748198048
"famous";0.565919274931859;0.299289031831756;0.190500007727804;0.0833697608515035;-0.129765895033659
"generous";0.592304830572008;0.544967152772818;-0.145327854135852;0.377349493479865;0.0726723143579012
"gentle";0.263603709568196;0.125038565075594;0.450307980440781;0.465124502626514;0.327948016839193
"greatest";0.217134391704326;-0.00383609061944983;0.0980603692078745;0.823885785864212;-0.127000565884827
"happy";0.0995326159885483;0.158080393285021;-0.0342367387614429;-0.0081266912529755;-0.759250715164277
"honest";0.521074899448422;0.0459468752455813;0.53470148819982;0.137391888435762;0.147827339697532
"interesting";-0.00450649620184199;0.0978055145054232;0.670223720297732;0.0270092033754521;-0.0456337337499254
"natural";0.444963428441345;0.645432897433905;0.39684493327192;0.0744229620561701;0.239582634044686
"pleasant";0.476817594983041;0.428018769894647;-0.0611252792740769;0.162998892642586;-0.220703861144613
"pleasing";0.135792535046642;0.268136453578408;0.309458432766654;0.571135925307004;0.0885266402290943
"quiet";0.588305758129226;0.315442548269377;0.394694949630223;0.35364439627863;0.23536280725851
"rich";0.636915749409259;0.236278710378747;0.0603999349223395;0.0649266286022995;0.0600559247463818
"safe";0.527727740429524;0.227126269530606;0.0622037959357908;0.323315899318808;0.184893740662836
"secure";0.639907392987685;-0.0117700177221819;0.175732927764284;0.0591280660776829;0.0437964426550918
"strong";0.070346805443101;0.898618089021303;0.34598180367792;-0.00961104732675895;-0.162749143219954
"unpleasant";0.674553554704399;0.279808917459337;0.260421540859801;0.197313396005207;0.298610829540154
"worth";0.72369437035603;0.210880119881708;0.35451798910046;0.172994324079162;-0.0393000542553034
