"MR1";"MR2";"MR9";"MR7";"MR4";"MR5";"MR3";"MR11";"MR8";"MR6";"MR10"
"afraid";0.371102785124886;-0.0216835083616089;0.45009329492786;0.452760154300221;0.0474618774542947;0.0427164595405048;-0.222317371880224;0.297699640035906;-0.0622202310733979;0.137668961955759;0.211439277204458
"beautiful";0.183085647009282;0.25712879759041;0.209644625185566;0.0955470745455837;0.190728174819172;0.174328828655692;0.156971613667594;0.300422535498397;0.044893983645377;0.413456851100409;0.209509007419607
"best";0.49147241995907;0.151174514215978;0.265489027303688;0.0192224588128249;0.268201079161624;0.483148620341927;0.0704926042583687;0.025626843820909;0.07406977046665;0.209380906516147;-0.0778035697065775
"capable";0.46661039071128;0.280542494518957;0.0486874042399524;-0.0315931511227322;0.07313027297845;0.0329272886274524;0.178631429258199;0.512024097811478;0.25479828225699;0.145740388847511;0.180624363142327
"comfortable";0.840538326075256;0.0807132834070768;0.239912112822301;0.0297224041227286;0.114626569942622;0.0641141156829043;-0.128397064598246;0.00377824072455902;0.0633542393089531;0.0566262489083288;0.186973673420084
"delighted";0.230554312235645;0.280693306121345;0.0703854903846312;0.0844954813530282;0.5193338250527;0.279013819043988;-0.0910379311955083;0.547601726716964;0.154744297854474;-0.0475519117301111;0.0267235663886027
"delightful";0.549353786395448;0.121159082618432;0.171200711966157;0.129875865860744;-0.119199065989528;0.117415125686402;0.236873522268439;0.223322865750791;0.103003667393911;0.190498458772775;-0.0354905356311564
"determined";0.168973361763474;0.200000980080399;-0.00653997839325031;0.725367577345751;0.0992303836438449;0.0514612730935508;0.0546906787375333;0.0907529635290893;0.169495972253717;0.0849204003085477;0.054519926999222
"different";0.049010176835356;-0.0207003862644436;-0.0377658243680751;0.0461362881468646;0.0621245159284378;0.0452857877045848;-0.0762095717865884;0.0502012152301544;0.0371913746905771;0.734185121940774;0.027962659204718
"extraordinary";0.209949695599049;0.212409848511627;0.103088904065406;0.196862172943678;0.127080014373184;0.12960012231689;0.141779968523376;0.0914159944324928;0.895593183065601;0.0644747834611307;0.0638158208858303
"fair";0.618666704520862;-0.015775738368619;0.298418717091699;0.249866488885111;0.366576775162382;0.319071892519327;-0.107180440439873;0.181096084833711;0.0208651853092996;-0.0636082135807845;-0.0131530922744684
"friendly";0.181220220271178;0.837173381466863;0.0788396819927793;0.0159615528323487;0.0441327242826826;0.0773323317845101;0.0317036649264217;0.109161345195145;0.139957330256443;0.00241970528216734;0.131006784555004
"generous";0.633041107818728;0.177182008305191;0.237193820447621;0.447240908613434;0.190617074180277;0.266540767648082;-0.149751962535953;0.232080682173501;0.0865715756985131;-0.000501454578329643;0.179652154923413
"greatest";0.276845084077646;0.394518379218351;0.198322323572231;0.0819119086255419;0.133545225197384;0.0933924081172659;-0.010216490081608;0.264799044739865;0.0560928351380561;0.0944543991030813;0.668546736354692
"happy";0.0284677153053896;0.0489894471181009;-0.0536691200152177;0.0376193649552091;-0.0146949355808548;-0.134320986167154;0.968634530227633;0.0687465106484687;0.152665185401286;-0.0927761460632444;0.0371907699332828
"interesting";0.0915169358564933;0.183656974809174;0.304228261148962;0.250403146666257;0.122011911515214;0.0299151662070949;0.120194412053978;0.519102888759703;-0.000528527746384245;0.210526879521292;0.166616228540425
"married";0.321519338591796;0.113738066400205;0.477743098131058;0.0568884973337223;0.181200373598728;0.315034937622498;0.134425429494409;0.153940536841065;0.324850192522398;0.201467631754191;0.336216316164263
"natural";0.638283355851402;0.107144254927121;0.0717931968866875;0.28660719961582;0.0339918260984255;0.02413697980751;0.102707734969564;0.122915081260251;0.167347525151679;0.117138867123936;0.410868005066221
"pleasant";0.384106993092759;0.310625077850344;0.119033689174282;-0.00739352813634854;0.41155396503524;0.275139121584957;0.389280531845634;0.081296719279702;-0.155047567673573;0.115468827593925;-0.128386975521013
"pleasing";0.151599549133712;0.491799809701265;0.150886755423727;0.113729919832433;0.414309907872821;0.0215807267930803;-0.0702936041605096;0.303518073274359;0.204237085499028;0.103089595060439;-0.0213497942442453
"proud";0.0462439585838744;0.141298253780136;0.0558745394693461;0.0920370798932831;0.858166625471016;-0.0121624574604396;0.00342973400202262;0.0660370584594647;0.078386576088223;0.127907380305859;0.134656558456124
"reasonable";0.194068206843664;0.136061370581339;0.114375590036058;0.133272351222402;-0.00815848921078846;0.912698761828898;-0.167920333043918;0.0999231632880991;0.123983500912751;0.0879285134923677;0.128282094870164
"rich";0.353060917739653;0.190947183176221;0.400825950910211;0.439528787766396;0.100942644540517;0.127030135843093;-0.435264161794453;0.158482092539385;0.0585864307294198;0.476499217232154;-0.00753838868706825
"sincere";0.147810128512311;0.444304401186784;0.277643754237613;0.442288599722157;0.232778233814543;0.350301787703804;0.0161700295457917;-0.0452047539411924;0.0454744219801982;0.0148987959961374;0.435059916462371
"strong";0.306579877100262;0.0727556372169447;0.889168170228123;-0.049496918942904;0.0407775809365912;0.0804069058219323;-0.0582246345481579;0.185799360920167;0.0857632209198621;-0.108955588105922;0.0649413812349972
"superior";0.327536332291216;0.406284698103194;0.137379761534229;0.24232303070411;0.283127018334398;0.10578543578603;-0.0427000936888713;0.319001164897286;-0.004156673547097;0.300029657388221;0.258476326206375
"unpleasant";0.334423993630699;0.408973002057253;0.156802459820558;0.355327998168904;-0.0823459814967234;0.191642839489994;0.173656661129197;0.0378652945746809;0.165818506698389;0.0106892851761618;-0.0889110747403381
"welcome";0.606176506898845;0.216789058976384;0.376572615604926;0.279351479543493;0.0550068484520761;0.232920678018921;0.202914739900928;0.156402323292107;0.364788466445066;0.0144819674701598;-0.00666240902010895
"worth";-0.102688654281397;0.662673998816626;-0.155168062697502;0.297953887367912;0.273655641062794;0.0783327147338695;0.0594907357171065;0.120735664627883;0.0251393645245044;0.0163188152414668;0.168044896247081
"weak";0.364176638781972;-0.0370300826264537;0.569377266736245;0.367389639453112;0.131246920322467;0.229762274777257;-0.0155950600399444;-0.0629248334207735;0.0517954893021013;0.196649522973107;0.140407008721278
