"MR1";"MR2";"MR3"
"afraid";0.608226564600913;0.492326338209434;0.414598839977772
"beautiful";0.303370193641033;0.164472669579683;0.409918504100573
"best";0.0876108423686515;0.835928495482477;0.0964358707810713
"capable";0.582865577027857;0.380410612172457;0.441508635529522
"cheerful";0.265169338181256;0.371240808540605;0.465176773181327
"clever";0.448256592598089;0.603506127840143;0.389350123698417
"comfortable";0.646237967076809;0.480558687699345;0.287727244360907
"delighted";0.21591301351439;0.494590576487622;0.38346489000618
"delightful";0.455231252106499;0.555700908592466;0.333701731698283
"determined";0.447936676018152;0.598419284849481;0.394223946399351
"different";0.75899103043652;0.470943440309985;0.114441512257271
"fair";0.681825541579123;0.0996731834410294;0.24463663987054
"friendly";0.400834110449681;0.36780526062168;0.646876522962853
"gentle";0.452312083754931;0.520555601106502;0.463405864571338
"greatest";0.473610802186433;0.556964597763826;0.350803915166075
"happier";0.390279971300806;0.627433165010299;0.22170990457967
"happy";0.199378832917505;0.0235638130613245;0.756612669510148
"interesting";0.724297050024618;0.311929509244249;0.285952542194195
"modest";0.416457682719668;0.704081723623111;0.139755387118676
"natural";0.522186640589511;0.675546727802841;0.214621995406581
"pleasant";0.523730682232197;0.640345944543113;0.218017661901872
"quiet";0.573514260251807;0.565412969715431;0.392116716434411
"reasonable";0.609627107530264;0.502256500034647;0.0609707712575318
"safe";0.729650259098546;0.252422219527752;0.174247844253952
"strong";0.722201347480612;0.230596552794966;0.450785259327951
"unpleasant";0.0210989074986839;0.492324103477786;0.548193567473367
"welcome";0.712620561716189;0.247654143948695;0.310985044170388
"worth";0.327333521268419;0.639187505991537;0.447393932076104
