"MR1";"MR2";"MR3"
"afraid";0.626404813886655;0.208083365365683;0.407713761946088
"beautiful";0.374558425046698;0.51217209738416;0.0348332327339415
"best";0.621238639799782;0.288870903679642;0.0744009370822595
"capable";0.482297760676009;0.476005531529955;-0.217209205697388
"comfortable";0.741930841830913;0.14982995928869;0.123083234159965
"delighted";0.3282548858531;0.633288605191539;0.11429882511097
"delightful";0.621994698298801;0.165345084378187;-0.194783567656843
"determined";0.313935897573068;0.417538012848259;0.0507602394109045
"different";0.107916493917813;0.159298356332397;0.202336985050498
"extraordinary";0.437378997824135;0.408443452871018;-0.238956372105621
"fair";0.720601942689102;0.249258363006748;0.23082667800361
"friendly";0.17928055356243;0.661830628349918;-0.120307801610797
"generous";0.758538473821451;0.424616668528967;0.245904586640179
"greatest";0.396224108410097;0.588262707576527;0.0800228498182872
"happy";0.0803928057542756;0.12734449934401;-0.854356745005495
"interesting";0.352578037292569;0.453990343405991;0.0598557449926654
"married";0.679386605051382;0.371356893605742;0.000684042645761534
"natural";0.637732570449481;0.325655918800157;-0.0542393366524169
"pleasant";0.371613712150018;0.420081523035889;-0.173520481608887
"pleasing";0.219229195233753;0.677513458613719;0.0753466974425713
"proud";0.0971028335703448;0.53339001631828;0.133352371726654
"reasonable";0.463711280626994;0.282289313542466;0.230214329659074
"rich";0.580041485344269;0.353434454219838;0.5885247783686
"sincere";0.416926237173672;0.610621345621011;0.163280658410146
"strong";0.655751914679396;0.0776970621575517;0.141483189869835
"superior";0.402199359038163;0.680795795699646;0.187624023157294
"unpleasant";0.455715346126681;0.351602257597284;-0.15405716451717
"welcome";0.853760725448724;0.320938849325216;-0.195451435801891
"worth";-0.131971132871598;0.801458039497149;-0.0277119369879036
"weak";0.713041469123734;0.133789895808144;0.267843408878991
