"MR1";"MR2"
"afraid";0.608007792597851;0.46697567127371
"beautiful";0.600746915691363;0.590964238026706
"best";0.304930758041873;0.406150887227727
"careful";0.0283686165105857;0.687574577264055
"cheerful";0.643543201326489;0.263015031826736
"clean";0.253706398308747;0.61297694965842
"comfortable";0.536210715213526;0.511313627475307
"curious";0.0742237061931978;0.741547006659125
"delicate";0.675178698228865;0.206551818619665
"delighted";0.477829236130312;0.00601287727879372
"different";0.438377975512959;0.627728974716023
"extraordinary";0.580286384938779;0.411862464831161
"fair";0.488583673130761;0.436584996076556
"faithful";0.344846119623631;0.555393168314642
"familiar";0.479063217344881;0.228044363524453
"free";0.521297116579032;0.380826852457628
"friendly";0.291255804634698;0.344958106951153
"generous";0.539754156223185;0.479544916954008
"gentle";0.56521795427346;0.0811978349796309
"greatest";0.0254775188810022;0.731868793149499
"happy";0.521000962805658;0.513476217290088
"harmless";0.397945814400023;0.112803334655816
"honest";0.427206703458605;0.530264463004914
"interesting";0.508792280641003;0.293440869596566
"legal";-0.126371062180355;0.381091323625566
"loose";0.505219553588975;0.511505567498413
"married";0.790796829624631;0.253326946440128
"modest";0.296971591025519;0.542724603023712
"moral";0.383002136273576;0.305528181417311
"mysterious";0.605941341660416;0.289383941602881
"natural";0.516299984647397;0.397872049505734
"original";0.547026853653505;0.50882666775382
"pleasant";0.561136856699582;0.526440514912754
"polite";0.450006650323713;-0.0513715689686133
"powerful";0.200912645903635;0.5623797474391
"professional";0.428859057930098;0.213990491816845
"proud";0.451214560978776;0.525886183630733
"quiet";0.535337718775665;0.539301747178961
"rich";0.563846248705744;0.433450033645532
"safe";0.578165032983922;0.429786808724631
"social";0.460579522042523;0.00161301347798792
"special";0.408102691959007;0.553968454985647
"strong";0.493642553175092;0.528586403846938
"weak";0.531061241316041;0.331959262107312
"wise";0.284014789103403;0.585288928718619
"worth";0.522118024097283;0.512135985319938
