"source" "target" "tag"
6 10 "spiritual"
29 48 "emphatic"
48 65 "emphatic"
27 67 "tremulous"
40 95 "sure"
66 106 "quiet"
101 113 "quick"
4 122 "general"
18 144 "busy"
166 186 "strong"
106 195 "quiet"
32 196 "cold"
202 203 "adventurous"
186 252 "strong"
25 265 "heavy"
196 268 "cold"
252 288 "strong"
224 290 "crisp"
228 308 "confidential"
39 315 "particular"
95 318 "sure"
144 323 "busy"
268 394 "cold"
113 394 "quick"
394 397 "cold"
288 399 "strong"
399 402 "strong"
288 411 "eager"
145 417 "natural"
308 436 "confidential"
265 439 "heavy"
335 443 "vain"
397 469 "cold"
461 488 "bitter"
481 490 "christian"
169 492 "true"
394 495 "quick"
456 509 "nimble"
353 509 "steady"
122 511 "general"
2 528 "direct"
511 531 "general"
387 546 "open"
402 556 "strong"
70 594 "loud"
469 598 "cold"
323 600 "busy"
387 613 "silent"
546 625 "open"
528 626 "direct"
610 658 "weak"
512 682 "gloomy"
532 687 "hopeless"
495 702 "quick"
98 712 "original"
318 714 "sure"
32 741 "slow"
513 742 "gentle"
598 747 "cold"
377 749 "free"
492 750 "true"
750 763 "true"
195 770 "quiet"
770 775 "quiet"
749 779 "free"
741 780 "slow"
556 793 "strong"
625 794 "open"
747 812 "cold"
315 834 "particular"
531 839 "general"
845 849 "windy"
619 856 "second"
849 857 "clean"
153 879 "honest"
867 882 "religious"
839 884 "general"
834 889 "particular"
417 898 "natural"
879 899 "honest"
812 900 "cold"
107 904 "watchful"
908 909 "rusty"
899 919 "honest"
334 949 "violent"
794 955 "open"
95 968 "gruff"
411 977 "eager"
775 983 "quiet"
819 1001 "active"
12 1001 "certain"
884 1011 "general"
14 1016 "traitorous"
1011 1026 "general"
137 1033 "solemn"
1072 1073 "#-true"
1001 1084 "certain"
1099 1100 "handy"
763 1111 "true"
1084 1114 "certain"
1114 1130 "certain"
409 1144 "rough"
509 1151 "steady"
594 1152 "loud"
658 1162 "weak"
714 1168 "sure"
955 1179 "open"
889 1187 "particular"
1187 1202 "particular"
712 1203 "original"
1168 1215 "sure"
1215 1216 "sure"
1208 1223 "gracious"
1097 1229 "virtuous"
904 1229 "watchful"
1073 1232 "#-true"
439 1247 "heavy"
793 1247 "strong"
1216 1257 "sure"
1152 1299 "loud"
1203 1300 "original"
425 1303 "grave"
1247 1306 "strong"
857 1310 "clean"
1109 1325 "curious"
1179 1332 "open"
1202 1376 "particular"
1376 1377 "particular"
779 1390 "free"
1276 1392 "careless"
856 1393 "second"
1360 1415 "sober"
1377 1430 "particular"
464 1433 "bold"
1390 1451 "free"
1002 1460 "handsome"
900 1464 "cold"
1184 1494 "delicate"
812 1504 "restless"
682 1505 "gloomy"
271 1508 "pleasant"
1505 1509 "gloomy"
702 1514 "quick"
613 1521 "silent"
983 1527 "quiet"
1130 1528 "certain"
1527 1529 "quiet"
1528 1529 "sunny"
1528 1530 "certain"
1508 1533 "pleasant"
157 1539 "stiff"
1429 1545 "moderate"
302 1545 "scientific"
1538 1546 "tranquil"
1332 1554 "open"
568 1556 "abrupt"
1306 1557 "strong"
1223 1566 "gracious"
1300 1573 "original"
1530 1614 "certain"
1533 1615 "pleasant"
701 1617 "fearful"
1111 1617 "true"
1617 1627 "true"
1615 1635 "pleasant"
1635 1636 "pleasant"
1636 1637 "pleasant"
1637 1638 "pleasant"
443 1639 "vain"
1604 1642 "modest"
457 1643 "practical"
1393 1645 "second"
1638 1646 "pleasant"
1208 1655 "familiar"
1557 1657 "strong"
898 1659 "natural"
1325 1662 "curious"
637 1667 "unsteady"
1554 1686 "open"
1247 1687 "heavy"
1687 1690 "heavy"
1033 1698 "solemn"
1657 1730 "strong"
1645 1733 "second"
1026 1741 "general"
1430 1741 "particular"
1573 1742 "original"
955 1749 "social"
1627 1752 "true"
1659 1756 "natural"
1741 1761 "general"
1753 1772 "dainty"
1686 1774 "open"
1460 1788 "handsome"
1713 1793 "fierce"
1733 1794 "second"
1299 1796 "loud"
1742 1797 "original"
782 1801 "submissive"
1521 1811 "silent"
1801 1812 "submissive"
1514 1821 "quick"
1811 1823 "silent"
1794 1833 "second"
1821 1844 "quick"
50 1847 "close"
533 1852 "steep"
1690 1857 "heavy"
1433 1858 "bold"
1774 1858 "open"
1812 1869 "submissive"
1752 1872 "true"
1872 1874 "true"
1566 1891 "gracious"
919 1903 "honest"
1257 1903 "sure"
1741 1906 "particular"
1906 1907 "particular"
748 1913 "sweet"
1529 1931 "quiet"
1913 1948 "sweet"
