"clusters"
18
16
11
13
3
14
1
17
15
17
19
20
13
10
1
6
19
5
13
12
20
7
4
2
6
13
15
3
11
4
14
5
20
8
11
10
18
17
9
9
3
1
9
14
8
7
7
20
14
