"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-acceptable";1;1;0;0;1;"#-acceptable";0;"#-acceptable";0,885663353760495;"#-acceptable";550;"#-acceptable";1,59326684424289e-05;"#-acceptable";0,865440547466278
"#-accessible";0;0;0;0;0;"#-accessible";0;"#-accessible";0,945525484194761;"#-accessible";185;"#-accessible";7,24794627310603e-05;"#-accessible";0,952595353126526
"#-airy";1;1;0;0;1;"#-airy";0;"#-airy";0,887720339907158;"#-airy";522;"#-airy";1,76774741617296e-05;"#-airy";0,866833090782166
"#-arbitrary";2;2;0;0;1;"#-arbitrary";0;"#-arbitrary";0,910582919123818;"#-arbitrary";357;"#-arbitrary";3,36029690669989e-05;"#-arbitrary";0,896080076694489
"#-certain";0;0;2;3452;0;"#-certain";0,0683118553823747;"#-certain";0,885893842079179;"#-certain";532;"#-certain";1,72346264924471e-05;"#-certain";0,861139973004659
"#-cold";0;0;0;0;0;"#-cold";0;"#-cold";0,921535033525597;"#-cold";289;"#-cold";4,18429908538938e-05;"#-cold";0,900496780872345
"#-considerate";0;0;0;0;0;"#-considerate";0;"#-considerate";0,888209408153381;"#-considerate";510;"#-considerate";1,82281699059176e-05;"#-considerate";0,870220124721527
"#-credulous";0;0;0;0;0;"#-credulous";0;"#-credulous";0,968543647830522;"#-credulous";75;"#-credulous";0,00017636684303351;"#-credulous";0,913198590278625
"#-curious";0;0;1;8693;0;"#-curious";0,65127681158555;"#-curious";0,916912834387218;"#-curious";355,5;"#-curious";4,64374817997976e-05;"#-curious";0,907517433166503
"#-delicate";0;0;0;0;0;"#-delicate";0;"#-delicate";0,892543738661416;"#-delicate";476;"#-delicate";2,08450951701785e-05;"#-delicate";0,855603277683258
"#-demonstrative";1;1;1;1533;1;"#-demonstrative";0,0557962469896802;"#-demonstrative";0,889052055587437;"#-demonstrative";507;"#-demonstrative";1,86527991234725e-05;"#-demonstrative";0,861571997404099
"#-diplomatic";0;0;0;0;0;"#-diplomatic";0;"#-diplomatic";0,886581448318677;"#-diplomatic";537;"#-diplomatic";1,65354766869888e-05;"#-diplomatic";0,864558219909668
"#-dutiful";0;0;0;0;0;"#-dutiful";0;"#-dutiful";0,959376565050086;"#-dutiful";134;"#-dutiful";9,34311529191927e-05;"#-dutiful";0,943181872367859
"#-earnest";0;0;0;0;0;"#-earnest";0;"#-earnest";0,890738670267956;"#-earnest";483;"#-earnest";1,997453063889e-05;"#-earnest";0,858983755111694
"#-easy";4;4;7;1537,42857142857;1;"#-easy";0,121429484481351;"#-easy";0,904649760863588;"#-easy";415;"#-easy";3,25092827109519e-05;"#-easy";0,883884571492672
"#-envious";0;0;0;0;0;"#-envious";0;"#-envious";0,894619145108526;"#-envious";463;"#-envious";2,16349277673144e-05;"#-envious";0,865368843078613
"#-exact";0;0;0;0;0;"#-exact";0;"#-exact";0,882495389797519;"#-exact";568;"#-exact";1,46921958151096e-05;"#-exact";0,85657662153244
"#-exacting";2;2;0;0;1;"#-exacting";0;"#-exacting";0,910582919123818;"#-exacting";357;"#-exacting";3,36029690669989e-05;"#-exacting";0,896080076694489
"#-familiar";0;0;0;0;0;"#-familiar";0;"#-familiar";0,890721628649304;"#-familiar";485;"#-familiar";1,9941613523069e-05;"#-familiar";0,868252277374268
"#-free";0;0;1;3230;0;"#-free";0,130671485060301;"#-free";0,902675276153629;"#-free";414;"#-free";2,73738979946655e-05;"#-free";0,878751695156098
"#-generous";0;0;1;3799;0;"#-generous";0,14929307654059;"#-generous";0,894486246739368;"#-generous";453,5;"#-generous";2,35916912210309e-05;"#-generous";0,86150386929512
"#-greedy";0;0;0;0;0;"#-greedy";0;"#-greedy";0,90337102222459;"#-greedy";391;"#-greedy";2,97741847238784e-05;"#-greedy";0,886570453643799
"#-handsome";0;0;1;5275;0;"#-handsome";0,17398862417708;"#-handsome";0,895352846460036;"#-handsome";462;"#-handsome";2,32376076285503e-05;"#-handsome";0,874771386384964
"#-immovable";0;0;0;0;0;"#-immovable";0;"#-immovable";0,960418208888033;"#-immovable";132;"#-immovable";9,92353044188897e-05;"#-immovable";0,943390905857086
"#-impressible";0;0;0;0;0;"#-impressible";0;"#-impressible";0,911621118906155;"#-impressible";333;"#-impressible";3,52478739933042e-05;"#-impressible";0,900831282138824
"#-insusceptible";0;0;0;0;0;"#-insusceptible";0;"#-insusceptible";0,879439635587421;"#-insusceptible";581;"#-insusceptible";1,36858982535052e-05;"#-insusceptible";0,848454356193542
"#-kind";0;0;0;0;0;"#-kind";0;"#-kind";0,94090568210576;"#-kind";207;"#-kind";6,13610218731972e-05;"#-kind";0,94830334186554
"#-loyal";0;0;0;0;0;"#-loyal";0;"#-loyal";0,900718789902852;"#-loyal";407;"#-loyal";2,83735423770824e-05;"#-loyal";0,872784614562988
"#-natural";0;0;1;115;0;"#-natural";0,2106718182245;"#-natural";0,967791568778458;"#-natural";87;"#-natural";0,000176966575370649;"#-natural";0,920363277196884
"#-open";0;0;0;0;0;"#-open";0;"#-open";0,879712493892499;"#-open";580;"#-open";1,37206408436206e-05;"#-open";0,853345036506653
"#-parsimonious";0;0;0;0;0;"#-parsimonious";0;"#-parsimonious";0,934122804026705;"#-parsimonious";218;"#-parsimonious";5,92331546383542e-05;"#-parsimonious";0,915436744689941
"#-particular";2;2;3;3749,66666666667;1;"#-particular";0,148088312290797;"#-particular";0,901226598291531;"#-particular";426;"#-particular";2,79898743449543e-05;"#-particular";0,869386404752732
"#-philosophical";0;0;1;1;0;"#-philosophical";0,000689462191250101;"#-philosophical";0,879380483224866;"#-philosophical";582;"#-philosophical";1,36754472220543e-05;"#-philosophical";0,84902161359787
"#-pious";2;2;0;0;1;"#-pious";0;"#-pious";0,876496620926324;"#-pious";606;"#-pious";1,22391512400104e-05;"#-pious";0,847205221652985
"#-pleasant";0;0;0;0;0;"#-pleasant";0;"#-pleasant";0,890963413905077;"#-pleasant";482;"#-pleasant";2,00882050197119e-05;"#-pleasant";0,852020561695099
"#-polite";0;0;0;0;0;"#-polite";0;"#-polite";0,887954778320251;"#-polite";521;"#-polite";1,78581596543517e-05;"#-polite";0,865198850631714
"#-political";3;3;0;0;1;"#-political";0;"#-political";0,937926436245452;"#-political";212;"#-political";6,19825077683829e-05;"#-political";0,921420931816101
"#-proud";0;0;3;4443;0;"#-proud";0,244800172895743;"#-proud";0,904814065043715;"#-proud";416,5;"#-proud";3,52928806515972e-05;"#-proud";0,889840975403786
"#-responsible";0;0;1;7192;0;"#-responsible";0,49389314356783;"#-responsible";0,91157497990081;"#-responsible";365,5;"#-responsible";3,84520790276834e-05;"#-responsible";0,893914580345154
"#-selfish";0;0;0;0;0;"#-selfish";0;"#-selfish";0,881328893899587;"#-selfish";571;"#-selfish";1,4404389219771e-05;"#-selfish";0,85778146982193
"#-sensible";0;0;1;2970;0;"#-sensible";0,0890544874325299;"#-sensible";0,890059398437142;"#-sensible";506;"#-sensible";1,87096673864357e-05;"#-sensible";0,863547384738922
"#-slow";0;0;0;0;0;"#-slow";0;"#-slow";0,889263992960232;"#-slow";502;"#-slow";1,87118698431547e-05;"#-slow";0,859153807163239
"#-sorrowful";0;0;0;0;0;"#-sorrowful";0;"#-sorrowful";0,973241731971758;"#-sorrowful";64;"#-sorrowful";0,00020119752768478;"#-sorrowful";0,921599984169006
"#-steady";0;0;0;0;0;"#-steady";0;"#-steady";0,930078407820773;"#-steady";237;"#-steady";5,1312600933819e-05;"#-steady";0,918588161468506
"#-strict";0;0;0;0;0;"#-strict";0;"#-strict";0,87719038950231;"#-strict";604;"#-strict";1,23675681608357e-05;"#-strict";0,851900815963745
"#-strong";0;0;2;3674,5;0;"#-strong";0,387849365303015;"#-strong";0,919669997815387;"#-strong";319;"#-strong";4,95354342040058e-05;"#-strong";0,906128148237864
"#-sure";0;0;8;1294,625;0;"#-sure";0,06955709868962;"#-sure";0,897465502445393;"#-sure";447,777777777778;"#-sure";2,5895104012499e-05;"#-sure";0,867417295773824
"#-trim";0;0;0;0;0;"#-trim";0;"#-trim";0,875282632221766;"#-trim";612;"#-trim";1,19551916112826e-05;"#-trim";0,844268381595612
"#-true";0;0;0;0;0;"#-true";0;"#-true";0,88837270186567;"#-true";519;"#-true";1,80498309574374e-05;"#-true";0,871413588523865
"#-unfeeling";1;1;0;0;1;"#-unfeeling";0;"#-unfeeling";0,881781963505978;"#-unfeeling";570;"#-unfeeling";1,45110384663445e-05;"#-unfeeling";0,858426988124847
"#-ungenerous";1;1;0;0;1;"#-ungenerous";0;"#-ungenerous";0,87542891140055;"#-ungenerous";609;"#-ungenerous";1,19670650144274e-05;"#-ungenerous";0,846800088882446
"#-unkind";1;1;0;0;1;"#-unkind";0;"#-unkind";0,926905242923632;"#-unkind";265;"#-unkind";4,52354128507652e-05;"#-unkind";0,914542555809021
"#-violent";0;0;0;0;0;"#-violent";0;"#-violent";0,896018453089305;"#-violent";449;"#-violent";2,27931167681724e-05;"#-violent";0,863756358623505
"#-wise";1;1;0;0;1;"#-wise";0;"#-wise";0,902450391116614;"#-wise";395;"#-wise";2,92102401352951e-05;"#-wise";0,886781275272369
"abject";0;0;0;0;0;"abject";0;"abject";0,952540586579426;"abject";150;"abject";8,74188138238284e-05;"abject";0,94084370136261
"abrupt";0;0;1;898;0;"abrupt";0,0183992742800099;"abrupt";0,89334392171458;"abrupt";470;"abrupt";2,11075493804113e-05;"abrupt";0,858773440122604
"acceptable";1;1;8;1522,875;1;"acceptable";0,0836989828486262;"acceptable";0,894424964666477;"acceptable";479,555555555556;"acceptable";2,44953322729576e-05;"acceptable";0,87334445450041
"accessible";6;6;4;3206;1;"accessible";0,160382692525777;"accessible";0,907537643049213;"accessible";396,2;"accessible";3,58662492477572e-05;"accessible";0,884518575668335
