"clusters"
23
26
14
26
8
19
7
1
6
18
24
26
28
16
21
14
11
19
5
19
5
18
2
5
22
23
13
28
21
23
14
9
25
9
24
3
14
25
27
6
25
13
8
21
28
3
2
20
11
15
21
17
4
22
12
12
15
15
26
18
28
21
10
10
9
11
8
22
13
5
5
24
