"clusters"
24
41
42
44
6
3
8
46
32
21
9
29
19
13
36
22
23
43
8
27
8
13
1
7
45
30
12
12
36
31
16
7
15
40
6
4
46
18
5
13
14
24
38
11
2
24
7
36
28
21
22
14
46
10
22
30
23
35
44
31
11
32
45
28
38
43
14
30
15
30
8
4
34
25
34
39
13
33
7
36
15
23
17
32
23
35
35
18
7
44
20
37
11
35
21
39
9
26
23
38
3
43
23
