"clusters"
85
116
120
126
47
73
71
3
76
106
7
26
75
83
37
69
85
120
26
75
32
114
86
3
95
95
120
13
104
84
58
7
123
91
90
107
59
18
97
66
91
121
26
63
9
127
79
15
107
52
19
50
101
92
82
29
72
94
104
65
101
89
44
101
17
81
7
122
75
58
95
56
115
83
38
26
88
35
110
41
39
73
53
99
59
92
51
38
120
18
101
10
111
61
36
102
30
93
38
37
121
81
16
61
114
98
107
114
64
121
89
17
46
1
67
43
71
20
79
108
49
37
120
69
72
33
48
94
76
54
18
86
27
29
100
87
99
109
20
91
109
66
65
42
28
83
118
76
90
117
63
4
121
44
70
92
13
120
14
14
44
103
71
16
34
5
28
78
9
68
31
9
51
110
58
104
5
68
99
16
33
48
110
57
53
7
21
123
82
108
1
59
62
57
95
21
88
50
52
59
74
39
83
4
126
120
46
57
106
59
89
93
25
67
23
97
90
120
90
112
85
24
35
106
65
120
19
19
75
109
50
8
17
20
111
50
7
69
87
77
8
7
67
73
111
98
41
76
56
13
114
45
95
8
62
115
114
44
60
11
1
1
60
6
126
115
37
127
39
69
49
59
48
89
102
125
44
75
105
82
94
22
33
74
12
119
110
70
62
28
73
126
54
115
36
116
55
102
90
108
18
60
32
103
119
3
35
115
80
52
126
102
15
65
106
40
107
126
113
86
65
2
110
40
93
32
12
119
37
97
29
103
118
125
70
69
49
40
115
126
91
3
95
66
55
61
111
44
101
83
17
16
121
17
78
94
5
115
73
96
119
119
48
108
80
56
9
124
68
42
47
