"clusters"
47
11
6
15
68
28
22
2
9
40
38
65
40
11
66
21
43
7
72
50
17
51
44
29
4
73
23
3
58
15
1
33
56
69
25
58
27
71
44
5
30
50
20
74
49
39
66
31
57
53
7
36
5
57
40
65
15
43
68
51
19
14
36
61
7
49
54
30
42
34
69
29
7
17
62
13
34
60
14
73
28
51
17
6
48
28
35
70
46
73
47
48
57
31
18
45
14
67
26
40
37
36
41
13
55
63
16
56
34
11
19
15
47
72
22
59
50
32
52
64
3
70
61
69
13
23
24
70
30
38
8
13
69
71
6
71
10
65
24
49
48
27
18
44
44
30
55
15
12
69
74
74
74
5
38
38
58
32
31
31
14
59
24
24
13
59
17
1
43
43
64
22
11
50
50
