"clusters"
18
7
11
18
19
12
5
17
15
1
9
6
5
3
17
17
3
2
16
13
1
11
11
2
10
1
14
16
3
10
9
2
14
8
16
15
10
7
19
12
11
3
15
20
18
7
11
18
13
5
5
4
18
19
8
12
8
4
4
4
17
14
10
15
2
