"clusters"
45
57
65
87
19
16
39
24
31
6
35
82
66
81
57
50
3
70
25
61
19
77
55
48
33
79
72
65
34
76
46
48
8
2
7
11
62
14
16
31
46
69
65
54
38
71
62
16
44
2
14
28
58
13
82
46
86
20
31
51
62
75
5
80
29
15
30
75
17
51
14
75
49
50
35
82
86
29
53
10
86
78
21
46
87
86
82
85
83
25
78
11
10
20
78
21
78
2
16
80
18
22
34
25
52
19
22
11
2
11
84
22
16
39
9
49
53
27
34
74
22
49
55
1
77
68
33
62
1
1
41
44
37
36
76
23
23
61
37
10
70
47
29
63
26
59
59
79
42
32
41
76
67
72
28
4
12
86
12
37
54
54
43
54
6
87
77
40
60
40
73
35
68
56
15
82
64
29
5
80
18
81
84
53
8
