"source" "target" "tag"
15 45 "cold"
45 80 "cold"
65 146 "sure"
90 167 "humane"
201 208 "prophetic"
80 211 "cold"
211 213 "cold"
1 216 "certain"
167 237 "humane"
194 245 "general"
3 245 "particular"
165 248 "quick"
130 313 "second"
313 322 "second"
245 328 "general"
167 329 "wise"
328 334 "general"
245 346 "particular"
213 363 "cold"
334 379 "general"
55 384 "gracious"
397 398 "lonely"
363 422 "cold"
422 436 "cold"
326 436 "gloomy"
207 439 "close"
7 447 "loud"
322 458 "second"
220 461 "fierce"
508 511 "mute"
511 512 "mute"
132 518 "lively"
391 529 "strong"
529 535 "strong"
284 545 "open"
436 551 "cold"
447 573 "loud"
551 578 "cold"
573 581 "loud"
248 594 "quick"
578 597 "cold"
581 604 "loud"
597 608 "cold"
217 615 "sanguine"
307 618 "cheerful"
230 622 "pleasant"
503 630 "curious"
206 630 "violent"
146 643 "sure"
446 647 "heavy"
535 655 "strong"
630 660 "violent"
608 665 "cold"
1 711 "prudent"
512 719 "mute"
647 730 "heavy"
528 743 "ungrateful"
493 749 "brute"
436 754 "gloomy"
665 760 "cold"
545 765 "open"
268 811 "clean"
760 815 "cold"
643 826 "sure"
111 828 "benevolent"
221 829 "gentle"
302 842 "ugly"
811 865 "clean"
482 867 "hearty"
379 894 "general"
735 895 "well-disposed"
765 897 "open"
542 912 "rough"
885 917 "intimate"
897 935 "open"
719 961 "mute"
604 962 "loud"
594 968 "quick"
826 973 "sure"
490 987 "deferential"
4 1008 "easy"
578 1015 "merry"
867 1023 "hearty"
8 1024 "free"
622 1031 "pleasant"
330 1043 "playful"
445 1051 "fresh"
723 1052 "stern"
236 1059 "lazy"
626 1060 "vicious"
935 1062 "open"
843 1062 "sudden"
428 1069 "silent"
1062 1074 "open"
889 1080 "rapid"
1074 1082 "open"
1051 1094 "fresh"
1080 1118 "rapid"
681 1139 "rueful"
1052 1156 "stern"
730 1157 "heavy"
346 1160 "particular"
1069 1191 "silent"
815 1264 "cold"
819 1285 "weak"
1285 1290 "weak"
574 1293 "quiet"
1293 1303 "quiet"
829 1305 "gentle"
329 1311 "wise"
64 1312 "respectful"
1017 1321 "natural"
1303 1325 "cool"
192 1332 "solemn"
618 1335 "cheerful"
1290 1338 "weak"
655 1344 "strong"
973 1356 "sure"
1303 1357 "sorrowful"
1332 1363 "solemn"
237 1368 "humane"
1264 1371 "cold"
1296 1375 "grateful"
1344 1377 "strong"
1062 1395 "sudden"
894 1398 "general"
162 1398 "philosophical"
1160 1400 "particular"
1191 1402 "silent"
1377 1407 "strong"
456 1418 "expressive"
1386 1418 "familiar"
1141 1419 "thoughtful"
1015 1420 "merry"
1031 1426 "pleasant"
1157 1444 "heavy"
521 1448 "proud"
962 1458 "loud"
1420 1465 "merry"
384 1466 "gracious"
627 1468 "malicious"
1407 1479 "strong"
660 1480 "violent"
1395 1482 "sudden"
155 1490 "surly"
865 1498 "clean"
1303 1505 "sweet"
961 1509 "mute"
1321 1511 "natural"
1305 1515 "gentle"
1466 1528 "gracious"
176 1557 "eager"
1338 1557 "weak"
1479 1576 "strong"
1426 1586 "pleasant"
1444 1593 "heavy"
1593 1594 "heavy"
1348 1602 "honest"
1241 1604 "serious"
1482 1609 "sudden"
1402 1615 "silent"
912 1622 "rough"
1576 1680 "strong"
1680 1681 "strong"
1400 1684 "particular"
367 1684 "true"
1684 1700 "particular"
1312 1717 "respectful"
