"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-certain";0;0;1;374;0;"#-certain";0,16320007069878;"#-certain";0,899619423287849;"#-certain";91,5;"#-certain";9,61181565713997e-05;"#-certain";0,894581764936447
"#-cheerful";0;0;0;0;0;"#-cheerful";0;"#-cheerful";0,866351334633502;"#-cheerful";175;"#-cheerful";5,86175899234933e-05;"#-cheerful";0,914136946201324
"#-civil";0;0;0;0;0;"#-civil";0;"#-civil";0,859182852143267;"#-civil";208;"#-civil";5,24518711782044e-05;"#-civil";0,906217515468597
"#-easy";0;0;1;96;0;"#-easy";0,0548574892141698;"#-easy";0,890945595726653;"#-easy";106,5;"#-easy";7,64126688849342e-05;"#-easy";0,908266454935074
"#-general";0;0;0;0;0;"#-general";0;"#-general";0,862953310852318;"#-general";183;"#-general";5,95125918725637e-05;"#-general";0,913190722465515
"#-handsome";0;0;0;0;0;"#-handsome";0;"#-handsome";1;"#-handsome";1;"#-handsome";0;"#-handsome";0
"#-heavy";0;0;0;0;0;"#-heavy";0;"#-heavy";0,897992199960361;"#-heavy";98;"#-heavy";8,78117316473481e-05;"#-heavy";0,89208459854126
"#-humble";0;0;0;0;0;"#-humble";0;"#-humble";0,858264866403583;"#-humble";214;"#-humble";4,95195547336788e-05;"#-humble";0,908320188522339
"#-impertinent";0;0;0;0;0;"#-impertinent";0;"#-impertinent";0,912712614797458;"#-impertinent";45;"#-impertinent";0,000206126066702395;"#-impertinent";0,828333377838135
"#-particular";0;0;0;0;0;"#-particular";0;"#-particular";0,887360781738671;"#-particular";120;"#-particular";7,28327942559585e-05;"#-particular";0,920360743999481
"#-pleasant";0;0;0;0;0;"#-pleasant";0;"#-pleasant";0,87144427480405;"#-pleasant";156;"#-pleasant";6,26797257403145e-05;"#-pleasant";0,921733856201172
"#-positive";0;0;0;0;0;"#-positive";0;"#-positive";0,906186298412351;"#-positive";80;"#-positive";0,000116143590348652;"#-positive";0,889014899730682
"#-punctual";0;0;0;0;0;"#-punctual";0;"#-punctual";0,892182555211998;"#-punctual";103;"#-punctual";7,554315528651e-05;"#-punctual";0,895308613777161
"#-quick";0;0;0;0;0;"#-quick";0;"#-quick";0,864715439671366;"#-quick";162;"#-quick";6,1626285232396e-05;"#-quick";0,917820870876312
"#-reasonable";0;0;0;0;0;"#-reasonable";0;"#-reasonable";0,984338128874732;"#-reasonable";24;"#-reasonable";0,00021784593935169;"#-reasonable";0,799999952316284
"#-sedentary";0;0;0;0;0;"#-sedentary";0;"#-sedentary";0,858985031481608;"#-sedentary";221;"#-sedentary";4,90170428950247e-05;"#-sedentary";0,904864013195038
"#-sensible";0;0;1;78;0;"#-sensible";0,0190818883660393;"#-sensible";0,875014137151177;"#-sensible";147;"#-sensible";6,41195967385987e-05;"#-sensible";0,921268820762634
"#-silent";0;0;0;0;0;"#-silent";0;"#-silent";0,911282564678138;"#-silent";68;"#-silent";0,000135059982521649;"#-silent";0,88177627325058
"#-strict";0;0;0;0;0;"#-strict";0;"#-strict";0,901580060244059;"#-strict";92;"#-strict";9,2164442431456e-05;"#-strict";0,892551064491272
"#-sure";0;0;3;892,666666666667;0;"#-sure";0,36929247134852;"#-sure";0,884924817787855;"#-sure";126,5;"#-sure";9,01590272161993e-05;"#-sure";0,886181443929672
"#-ungenerous";0;0;0;0;0;"#-ungenerous";0;"#-ungenerous";0,858888504549008;"#-ungenerous";206;"#-ungenerous";5,27958584582143e-05;"#-ungenerous";0,906992197036743
"active";0;0;1;674;0;"active";0,16366356930918;"active";0,883913875411231;"active";126;"active";7,07888273190852e-05;"active";0,916279435157776
"acute";0;0;3;349;0;"acute";0,212002003962317;"acute";0,896654336305604;"acute";97,75;"acute";0,000102827424863554;"acute";0,892922416329384
"affectionate";0;0;8;357,75;0;"affectionate";0,173123709276117;"affectionate";0,878359230909331;"affectionate";160;"affectionate";8,868666501605e-05;"affectionate";0,891208224826389
"bitter";0;0;0;0;0;"bitter";0;"bitter";0,861109090795886;"bitter";193;"bitter";5,90915677275803e-05;"bitter";0,908888339996338
"bold";1;1;3;837,333333333333;1;"bold";0,235628971668077;"bold";0,880956933219167;"bold";143,5;"bold";7,5710323801662e-05;"bold";0,905910342931748
"busy";0;0;3;769,666666666667;0;"busy";0,213319302792997;"busy";0,87316474670907;"busy";173;"busy";6,96372991476877e-05;"busy";0,90158249437809
"calm";0;0;2;981,5;0;"calm";0,22215834184286;"calm";0,870595517401918;"calm";177,666666666667;"calm";5,91300247607675e-05;"calm";0,904265900452932
"careless";3;3;3;716,333333333333;1;"careless";0,448213529281507;"careless";0,89259682588094;"careless";129;"careless";0,000103914789934956;"careless";0,88067789375782
"certain";0;0;4;502,75;0;"certain";0,11198913176198;"certain";0,877685179018015;"certain";147,4;"certain";6,60625858720269e-05;"certain";0,909477424621582
"changeable";0;0;0;0;0;"changeable";0;"changeable";0,870941669732373;"changeable";147;"changeable";6,38354415467355e-05;"changeable";0,920960009098053
"cheerful";0;0;4;353,25;0;"cheerful";0,0676550279324351;"cheerful";0,872880715079472;"cheerful";157,4;"cheerful";6,24867086413602e-05;"cheerful";0,913892877101898
"civil";0;0;1;1420;0;"civil";0,27228877276205;"civil";0,870588238926154;"civil";175;"civil";5,74756562745438e-05;"civil";0,90790742635727
"clean";0;0;1;1288;0;"clean";2,86424339705099;"clean";0,94469846450897;"clean";61,5;"clean";3,63920088971184e-05;"clean";0,459887981414795
