"clusters"
9
9
15
20
21
28
23
1
8
17
8
5
6
9
2
1
20
29
7
14
11
1
32
27
30
28
13
29
10
10
21
3
3
21
26
13
29
8
17
6
7
4
19
3
6
12
14
12
7
4
21
28
28
18
6
26
24
16
15
24
23
25
25
17
26
23
9
21
22
4
1
17
16
31
31
27
27
31
31
13
13
2
7
16
