"clusters"
124
86
48
80
20
141
39
10
69
29
72
6
53
69
17
81
124
48
6
134
25
138
32
89
64
64
76
90
108
134
37
72
30
10
117
125
128
53
40
78
102
61
6
68
79
64
60
9
19
113
5
43
45
119
72
13
63
28
11
131
129
82
105
45
96
51
24
116
105
37
64
38
42
69
26
6
99
35
50
57
121
141
34
52
12
20
74
94
76
53
45
130
127
18
44
21
83
67
94
17
102
51
8
18
98
88
125
13
57
75
66
22
27
116
84
56
39
104
46
28
122
81
76
81
2
15
33
91
108
98
53
32
123
14
4
135
52
54
140
138
54
78
21
130
62
69
38
69
38
92
83
34
109
105
26
20
90
48
44
37
105
69
82
127
4
70
23
78
94
42
73
137
74
102
37
108
115
42
58
9
85
36
137
11
34
24
71
30
72
7
116
128
98
11
107
71
99
8
59
128
12
14
69
34
101
48
133
11
29
12
66
67
2
121
114
40
77
76
52
88
106
87
103
1
91
76
5
118
67
54
8
122
22
102
9
43
24
17
135
55
14
24
47
141
9
35
57
51
77
90
33
49
107
65
91
20
13
105
133
37
90
116
3
41
80
64
17
3
139
80
65
128
132
66
58
126
87
67
20
128
7
20
15
136
18
12
95
26
61
23
141
111
112
85
110
86
38
104
97
112
53
27
25
69
72
113
126
136
100
10
96
117
127
91
29
91
125
96
45
12
28
41
137
31
67
25
18
12
17
93
139
69
104
35
79
81
122
109
42
80
50
62
107
78
59
18
127
87
129
69
139
127
75
22
84
28
94
15
141
49
24
72
97
13
100
16
77
126
42
120
20
