"terms";"clusters"
"#-accomplished";7
"#-certain";52
"#-curious";146
"abrupt";66
"abusive";117
"accomplished";66
"accurate";10
"active";24
"adventurous";19
"affable";92
"affected";121
"affectionate";9
"aloof";172
"amiable";48
"amorous";34
"animated";8
"apathetic";63
"argumentative";60
"aristocratic";169
"articulate";82
"audacious";179
"awkward";154
"bashful";136
"belligerent";67
"benevolent";32
"bitter";183
"bland";35
"boastful";123
"boisterous";51
"bold";78
"boyish";107
"brave";115
"brisk";33
"brutal";115
"buoyant";67
"callous";79
"calm";108
"candid";81
"canny";176
"capable";45
"careful";159
"careless";171
"careworn";158
"casual";55
"cautious";100
"ceremonious";61
"charitable";118
"chaste";184
"childish";33
"chivalrous";126
"civil";99
"clever";4
"clumsy";132
"coarse";152
"coherent";132
"communicative";130
"companionable";137
"compassionate";84
"complacent";102
"complex";65
"complicated";169
"complimentary";99
"conciliatory";60
"condescending";96
"confident";91
"confused";164
"congenial";112
"conscientious";142
"considerate";134
"consistent";11
"constant";106
"contemplative";27
"contented";62
"contradictory";130
"contrary";170
"conversational";36
"cool";22
"cordial";97
"courteous";10
"covetous";50
"critical";104
"cruel";14
"cunning";166
"dainty";110
"daring";158
"decisive";173
"defensive";71
"definite";157
"deliberate";134
"dependent";164
"destructive";184
"determined";166
"devilish";181
"dictatorial";34
"dignified";3
"direct";117
"discreet";7
"dishonest";72
"dispassionate";172
"distant";148
"distrustful";141
"dull";86
"dutiful";124
"eager";168
"earnest";26
"earthy";29
"efficient";5
"egotistical";175
"elegant";154
"eloquent";128
"emphatic";105
"energetic";153
"enthusiastic";69
"envious";146
"exact";87
"excessive";1
"excitable";17
"exclusive";104
"explicit";82
"expressive";49
"extravagant";134
"facetious";152
"faithful";75
"fearful";44
"feminine";88
"fervent";95
"fickle";19
"fierce";144
"fiery";120
"firm";48
"foolish";131
"forcible";53
"forgiving";17
"formal";153
"frank";109
"fraudulent";180
"friendly";151
"frivolous";65
"frugal";25
"gallant";174
"generous";79
"genteel";83
"gentlemanlike";21
"girlish";67
