"terms";"clusters"
"#-constant";11
"#-shrewd";6
"abrupt";135
"accurate";8
"active";77
"adventurous";16
"affectionate";117
"agreeable";73
"alert";47
"amiable";118
"appreciative";48
"argumentative";78
"aristocratic";91
"articulate";134
"assured";28
"authoritative";29
"awkward";52
"benevolent";47
"bitter";83
"blasphemous";110
"blunt";88
"boastful";41
"bold";40
"brave";67
"brisk";68
"calm";105
"capable";31
"capricious";103
"careful";79
"careless";64
"casual";83
"cautious";10
"chaste";80
"cheerful";140
"chivalrous";42
"civil";80
"clumsy";40
"coarse";31
"compassionate";36
"complacent";6
"complicated";89
"complimentary";81
"confident";48
"confused";109
"congenial";56
"considerate";89
"constant";85
"contradictory";90
"cool";18
"cordial";91
"courageous";20
"courtly";80
"dainty";21
"definite";131
"deliberate";52
"demonstrative";9
"despondent";76
"destructive";38
"determined";84
"devilish";6
"direct";83
"discreet";83
"disdainful";124
"disorderly";88
"disrespectful";52
"dissatisfied";82
"docile";16
"dogged";120
"doleful";62
"dominant";40
"dull";86
"dutiful";27
"eager";95
"earnest";123
"elegant";140
"emotional";110
"emphatic";45
"energetic";89
"exact";125
"exclusive";8
"explicit";52
"explosive";103
"expressive";140
"extravagant";30
"faithful";2
"fanciful";116
"fearful";79
"fearless";31
"feminine";33
"fervent";93
"fierce";136
"firm";12
"foolish";113
"forcible";83
"forgetful";12
"formal";129
"fraternal";81
"friendly";106
"frolicsome";24
"frugal";141
"gallant";70
"generous";43
"genial";45
"genteel";7
"gentle";121
"girlish";94
"glib";69
"gloomy";61
"graceful";76
"gracious";126
"greedy";133
"gregarious";135
"gruff";4
"harsh";135
"hasty";7
"haughty";70
"headlong";82
"heartless";106
"heedful";82
"heedless";16
"helpful";122
"honest";68
"hostile";130
"humane";85
"humble";69
"ignorant";72
"immature";42
"immovable";26
"impatient";75
"imperturbable";85
"impetuous";7
"impressible";80
"inconsistent";79
"independent";6
"indifferent";109
"industrious";53
"inexperienced";120
"informed";47
"ingenious";116
"inhuman";5
"inquisitive";11
"insolent";76
"intelligent";49
"intense";89
"intimate";50
"intricate";89
"ironical";88
"irreligious";79
"irrepressible";128
"irresolute";7
"jealous";106
"judicious";39
"just";10
"kind";54
"kindly";7
"knavish";103
"lazy";120
"learned";112
"lenient";19
"lethargic";8
"lifeless";66
"live";17
"lively";79
"loving";139
"loyal";11
"magnanimous";71
"malevolent";110
"maternal";108
"mature";69
"meddlesome";135
"meditative";9
"mercenary";106
"merciful";138
"merry";80
"methodical";52
"mistrustful";124
"moderate";116
"modest";28
"moody";78
"moral";3
"murderous";20
"musical";76
"mutinous";45
"narrow";46
"negative";45
"negligent";51
"nervous";74
"observant";35
"orderly";27
"original";102
"ostentatious";6
"outspoken";11
"passionate";104
"passive";142
"patient";43
"peaceful";115
"peevish";77
"pensive";77
"persevering";19
"persistent";89
"placid";90
"polished";128
"polite";58
"practical";63
"precise";112
"profound";127
"proper";17
"prophetic";43
"proud";5
"provincial";124
"rational";41
"reasonable";138
"reckless";30
"refined";92
"religious";68
"reproachful";99
"resentful";6
"reserved";1
"responsible";107
"restless";44
"retaliative";15
"revengeful";10
"rude";85
"rugged";75
"ruthless";31
"sarcastic";53
"selfish";131
"sensitive";6
"sensual";80
"sentimental";124
"serene";16
"serious";106
"shallow";85
"shrewd";116
"shy";45
"simple";116
"slow";65
"social";22
"solemn";60
"sour";96
"speedy";11
"stable";34
"stalwart";11
"stern";127
"stormy";28
"strict";37
"studious";32
"submissive";100
"sullen";21
"sunny";18
"superstitious";108
"tame";5
"tender";97
"thorough";13
"thoughtful";49
"tight";44
"timid";101
"transparent";98
"treacherous";57
"unchangeable";120
"uncompromising";138
"unenlightened";89
"unfailing";70
"unfeeling";111
"unkind";135
"unreasonable";23
"unscrupulous";69
"unselfish";106
"unsuspicious";91
"vain";132
"verbal";42
"vigorous";116
"violent";114
"warm";87
"wary";55
"wise";77
"undisguised";57
"unreserved";59
"sultry";19
"worldly";14
"sparkling";81
"vivid";119
"womanly";62
"zealous";137
"overbearing";52
"unhardened";83
"voluptuous";41
"uncomplaining";43
"sincere";7
"political";19
"unblushing";112
"straightforward";134
"vague";98
"spiritual";85
"timorous";19
"untiring";25
"vivacious";96
"responsive";29
"saintly";24
"suspicious";76
"trustworthy";7
"unfair";122
"unruly";94
"undutiful";53
"ungenerous";134
"severe";57
"unrelenting";7
