"terms";"clusters"
"#-agreeable";27
"#-dull";22
"#-elegant";110
"#-genteel";41
"#-quiet";91
"accomplished";48
"active";11
"affable";62
"affected";21
"amiable";26
"animated";87
"assured";43
"awkward";6
"bashful";71
"bitter";56
"blunt";4
"boisterous";109
"bold";87
"boyish";6
"bright";43
"calm";46
"candid";25
"careful";29
"careless";5
"cautious";71
"chatty";105
"cheerful";8
"civil";72
"clever";77
"communicative";92
"compassionate";47
"compliant";43
"complicated";4
"confident";12
"confused";22
"conscientious";4
"considerate";14
"consistent";78
"contented";76
"contradictory";76
"contrary";67
"cool";85
"cordial";15
"credulous";113
"critical";64
"cruel";9
"cunning";13
"curious";71
"deceitful";90
"decisive";60
"deep";56
"dependent";82
"determined";3
"dignified";101
"direct";24
"discreet";5
"dissatisfied";111
"distant";83
"dull";42
"economical";18
"elegant";113
"enthusiastic";113
"exact";76
"excessive";2
"expressive";86
"extravagant";93
"faithful";68
"fanciful";60
"fastidious";87
"fearful";86
"feminine";85
"fervent";108
"fickle";69
"firm";71
"foolish";26
"formal";84
"frank";71
"fretful";54
"friendly";106
"frivolous";73
"generous";32
"genial";69
"genteel";64
"gentle";31
"gentlemanlike";109
"gloomy";28
"graceful";66
"gracious";55
"hardened";85
"hasty";112
"haughty";76
"headstrong";112
"hearty";27
"honest";35
"hospitable";33
"hostile";17
"humble";56
"ignorant";71
"illiterate";71
"immovable";103
"impartial";97
"impatient";39
"impertinent";19
"impetuous";89
"imprudent";68
"inarticulate";91
"inconstant";93
"indefatigable";67
"independent";38
"indifferent";88
"indulgent";24
"inelegant";17
"inexperienced";6
"ingenious";104
"ingratiating";93
"inquisitive";60
"insincere";54
"insolent";54
"intelligent";15
"intimate";63
"invariable";71
"inventive";49
"irrational";110
"irrepressible";97
"irritable";107
"jealous";51
"judicious";113
"juvenile";109
"kind";58
"languid";44
"leisurely";49
"lively";65
"loud";76
"manly";97
"maternal";113
"merry";104
"mild";96
"mischievous";113
"moderate";59
"modest";41
"musical";65
"narrow";38
"negative";111
"negligent";104
"nervous";81
"noisy";75
"obliging";6
"observant";112
"original";85
"passionate";98
"petty";48
"philanthropic";113
"playful";64
"pleasant";45
"polished";98
"polite";55
"political";67
"precise";1
"prejudiced";96
"productive";23
"proud";112
"prudent";61
"punctual";79
"quick";40
"quiet";94
"rash";96
"rational";108
"reasonable";57
"respectful";100
"restless";28
"rude";32
"rugged";87
"scrupulous";18
"selfish";10
"sensitive";22
"severe";50
"shrewd";48
"shy";7
"sincere";44
"slow";44
"smart";80
"sociable";102
"solemn";67
"solicitous";30
"speedy";24
"spiritless";52
"spontaneous";93
"steady";12
"strict";18
"stubborn";4
"suspicious";112
"tame";64
"thorough";16
"thoughtful";33
"unaffected";109
"unamiable";110
"uncheerful";102
"uncivil";59
"undiscerning";47
"unfair";60
"unfeeling";59
"ungenerous";24
"ungracious";34
"unkind";37
"unobtrusive";74
"unprincipled";70
"vain";101
"verbal";43
"vigorous";62
"violent";99
"warm";39
"uncordial";41
"tender";95
"thoughtless";18
"ungenteel";113
"unrestrained";6
"zealous";30
"wild";36
"uninformed";60
"unreserved";92
"worldly";53
"spirited";18
"wise";20
"witty";109
"unbiased";22
"tidy";87
"submissive";1
"stormy";54
"unchanging";5
"sparkling";73
"stable";68
"vague";85
"steadfast";104
"unreasonable";22
