"terms";"clusters"
"#-anxious";197
"#-congenial";148
"#-literary";112
"#-mild";29
"#-shy";56
"abrupt";229
"abusive";21
"accessible";57
"accurate";147
"active";215
"adaptable";65
"adventurous";190
"affable";71
"affectionate";63
"affirmative";31
"aggressive";44
"agreeable";145
"ambitious";27
"amiable";122
"analytical";96
"anxious";172
"argumentative";229
"aristocratic";129
"arrogant";22
"artistic";162
"assured";148
"audacious";220
"autocratic";3
"awkward";55
"bashful";13
"beneficent";32
"benevolent";34
"bitter";150
"bland";34
"blunt";111
"boastful";55
"bold";86
"boyish";193
"brave";143
"brisk";106
"buoyant";213
"calm";54
"candid";8
"capable";52
"capricious";84
"careful";42
"careless";78
"casual";97
"cautious";146
"changeable";28
"charitable";57
"chatty";108
"cheerful";179
"childish";90
"chivalrous";11
"civil";73
"civilized";164
"clever";106
"clumsy";37
"coarse";206
"cold";174
"combative";13
"communicative";147
"compassionate";189
"complacent";156
"complaining";108
"complex";177
"compliant";94
"complicated";154
"complimentary";17
"conciliatory";229
"condescending";223
"confident";129
"confused";83
"congenial";200
"conscientious";11
"considerate";38
"consistent";128
"constant";218
"constrained";100
"constructive";213
"contemplative";60
"contented";193
"contradictory";187
"contrary";22
"conventional";222
"conversational";58
"cool";182
"cordial";11
"corrective";15
"courageous";107
"courteous";196
"covetous";3
"crafty";49
"credulous";141
"critical";167
"cruel";205
"cunning";141
"curious";182
"dainty";209
"daring";104
"decisive";199
"deep";192
"defensive";131
"defiant";134
"definite";26
"deliberate";220
"derisive";33
"despondent";95
"destructive";163
"determined";138
"devilish";133
"devout";163
"dignified";130
"diplomatic";68
"direct";83
"discreet";160
"disdainful";165
"dishonest";74
"disorderly";16
"dissatisfied";134
"distant";198
"distrustful";18
"dogged";158
"doleful";75
"dull";172
"dutiful";185
"eager";155
"earnest";205
"economical";153
"educated";165
"egotistical";177
"elegant";193
"eloquent";134
"emotional";157
"emphatic";83
"energetic";22
"enthusiastic";220
"envious";221
"evasive";16
"exact";211
"excessive";148
"exclusive";147
"explicit";109
"explosive";191
"expressive";88
"extravagant";158
"facetious";84
"faithful";226
"fanciful";206
"fearful";20
"feminine";38
"fervent";27
"fickle";148
"fierce";90
"fiery";37
"firm";158
"foolish";103
"forbearing";120
"forcible";3
"forgetful";159
"formal";175
"frank";59
"friendly";12
"frolicsome";33
"frugal";108
"gallant";51
"generous";136
"genial";72
"genteel";170
"gentle";53
"glib";89
"gloomy";127
"graceful";137
"graceless";67
"gracious";172
"greedy";30
"gruff";221
"hardened";132
"harsh";73
"hasty";188
"haughty";209
"heartless";216
"hearty";35
"heedless";79
"helpful";208
"heroic";6
"honest";212
"hospitable";92
"humble";179
"hypocritical";180
"ignorant";57
"illogical";164
"imaginative";14
"imitative";46
"impatient";24
"impertinent";7
"imperturbable";119
"impetuous";168
"impish";166
"impolite";165
"impressible";65
"impudent";87
"incautious";16
"inconsiderate";39
"inconsistent";102
"inconstant";165
"incorruptible";147
"indefinite";34
"independent";225
"indifferent";81
"indirect";162
"indomitable";71
"industrious";222
"inexhaustible";36
"inexperienced";168
"ingenious";48
"ingenuous";108
"inhuman";191
"injudicious";29
"inquisitive";54
"insolent";135
"intellectual";62
"intelligent";219
"intense";202
"intimate";151
"intricate";109
"intrusive";19
"intuitive";199
"invariable";67
"ironical";152
"irrational";148
"irrepressible";64
"irresolute";117
"irresponsible";3
"irreverent";144
"irritable";68
"jealous";90
"jovial";32
"judicious";61
"just";132
"kind";99
"kindly";68
"languid";137
"lavish";96
"lazy";164
"learned";75
"lethargic";79
"literal";167
"literary";12
"live";2
"lively";91
"logical";161
"loud";71
"loving";169
"loyal";108
"magnanimous";45
"magnetic";14
"malicious";180
"manly";69
"maternal";5
"mature";195
"meditative";35
"meek";185
"melodramatic";29
"mercenary";85
"merciful";217
"merry";47
"methodical";113
"mild";5
"mischievous";131
"miserly";76
"mistrustful";129
"moderate";223
"modest";42
"moody";139
"moral";172
"murderous";158
"musical";227
"mutinous";210
"narrow";172
"negative";219
"negligent";70
"nervous";198
"noisy";120
"objective";162
"obliging";180
"observant";113
"obstinate";108
"orderly";143
"original";192
"particular";99
"passionate";51
"passive";221
"patient";226
"patronizing";197
"peaceful";42
"pensive";194
"perceptive";191
"persevering";29
"persistent";119
"pert";178
"philanthropic";223
"philosophical";124
"pious";169
"placid";40
"playful";207
"pleasant";99
"polished";221
"polite";23
"political";37
"practical";176
"precise";50
"prejudiced";108
"presumptuous";181
"pretentious";187
"prim";46
"profound";92
"prompt";197
"proper";110
"prophetic";75
"proud";174
"punctual";105
"quick";42
"rash";126
"rational";177
"reasonable";146
"rebellious";144
"reckless";78
"refined";70
"reliant";178
"religious";199
"reproachful";38
"resentful";46
"reserved";149
"respectful";125
"responsible";133
"responsive";111
"restless";139
"rigid";186
"rough";127
"rude";169
"rugged";191
"ruthless";95
"sarcastic";159
"scornful";41
"selfish";150
"sensitive";11
"sentimental";54
"serene";103
"serious";226
"severe";211
"shallow";221
"shrewd";21
"shy";25
"silent";121
"simple";114
"sloppy";1
"slow";184
"sluggish";119
"sly";141
"smart";77
"sociable";68
"social";9
"solemn";66
"sour";61
"spirited";82
"spiritual";178
"spiteful";51
"spontaneous";163
"sprightly";222
"stable";5
"steadfast";4
"steady";42
"stern";201
"stormy";196
"strict";52
"stubborn";58
"studious";33
"subjective";126
"submissive";140
"sullen";203
"sultry";44
"sunny";18
"superstitious";181
"surly";203
"suspicious";30
"sympathetic";171
"talkative";126
"temperate";29
"tempestuous";59
"tender";221
"tense";190
"thorough";119
"thoughtful";12
"tidy";218
"tight";93
"timid";90
"tough";151
"transparent";115
"trustworthy";207
"unaffected";224
"unapproachable";214
"unceremonious";112
"unchangeable";131
"underhanded";198
"undignified";73
"unflinching";116
"ungenerous";173
"ungovernable";104
"unimpressible";98
"uninformed";39
"unkindly";2
"unmanly";101
"unreasonable";38
"unselfish";57
"unsympathetic";157
"untrained";186
"unvarying";101
"vague";204
"vain";24
"verbal";187
"violent";76
"visionary";164
"warm";93
"whimsical";157
"wild";10
"wise";142
"tyrannical";62
"womanly";185
"thoughtless";28
"truthful";94
"unpitying";199
"undisguised";190
"servile";75
"unconstrained";197
"treacherous";183
"uncharitable";224
"unmindful";13
"unpolite";181
"worldly";61
"wary";44
"uncompromising";151
"vocal";109
"wily";47
"systematic";32
"untutored";187
"unkind";39
"timorous";161
"unsociable";73
"pompous";32
"ungracious";43
"tentative";80
"unchanging";118
"vigorous";70
"unpolished";199
"scholarly";4
"unreasoning";214
"unversed";123
"unaccommodating";3
"zealous";178
"sensual";228
"trustful";46
