"terms";"clusters"
"#-affected";84
"#-bold";35
"#-clever";5
"#-hasty";82
"#-tender";36
"#-unalterable";31
"abrupt";15
"abusive";32
"accomplished";2
"accurate";100
"active";18
"affable";74
"affected";23
"angelic";58
"animated";40
"arrogant";20
"authoritative";20
"awkward";42
"bashful";108
"benevolent";31
"bitter";47
"bold";97
"bright";97
"calm";31
"candid";82
"capable";83
"careful";2
"careless";85
"casual";97
"cautious";82
"ceremonious";77
"chatty";13
"cheerful";72
"circumspect";65
"clever";41
"coarse";60
"coherent";64
"communicative";71
"compassionate";94
"complaisant";3
"conceited";8
"conciliatory";32
"confident";25
"confused";44
"congenial";54
"conscientious";29
"consistent";22
"constant";68
"cool";31
"cordial";21
"courteous";5
"creative";49
"critical";13
"cruel";80
"curious";1
"daring";52
"deceitful";85
"decisive";52
"deep";91
"dependent";30
"destructive";51
"determined";98
"dictatorial";20
"dignified";102
"direct";9
"disrespectful";29
"dissatisfied";82
"distant";19
"doleful";53
"dull";77
"eager";59
"earnest";86
"elegant";22
"eloquent";17
"emphatic";11
"energetic";80
"exact";59
"excessive";33
"explicit";16
"expressive";70
"extravagant";16
"faithful";110
"fastidious";48
"fearful";59
"firm";104
"foolish";34
"forbearing";101
"formal";63
"friendly";57
"frivolous";39
"gallant";80
"generous";27
"genteel";70
"gentle";10
"gloomy";51
"graceful";59
"gracious";17
"hasty";4
"haughty";82
"headstrong";108
"hearty";8
"honest";47
"humble";83
"hypocritical";29
"ignorant";109
"illiterate";3
"impartial";83
"impatient";81
"impertinent";56
"impetuous";37
"imprudent";28
"impudent";65
"indefinite";88
"independent";76
"indifferent";34
"indirect";24
"indiscreet";64
"indulgent";29
"inexhaustible";46
"informed";99
"ingenious";106
"insincere";88
"insolent";103
"intelligent";74
"intimate";67
"intricate";70
"invariable";5
"irreligious";72
"irritable";16
"jealous";17
"just";97
"leisurely";31
"malicious";6
"maternal";16
"mature";7
"mercenary";27
"merry";54
"mild";65
"miserly";3
"moderate";23
"modest";75
"moral";96
"musical";80
"narrow";58
"negative";52
"negligent";90
"nervous";16
"noisy";21
"obliging";5
"obstinate";45
"orderly";50
"original";33
"overbearing";31
"peevish";95
"playful";108
"pleasant";92
"polished";80
"polite";93
"pompous";12
"productive";79
"prompt";3
"prudent";89
"punctual";110
"quarrelsome";13
"quick";43
"quiet";23
"rational";22
"reasonable";62
"resentful";11
"reserved";44
"restless";69
"rough";15
"rude";101
"sarcastic";87
"sedate";36
"selfish";31
"severe";73
"shrewish";60
"shy";59
"sincere";18
"slow";99
"smart";12
"solemn";78
"sour";101
"spirited";85
"squeamish";69
"steady";105
"stuffy";96
"suspicious";46
"taciturn";71
"thorough";6
"unaffected";26
"uncivil";101
"unforgiving";6
"ungracious";75
"unguarded";28
"unreasonable";66
"unreserved";106
"unrestrained";79
"untidy";8
"unvarying";70
"violent";23
"warm";6
"wild";61
"vague";35
"simple";15
"witty";32
"ungenerous";4
"spiritless";97
"thoughtful";9
"thoughtless";46
"ungovernable";38
"worldly";71
"speedy";58
"studious";14
"tender";90
"unassuming";107
"uncompanionable";89
"unsocial";71
"wise";25
"respectful";29
"unbending";30
"undutiful";53
"unpretending";49
"unsuspicious";72
"whimsical";14
"social";97
"spiteful";14
"ostentatious";84
"sly";99
"scrupulous";87
"indelicate";55
"steadfast";99
