"terms";"clusters"
"#-brutal";25
"#-cold";91
"#-contented";72
"#-cordial";64
"#-hearty";121
"#-pleasant";152
"#-unmindful";56
"#-unreasonable";124
"#-wise";47
"abrupt";22
"abstract";68
"active";69
"adventurous";97
"affable";129
"affected";118
"affectionate";7
"agreeable";32
"amiable";14
"amorous";1
"argumentative";13
"audacious";117
"awkward";110
"bashful";80
"bitter";162
"bland";3
"blunt";10
"boastful";18
"boisterous";146
"bold";122
"boyish";139
"brave";130
"breezy";156
"brisk";116
"brutal";104
"buoyant";148
"businesslike";38
"calm";71
"candid";102
"capable";110
"capricious";164
"careful";65
"careless";163
"casual";166
"cautious";10
"childish";166
"childlike";134
"civil";137
"clever";175
"coarse";119
"communicative";137
"companionable";84
"compassionate";166
"complacent";121
"compliant";102
"complicated";100
"complimentary";90
"concise";130
"confident";118
"confused";68
"congenial";73
"considerate";168
"consistent";107
"constant";99
"contemplative";143
"contented";53
"cool";101
"cordial";133
"crafty";76
"cranky";12
"critical";44
"cruel";94
"cunning";115
"curious";49
"dainty";170
"daring";143
"deceptive";47
"decisive";161
"deliberate";17
"dependent";68
"derisive";135
"despondent";26
"devilish";85
"dignified";38
"diligent";159
"direct";151
"discreet";48
"disdainful";160
"dishonest";145
"disrespectful";72
"distrustful";174
"docile";105
"dreamy";156
"dutiful";50
"eager";27
"earthy";1
"egotistical";23
"elegant";75
"eloquent";52
"emphatic";72
"energetic";64
"envious";153
"exact";85
"excessive";96
"exclusive";36
"expansive";153
"expressive";8
"facetious";73
"faithful";49
"fastidious";144
"fearful";49
"feminine";78
"fervent";20
"fierce";107
"fiery";149
"firm";85
"flexible";100
"foolish";46
"forcible";86
"forgetful";148
"formal";159
"frank";64
"fraternal";57
"frolicsome";133
"frugal";31
"gallant";52
"generous";132
"genial";156
"genteel";162
"glib";8
"gloomy";165
"graceful";147
"gracious";30
"greedy";117
"gruff";20
"hardened";56
"harsh";82
"hasty";142
"headlong";160
"heartless";129
"hearty";112
"heedless";91
"honest";92
"hospitable";123
"humane";13
"humorous";81
"hypocritical";4
"ignorant";171
"impatient";90
"imperturbable";58
"impetuous";27
"impish";40
"imprudent";169
"incautious";68
"inconsiderate";59
"inconsistent";67
"inconstant";33
"incorruptible";134
"indefatigable";100
"indefinite";12
"independent";85
"indifferent";82
"industrious";50
"inexhaustible";51
"inexperienced";144
"ingenious";46
"injudicious";149
"inquisitive";9
"insolent";78
"intelligent";135
"intense";8
"intimate";11
"intricate";172
"intuitive";83
"inventive";150
"inward";42
"ironical";159
"irresponsible";159
"irritable";136
"jealous";21
"jolly";39
"jovial";113
"just";128
"languid";139
"lazy";155
"literal";1
"literary";80
"live";43
"lively";16
"loud";24
"loving";39
"lukewarm";43
"malicious";141
"manly";120
"mature";6
"meek";83
"melodramatic";173
"mercenary";28
"merciful";119
"merry";11
"methodical";105
"mild";140
"mirthful";121
"miserly";55
"moderate";127
"modest";34
"moody";12
"moral";131
"musical";29
"narrow";37
"negative";168
"nervous";66
"noisy";7
"obliging";19
"obstinate";35
"obtrusive";169
"opinionated";18
"passionate";166
"passive";74
"patient";99
"peaceful";24
"pensive";53
"persuasive";156
"pert";31
"petty";5
"philosophical";48
"pious";61
"placid";142
"playful";169
"pliant";156
"poetic";56
"polished";111
"polite";157
"pompous";128
"practical";19
"presumptuous";98
"productive";2
"profound";93
"proper";131
"prophetic";72
"proud";158
"prudent";82
"punctual";33
"quick";49
"rash";33
"reasonable";59
"rebellious";168
"reckless";36
"refined";74
"reflective";143
"relaxed";144
"reproachful";26
"respectful";153
"responsible";58
"restless";99
"retiring";129
"rigid";95
"roguish";161
"rough";24
"rude";147
"rugged";125
"sarcastic";173
"scornful";13
"scrupulous";108
"selfish";166
"sensitive";97
"sentimental";88
"serene";84
"serious";41
"shallow";51
"showy";160
"shrewd";79
"shy";29
"simple";165
"sincere";15
"sluggish";77
"sly";167
"smart";60
"snobbish";72
"social";85
"solemn";138
"sour";128
"sparkling";59
"speedy";38
"spirited";114
"spiritless";95
"spiritual";23
"spiteful";23
"spontaneous";91
"sprightly";25
"stable";127
"steadfast";156
"steady";63
"stern";37
"strict";95
"studious";168
"submissive";54
"sullen";86
"sunny";103
"surly";106
"suspicious";87
"sympathetic";23
"talkative";31
"tender";34
"thoughtless";166
"tight";109
"timid";7
"tough";31
"transparent";51
"treacherous";149
"trustworthy";174
"truthful";42
"unceremonious";89
"uncouth";172
"undisguised";67
"ungentlemanly";133
"unguarded";166
"unmindful";146
"unobtrusive";25
"unprincipled";25
"unsophisticated";108
"unsuspicious";30
"untaught";45
"untiring";160
"unyielding";133
"vague";99
"vain";123
"venturous";124
"vigorous";54
"violent";154
"visionary";133
"vocal";62
"wise";109
"unreasonable";55
"indiscreet";129
"timorous";129
"ungovernable";18
"unkind";135
"unaffected";126
"uncomplaining";40
"tame";164
"whimsical";169
"worldly";42
"unchanging";17
"tidy";117
"trustful";5
"wasteful";45
"precise";100
"observant";43
"sultry";70
"immoderate";4
"sloppy";173
"unfeminine";153
"shrewish";59
"wary";4
"ungenerous";43
"verbal";40
"religious";43
"severe";135
