"terms";"clusters"
"#-harsh";25
"#-silent";127
"abrupt";159
"abstract";26
"accomplished";163
"acid";90
"active";5
"adventurous";171
"affable";123
"affected";88
"affectionate";66
"agreeable";92
"aloof";110
"ambitious";151
"amiable";2
"amorous";176
"angelic";25
"anxious";150
"approachable";169
"audacious";83
"awkward";165
"beneficent";146
"benevolent";45
"bitter";55
"bland";107
"blunt";32
"boisterous";10
"bountiful";176
"boyish";91
"brave";54
"breezy";42
"brisk";131
"brutal";179
"buoyant";125
"calm";6
"candid";159
"capable";39
"capricious";13
"careful";126
"careless";118
"casual";86
"cautious";88
"changeable";83
"charitable";167
"chaste";34
"childish";153
"civil";82
"clever";129
"clumsy";180
"coarse";78
"coherent";124
"communicative";98
"companionable";98
"compassionate";24
"complacent";171
"complex";35
"complicated";69
"complimentary";120
"conciliatory";102
"condescending";9
"confident";126
"confused";173
"congenial";38
"conscientious";18
"considerate";26
"consistent";159
"constant";149
"contented";7
"conventional";58
"conversational";9
"cool";174
"cordial";94
"courageous";93
"courteous";154
"courtly";163
"cowardly";81
"crafty";156
"credulous";136
"critical";47
"cruel";22
"cunning";131
"curious";143
"dainty";49
"daring";126
"defensive";9
"definite";111
"dependent";7
"despondent";173
"destructive";124
"determined";110
"devilish";41
"devout";113
"dignified";179
"direct";101
"discourteous";140
"discreet";38
"disdainful";45
"disorderly";104
"disrespectful";39
"dissatisfied";98
"distrustful";159
"dogged";134
"doleful";136
"dreamy";95
"eager";39
"earnest";51
"earthy";81
"elegant";110
"emphatic";35
"energetic";98
"enlightened";148
"enthusiastic";61
"envious";105
"exact";63
"excessive";119
"excitable";131
"exclusive";53
"explicit";168
"expressive";102
"extravagant";112
"faithful";67
"fanciful";159
"fearful";33
"feminine";42
"fervent";107
"fickle";11
"fierce";11
"fiery";65
"firm";62
"flighty";107
"flippant";83
"foolhardy";27
"foolish";73
"forcible";28
"forgetful";142
"forgiving";7
"formal";57
"frank";110
"friendly";76
"frivolous";39
"frugal";145
"gallant";170
"generous";1
"genial";105
"genteel";13
"gloomy";170
"graceful";82
"gracious";150
"greedy";91
"gregarious";95
"gruff";115
"hardened";103
"harsh";33
"hasty";128
"haughty";110
"headlong";36
"heartless";140
"hearty";152
"heedless";164
"heretical";138
"heroic";138
"hospitable";49
"humble";59
"humorous";111
"icy";49
"ignorant";178
"immovable";85
"impatient";96
"impertinent";56
"imperturbable";24
"impetuous";93
"impious";69
"imprudent";132
"incautious";72
"inconsiderate";81
"inconstant";48
"incorruptible";21
"indefinite";147
"indelicate";14
"independent";136
"indifferent";20
"indomitable";113
"inefficient";108
"inflexible";89
"informed";29
"ingenious";173
"ingenuous";142
"injudicious";163
"inquisitive";104
"insecure";127
"intellectual";17
"intemperate";34
"intense";76
"intimate";130
"intrusive";169
"invariable";109
"inward";159
"ironical";71
"irreligious";36
"irresolute";44
"irreverent";113
"jaunty";16
"jealous";179
"jolly";58
"jovial";175
"judicious";138
"just";57
"juvenile";23
"kind";170
"languid";166
"lavish";175
"lazy";74
"leisurely";83
"lifeless";84
"live";9
"lively";96
"logical";38
"loving";159
"loyal";90
"lucid";140
"lusty";155
"malicious";166
"manly";1
"meek";158
"mercenary";107
"merciful";15
"merciless";15
"merry";92
"mild";80
"mirthful";140
"moderate";35
"modest";46
"moral";30
"musical";74
"narrow";40
"negative";148
"negligent";38
"nervous";66
"noisy";115
"obliging";148
"observant";147
"orderly";3
"original";12
"passionate";71
"passive";111
"patient";20
"peaceful";126
"peevish";35
"persuasive";39
"petty";177
"philosophical";126
"pious";75
"placid";96
"playful";108
"pliant";138
"polished";131
"polite";151
"political";175
"practical";164
"precise";110
"productive";124
"profane";81
"profound";67
"proper";74
"prophetic";155
"prudent";50
"punctual";177
"quick";135
"rash";84
"rational";176
"reasonable";20
"rebellious";109
"reckless";11
"refined";47
"reflective";29
"relentless";60
"religious";64
"reproachful";29
"respectful";41
"responsible";3
"restless";135
"rigid";120
"roguish";117
"rude";40
"rugged";146
"sarcastic";43
"scornful";18
"scrupulous";160
"selfish";17
"sensitive";66
"sentimental";144
"serene";7
"serious";5
"severe";44
"shallow";141
"shrewd";70
"shrewish";90
"shy";169
"simple";119
"sincere";158
"slanderous";27
"slow";19
"sluggish";8
"sly";146
"smart";77
"sociable";71
"social";114
"solemn";162
"sparkling";100
"speedy";122
"spirited";86
"spiritual";151
"spiteful";94
"spontaneous";4
"squeamish";14
"stable";22
"stalwart";49
"steady";12
"stern";159
"stormy";70
"strict";103
"submissive";146
"sullen";19
"sunny";144
"surly";119
"suspicious";24
"talkative";157
"tame";61
"temperate";90
"tempestuous";171
"tender";78
"thorough";37
"thoughtful";135
"tidy";169
"tight";129
"timid";137
"timorous";130
"transparent";70
"trustworthy";97
"tyrannical";53
"unassuming";169
"unchanging";146
"uncouth";49
"undutiful";133
"ungentlemanly";17
"ungovernable";138
"unkind";145
"unobservant";68
"unreasonable";31
"unrelenting";121
"unsociable";85
"unthinking";87
"unvarying";87
"unyielding";161
"vague";36
"vain";172
"verbal";14
"violent";19
"vivacious";107
"warm";139
"whimsical";37
"wise";106
"sour";113
"servile";124
"unceremonious";98
"valiant";15
"vigorous";56
"worldly";74
"zealous";52
"unreserved";8
"uncivil";79
"thoughtless";134
"tough";42
"undisciplined";116
"underhanded";151
"straightforward";132
"truthful";98
"testy";27
"vivid";169
"ungraceful";133
"wily";155
"unmindful";125
"unerring";79
"unrestrained";81
"unmerciful";70
"visionary";60
"uninformed";94
"sultry";99
"superstitious";147
"restrained";45
"unresponsive";113
