"clusters"
29
6
4
4
16
23
28
4
25
1
8
12
32
30
31
21
1
27
14
7
32
9
27
8
14
22
21
22
12
24
29
6
32
3
15
21
31
13
18
21
27
28
29
2
18
5
17
5
21
22
10
26
15
19
24
16
1
7
14
16
6
6
9
13
8
20
14
11
11
11
22
