"clusters"
7
9
10
5
1
10
2
1
10
1
3
3
10
7
2
8
4
10
9
5
4
1
1
10
8
9
7
8
3
1
8
2
9
6
4
3
9
9
3
4
6
2
2
3
9
3
8
9
3
10
9
1
1
8
5
9
1
9
8
8
8
8
3
9
1
3
3
9
6
2
10
2
2
1
7
2
9
9
9
1
5
6
6
6
8
8
1
1
9
1
9
6
6
6
9
9
2
9
9
3
3
3
9
3
5
8
3
1
