"clusters"
10
6
57
79
79
71
45
10
78
45
41
16
22
71
75
3
74
78
23
37
65
10
57
75
38
39
75
23
16
80
54
11
54
74
49
45
57
86
76
41
62
45
81
59
42
31
33
29
55
10
64
50
84
52
6
33
39
52
48
65
75
54
60
68
55
80
2
89
44
68
10
39
26
53
65
85
39
16
10
48
12
68
68
71
10
61
6
43
24
7
2
29
5
18
16
85
40
77
4
38
90
89
56
30
65
73
63
4
57
60
84
78
58
52
20
52
35
91
75
8
85
83
18
7
42
92
60
44
26
69
18
28
74
69
85
62
1
57
32
87
25
53
90
46
76
45
74
89
4
40
87
1
90
67
27
81
41
88
79
4
50
71
57
30
23
24
59
63
34
13
17
14
10
51
10
7
45
56
32
33
38
55
72
26
59
8
70
49
18
18
25
39
45
50
68
73
87
69
7
16
32
90
81
19
90
13
92
68
41
84
49
52
22
41
12
13
10
9
35
20
49
47
74
58
22
58
16
71
41
16
38
50
2
33
88
16
33
60
81
58
65
40
24
46
11
17
45
74
61
92
15
11
22
11
63
82
80
73
70
77
26
85
1
79
75
67
85
69
50
52
87
20
67
42
33
47
35
16
48
10
44
26
71
33
38
90
50
27
66
9
63
60
16
1
13
41
6
18
13
61
54
4
1
35
80
80
65
29
49
21
37
57
28
72
12
24
61
27
65
60
22
61
74
90
27
15
57
49
36
60
26
85
77
30
75
9
27
1
