"clusters"
7
6
2
7
7
7
5
3
3
7
7
7
3
3
7
3
3
7
4
7
7
6
2
2
7
7
7
4
7
7
1
5
7
7
7
4
1
7
5
7
6
7
6
7
5
2
7
7
6
7
6
6
7
6
2
7
3
3
3
5
7
7
7
7
7
5
7
5
5
5
3
1
7
7
7
7
4
